# train_loss is the mean over the preceding 50 batches
optimizer,step,train_loss,lr
muonsam,50,1.8031,0.02
muonsam,100,1.3699,0.02
muonsam,150,1.1490,0.02
muonsam,200,0.9562,0.02
muonsam,250,0.8630,0.02
muonsam,300,0.8081,0.02
muonsam,350,0.6958,0.02
muonsam,400,0.6841,0.02
muonsam,450,0.5960,0.02
muonsam,500,0.5751,0.02
muonsam,550,0.5914,0.02
muonsam,600,0.5685,0.02
muonsam,650,0.5214,0.02
muonsam,700,0.5178,0.02
muonsam,750,0.5071,0.02
muonsam,800,0.4830,0.02
muonsam,850,0.4506,0.02
muonsam,900,0.4227,0.02
muonsam,950,0.4220,0.02
muonsam,1000,0.4201,0.02
muonsam,1050,0.4160,0.02
muonsam,1100,0.4151,0.02
muonsam,1150,0.3907,0.02
muonsam,1200,0.3693,0.02
muonsam,1250,0.3328,0.02
muonsam,1300,0.3534,0.02
muonsam,1350,0.3437,0.02
muonsam,1400,0.3337,0.02
muonsam,1450,0.3455,0.02
muonsam,1500,0.3432,0.02
muonsam,1550,0.3410,0.02
muonsam,1600,0.3128,0.02
muonsam,1650,0.2898,0.02
muonsam,1700,0.2903,0.02
muonsam,1750,0.2838,0.02
muonsam,1800,0.2877,0.02
muonsam,1850,0.2834,0.02
muonsam,1900,0.3036,0.02
muonsam,1950,0.2708,0.02
muonsam,2000,0.2353,0.02
muonsam,2050,0.2503,0.02
muonsam,2100,0.2581,0.02
muonsam,2150,0.2482,0.02
muonsam,2200,0.2644,0.02
muonsam,2250,0.2318,0.02
muonsam,2300,0.2619,0.02
muonsam,2350,0.2336,0.02
muonsam,2400,0.2133,0.02
muonsam,2450,0.2112,0.02
muonsam,2500,0.2048,0.02
muonsam,2550,0.1996,0.02
muonsam,2600,0.2158,0.02
muonsam,2650,0.2461,0.02
muonsam,2700,0.2229,0.02
muonsam,2750,0.2145,0.02
muonsam,2800,0.1833,0.02
muonsam,2850,0.1719,0.02
muonsam,2900,0.1911,0.02
muonsam,2950,0.2010,0.02
muonsam,3000,0.1934,0.02
muonsam,3050,0.2061,0.02
muonsam,3100,0.2124,0.02
muonsam,3150,0.1777,0.02
muonsam,3200,0.1608,0.02
muonsam,3250,0.1616,0.02
muonsam,3300,0.1736,0.02
muonsam,3350,0.1706,0.02
muonsam,3400,0.1734,0.02
muonsam,3450,0.1761,0.02
muonsam,3500,0.1850,0.02
muonsam,3550,0.1514,0.02
muonsam,3600,0.1432,0.02
muonsam,3650,0.1456,0.02
muonsam,3700,0.1473,0.02
muonsam,3750,0.1546,0.02
muonsam,3800,0.1509,0.02
muonsam,3850,0.1544,0.02
muonsam,3900,0.1459,0.02
muonsam,3950,0.1262,0.02
muonsam,4000,0.1322,0.02
muonsam,4050,0.1348,0.02
muonsam,4100,0.1327,0.02
muonsam,4150,0.1420,0.02
muonsam,4200,0.1414,0.02
muonsam,4250,0.1309,0.02
muonsam,4300,0.1342,0.02
muonsam,4350,0.1267,0.02
muonsam,4400,0.1023,0.02
muonsam,4450,0.1217,0.02
muonsam,4500,0.1194,0.02
muonsam,4550,0.1350,0.02
muonsam,4600,0.1206,0.02
muonsam,4650,0.1314,0.02
muonsam,4700,0.1358,0.02
muonsam,4750,0.0973,0.02
muonsam,4800,0.1015,0.02
muonsam,4850,0.1060,0.02
muonsam,4900,0.1080,0.02
muonsam,4950,0.1208,0.02
