# dataset=cifar100 px=32 epochs=50 seed=0 batch=128 wd=0.0005 rho_max=0.2 rho_aux=0.01 torch=2.10.0+cu128
optimizer,epoch,train_loss,test_acc,test_loss,time_s,lr
muonsam,1,3.0661,38.98,2.3191,65.4,0.02
muonsam,2,1.8880,53.18,1.7129,135.0,0.02
muonsam,3,1.4679,56.95,1.5349,205.2,0.02
muonsam,4,1.2203,60.26,1.4330,275.8,0.02
muonsam,5,1.0269,64.18,1.2907,346.3,0.02
muonsam,6,0.8837,65.44,1.2473,416.8,0.02
muonsam,7,0.7530,66.11,1.2748,487.6,0.02
muonsam,8,0.6489,67.03,1.2455,558.1,0.02
muonsam,9,0.5575,67.04,1.3046,628.6,0.02
muonsam,10,0.4863,67.90,1.2962,699.0,0.02
muonsam,11,0.4240,68.48,1.3011,769.6,0.02
muonsam,12,0.3674,68.68,1.3719,840.2,0.02
muonsam,13,0.3272,69.34,1.3843,910.8,0.02
muonsam,14,0.2948,68.12,1.4817,981.3,0.02
muonsam,15,0.2607,69.74,1.4167,1051.8,0.02
muonsam,16,0.2414,70.49,1.3138,1158.5,0.02
muonsam,17,0.2167,70.59,1.2250,1265.3,0.02
muonsam,18,0.1917,71.33,1.1504,1372.0,0.02
muonsam,19,0.1850,71.42,1.1102,1478.7,0.02
muonsam,20,0.1755,71.87,1.0672,1585.5,0.02
muonsam,21,0.1681,72.59,1.0280,1692.1,0.02
muonsam,22,0.1624,73.02,1.0097,1798.8,0.02
muonsam,23,0.1560,73.61,0.9802,1905.3,0.02
muonsam,24,0.1446,72.76,0.9996,2011.9,0.02
muonsam,25,0.1419,73.69,0.9771,2118.5,0.02
muonsam,26,0.1329,73.43,0.9905,2225.0,0.02
muonsam,27,0.1292,73.72,0.9881,2331.6,0.02
muonsam,28,0.1249,73.69,0.9905,2438.2,0.02
muonsam,29,0.1176,73.44,0.9898,2544.9,0.02
muonsam,30,0.1143,73.70,0.9620,2651.7,0.02
muonsam,31,0.1096,74.16,0.9663,2758.3,0.02
muonsam,32,0.1036,73.99,0.9786,2864.9,0.02
muonsam,33,0.0982,74.16,0.9728,2971.5,0.02
muonsam,34,0.0959,73.76,0.9648,3078.1,0.02
muonsam,35,0.0943,74.11,0.9682,3185.0,0.02
muonsam,36,0.0917,74.33,0.9601,3291.8,0.02
muonsam,37,0.0884,74.03,0.9767,3398.4,0.02
muonsam,38,0.0831,73.83,0.9726,3504.9,0.02
muonsam,39,0.0819,74.20,0.9641,3611.7,0.02
muonsam,40,0.0811,74.74,0.9625,3718.5,0.02
muonsam,41,0.0759,75.06,0.9609,3825.0,0.02
muonsam,42,0.0731,74.52,0.9690,3931.5,0.02
muonsam,43,0.0742,74.17,0.9793,4038.0,0.02
muonsam,44,0.0702,74.10,0.9704,4144.5,0.02
muonsam,45,0.0692,74.69,0.9684,4251.3,0.02
muonsam,46,0.0663,74.88,0.9637,4358.1,0.02
muonsam,47,0.0652,74.28,0.9767,4464.8,0.02
muonsam,48,0.0650,74.86,0.9618,4571.4,0.02
muonsam,49,0.0622,75.01,0.9603,4678.0,0.02
muonsam,50,0.0616,74.73,0.9691,4784.7,0.02
