# train_loss is the mean over the preceding 50 batches
optimizer,step,train_loss,lr
muonsam,50,4.2630,0.02
muonsam,100,3.6859,0.02
muonsam,150,3.3698,0.02
muonsam,200,3.0664,0.02
muonsam,250,2.7891,0.02
muonsam,300,2.5972,0.02
muonsam,350,2.3902,0.02
muonsam,400,2.2963,0.02
muonsam,450,2.0838,0.02
muonsam,500,2.0396,0.02
muonsam,550,1.9676,0.02
muonsam,600,1.8719,0.02
muonsam,650,1.8404,0.02
muonsam,700,1.7645,0.02
muonsam,750,1.7844,0.02
muonsam,800,1.6652,0.02
muonsam,850,1.5033,0.02
muonsam,900,1.5235,0.02
muonsam,950,1.4804,0.02
muonsam,1000,1.4791,0.02
muonsam,1050,1.4682,0.02
muonsam,1100,1.4513,0.02
muonsam,1150,1.3761,0.02
muonsam,1200,1.3295,0.02
muonsam,1250,1.1995,0.02
muonsam,1300,1.2229,0.02
muonsam,1350,1.2010,0.02
muonsam,1400,1.2368,0.02
muonsam,1450,1.2458,0.02
muonsam,1500,1.1883,0.02
muonsam,1550,1.2420,0.02
muonsam,1600,1.0826,0.02
muonsam,1650,1.0132,0.02
muonsam,1700,1.0344,0.02
muonsam,1750,1.0451,0.02
muonsam,1800,1.0302,0.02
muonsam,1850,1.0507,0.02
muonsam,1900,1.0310,0.02
muonsam,1950,1.0357,0.02
muonsam,2000,0.8831,0.02
muonsam,2050,0.8693,0.02
muonsam,2100,0.8446,0.02
muonsam,2150,0.8925,0.02
muonsam,2200,0.8806,0.02
muonsam,2250,0.9097,0.02
muonsam,2300,0.9069,0.02
muonsam,2350,0.8991,0.02
muonsam,2400,0.7081,0.02
muonsam,2450,0.7233,0.02
muonsam,2500,0.7383,0.02
muonsam,2550,0.7558,0.02
muonsam,2600,0.7801,0.02
muonsam,2650,0.7958,0.02
muonsam,2700,0.8047,0.02
muonsam,2750,0.7160,0.02
muonsam,2800,0.6077,0.02
muonsam,2850,0.6037,0.02
muonsam,2900,0.6567,0.02
muonsam,2950,0.6569,0.02
muonsam,3000,0.6795,0.02
muonsam,3050,0.6729,0.02
muonsam,3100,0.6892,0.02
muonsam,3150,0.6295,0.02
muonsam,3200,0.5207,0.02
muonsam,3250,0.5409,0.02
muonsam,3300,0.5543,0.02
muonsam,3350,0.5719,0.02
muonsam,3400,0.5979,0.02
muonsam,3450,0.5778,0.02
muonsam,3500,0.6111,0.02
muonsam,3550,0.5273,0.02
muonsam,3600,0.4425,0.02
muonsam,3650,0.4592,0.02
muonsam,3700,0.4860,0.02
muonsam,3750,0.4905,0.02
muonsam,3800,0.5027,0.02
muonsam,3850,0.4937,0.02
muonsam,3900,0.5380,0.02
muonsam,3950,0.4110,0.02
muonsam,4000,0.4062,0.02
muonsam,4050,0.4129,0.02
muonsam,4100,0.4171,0.02
muonsam,4150,0.4222,0.02
muonsam,4200,0.4458,0.02
muonsam,4250,0.4502,0.02
muonsam,4300,0.4646,0.02
muonsam,4350,0.3266,0.02
muonsam,4400,0.3315,0.02
muonsam,4450,0.3629,0.02
muonsam,4500,0.3541,0.02
muonsam,4550,0.3722,0.02
muonsam,4600,0.3930,0.02
muonsam,4650,0.3990,0.02
muonsam,4700,0.3849,0.02
muonsam,4750,0.2786,0.02
muonsam,4800,0.3018,0.02
muonsam,4850,0.3133,0.02
muonsam,4900,0.3343,0.02
muonsam,4950,0.3577,0.02
muonsam,5000,0.3533,0.02
muonsam,5050,0.3513,0.02
muonsam,5100,0.3208,0.02
muonsam,5150,0.2570,0.02
muonsam,5200,0.2566,0.02
muonsam,5250,0.2930,0.02
muonsam,5300,0.3000,0.02
