# train_loss is the mean over the preceding 50 batches
optimizer,step,train_loss,lr
muonsam,50,1.5901,0.02
muonsam,100,1.0479,0.02
muonsam,150,0.8629,0.02
muonsam,200,0.7105,0.02
muonsam,250,0.6438,0.02
muonsam,300,0.5808,0.02
muonsam,350,0.4922,0.02
muonsam,400,0.4616,0.02
muonsam,450,0.4346,0.02
muonsam,500,0.3942,0.02
muonsam,550,0.3872,0.02
muonsam,600,0.3641,0.02
muonsam,650,0.3149,0.02
muonsam,700,0.3068,0.02
muonsam,750,0.2828,0.02
muonsam,800,0.2741,0.02
muonsam,850,0.2467,0.02
muonsam,900,0.2547,0.02
muonsam,950,0.2325,0.02
muonsam,1000,0.2015,0.02
muonsam,1050,0.2021,0.02
muonsam,1100,0.1798,0.02
muonsam,1150,0.1768,0.02
muonsam,1200,0.1704,0.02
muonsam,1250,0.1669,0.02
muonsam,1300,0.1755,0.02
muonsam,1350,0.1854,0.02
muonsam,1400,0.2008,0.02
muonsam,1450,0.1812,0.02
muonsam,1500,0.2011,0.02
muonsam,1550,0.1818,0.02
muonsam,1600,0.1726,0.02
muonsam,1650,0.1637,0.02
muonsam,1700,0.1775,0.02
muonsam,1750,0.1517,0.02
muonsam,1800,0.1618,0.02
muonsam,1850,0.1654,0.02
muonsam,1900,0.1438,0.02
muonsam,1950,0.1711,0.02
muonsam,2000,0.1562,0.02
muonsam,2050,0.1516,0.02
muonsam,2100,0.1689,0.02
muonsam,2150,0.1500,0.02
muonsam,2200,0.1407,0.02
muonsam,2250,0.1356,0.02
muonsam,2300,0.1322,0.02
muonsam,2350,0.1223,0.02
muonsam,2400,0.1193,0.02
muonsam,2450,0.1290,0.02
muonsam,2500,0.1110,0.02
muonsam,2550,0.1086,0.02
muonsam,2600,0.1255,0.02
muonsam,2650,0.1153,0.02
muonsam,2700,0.1089,0.02
muonsam,2750,0.1112,0.02
muonsam,2800,0.1041,0.02
muonsam,2850,0.1117,0.02
muonsam,2900,0.1093,0.02
muonsam,2950,0.1151,0.02
muonsam,3000,0.1166,0.02
muonsam,3050,0.0963,0.02
muonsam,3100,0.1091,0.02
muonsam,3150,0.1048,0.02
muonsam,3200,0.0910,0.02
muonsam,3250,0.0936,0.02
muonsam,3300,0.0851,0.02
muonsam,3350,0.0988,0.02
muonsam,3400,0.0813,0.02
muonsam,3450,0.0853,0.02
muonsam,3500,0.0953,0.02
muonsam,3550,0.0871,0.02
muonsam,3600,0.0768,0.02
muonsam,3650,0.0904,0.02
muonsam,3700,0.0852,0.02
