# train_loss is the mean over the preceding 50 batches
optimizer,step,train_loss,lr
muonsam,50,4.2696,0.02
muonsam,100,3.6958,0.02
muonsam,150,3.3793,0.02
muonsam,200,3.0623,0.02
muonsam,250,2.7910,0.02
muonsam,300,2.5874,0.02
muonsam,350,2.3946,0.02
muonsam,400,2.2595,0.02
muonsam,450,2.0780,0.02
muonsam,500,2.0451,0.02
muonsam,550,1.9597,0.02
muonsam,600,1.8619,0.02
muonsam,650,1.8549,0.02
muonsam,700,1.7684,0.02
muonsam,750,1.7804,0.02
muonsam,800,1.6543,0.02
muonsam,850,1.4949,0.02
muonsam,900,1.5114,0.02
muonsam,950,1.4676,0.02
muonsam,1000,1.4777,0.02
muonsam,1050,1.4525,0.02
muonsam,1100,1.4386,0.02
muonsam,1150,1.3735,0.02
muonsam,1200,1.3306,0.02
muonsam,1250,1.1889,0.02
muonsam,1300,1.2256,0.02
muonsam,1350,1.1814,0.02
muonsam,1400,1.2281,0.02
muonsam,1450,1.2292,0.02
muonsam,1500,1.1895,0.02
muonsam,1550,1.2186,0.02
muonsam,1600,1.0692,0.02
muonsam,1650,1.0151,0.02
muonsam,1700,1.0065,0.02
muonsam,1750,1.0515,0.02
muonsam,1800,0.9988,0.02
muonsam,1850,1.0575,0.02
muonsam,1900,1.0337,0.02
muonsam,1950,1.0104,0.02
muonsam,2000,0.8688,0.02
muonsam,2050,0.8606,0.02
muonsam,2100,0.8567,0.02
muonsam,2150,0.9047,0.02
muonsam,2200,0.8690,0.02
muonsam,2250,0.8892,0.02
muonsam,2300,0.9234,0.02
muonsam,2350,0.8970,0.02
muonsam,2400,0.7210,0.02
muonsam,2450,0.7065,0.02
muonsam,2500,0.7426,0.02
muonsam,2550,0.7485,0.02
muonsam,2600,0.7813,0.02
muonsam,2650,0.7765,0.02
muonsam,2700,0.8052,0.02
muonsam,2750,0.7042,0.02
muonsam,2800,0.6103,0.02
muonsam,2850,0.6139,0.02
muonsam,2900,0.6523,0.02
muonsam,2950,0.6551,0.02
muonsam,3000,0.6786,0.02
muonsam,3050,0.6814,0.02
muonsam,3100,0.6960,0.02
muonsam,3150,0.6241,0.02
muonsam,3200,0.5219,0.02
muonsam,3250,0.5254,0.02
muonsam,3300,0.5602,0.02
muonsam,3350,0.5695,0.02
muonsam,3400,0.5765,0.02
muonsam,3450,0.5908,0.02
muonsam,3500,0.6187,0.02
muonsam,3550,0.4899,0.02
muonsam,3600,0.4343,0.02
muonsam,3650,0.4582,0.02
muonsam,3700,0.4809,0.02
muonsam,3750,0.5007,0.02
muonsam,3800,0.4994,0.02
muonsam,3850,0.5042,0.02
muonsam,3900,0.5389,0.02
muonsam,3950,0.4042,0.02
muonsam,4000,0.3968,0.02
muonsam,4050,0.3989,0.02
muonsam,4100,0.4003,0.02
muonsam,4150,0.4177,0.02
muonsam,4200,0.4327,0.02
muonsam,4250,0.4675,0.02
muonsam,4300,0.4676,0.02
muonsam,4350,0.3316,0.02
muonsam,4400,0.3240,0.02
muonsam,4450,0.3449,0.02
muonsam,4500,0.3601,0.02
muonsam,4550,0.3751,0.02
muonsam,4600,0.3966,0.02
muonsam,4650,0.4028,0.02
muonsam,4700,0.3869,0.02
muonsam,4750,0.2818,0.02
muonsam,4800,0.2900,0.02
muonsam,4850,0.3058,0.02
muonsam,4900,0.3167,0.02
muonsam,4950,0.3430,0.02
muonsam,5000,0.3510,0.02
muonsam,5050,0.3465,0.02
muonsam,5100,0.3280,0.02
muonsam,5150,0.2490,0.02
muonsam,5200,0.2661,0.02
muonsam,5250,0.2953,0.02
muonsam,5300,0.2903,0.02
muonsam,5350,0.3004,0.02
muonsam,5400,0.3149,0.02
muonsam,5450,0.3323,0.02
muonsam,5500,0.2769,0.02
muonsam,5550,0.2380,0.02
muonsam,5600,0.2411,0.02
muonsam,5650,0.2651,0.02
muonsam,5700,0.2546,0.02
muonsam,5750,0.2767,0.02
muonsam,5800,0.2736,0.02
muonsam,5850,0.2802,0.02
muonsam,5900,0.2314,0.02
muonsam,5950,0.2379,0.02
muonsam,6000,0.2341,0.02
muonsam,6050,0.2460,0.02
muonsam,6100,0.2377,0.02
muonsam,6150,0.2375,0.02
muonsam,6200,0.2697,0.02
muonsam,6250,0.2605,0.02
muonsam,6300,0.1862,0.02
muonsam,6350,0.1970,0.02
muonsam,6400,0.2143,0.02
muonsam,6450,0.2161,0.02
muonsam,6500,0.2120,0.02
muonsam,6550,0.2333,0.02
muonsam,6600,0.2438,0.02
muonsam,6650,0.2347,0.02
muonsam,6700,0.1689,0.02
muonsam,6750,0.1875,0.02
muonsam,6800,0.1895,0.02
muonsam,6850,0.1979,0.02
muonsam,6900,0.2015,0.02
muonsam,6950,0.2067,0.02
muonsam,7000,0.2154,0.02
muonsam,7050,0.1992,0.02
muonsam,7100,0.1625,0.02
muonsam,7150,0.1653,0.02
muonsam,7200,0.1725,0.02
muonsam,7250,0.1919,0.02
muonsam,7300,0.2008,0.02
muonsam,7350,0.1953,0.02
muonsam,7400,0.1996,0.02
muonsam,7450,0.1951,0.02
muonsam,7500,0.1458,0.02
muonsam,7550,0.1604,0.02
muonsam,7600,0.1680,0.02
muonsam,7650,0.1804,0.02
muonsam,7700,0.1904,0.02
muonsam,7750,0.1888,0.02
muonsam,7800,0.1976,0.02
muonsam,7850,0.1680,0.02
muonsam,7900,0.1452,0.02
muonsam,7950,0.1672,0.02
muonsam,8000,0.1612,0.02
muonsam,8050,0.1730,0.02
muonsam,8100,0.1869,0.02
muonsam,8150,0.1882,0.02
muonsam,8200,0.1984,0.02
muonsam,8250,0.1560,0.02
muonsam,8300,0.1406,0.02
muonsam,8350,0.1592,0.02
muonsam,8400,0.1638,0.02
muonsam,8450,0.1613,0.02
muonsam,8500,0.1805,0.02
muonsam,8550,0.1886,0.02
muonsam,8600,0.1916,0.02
muonsam,8650,0.1468,0.02
muonsam,8700,0.1460,0.02
muonsam,8750,0.1525,0.02
muonsam,8800,0.1564,0.02
muonsam,8850,0.1640,0.02
muonsam,8900,0.1701,0.02
muonsam,8950,0.1790,0.02
muonsam,9000,0.1642,0.02
muonsam,9050,0.1266,0.02
muonsam,9100,0.1403,0.02
muonsam,9150,0.1416,0.02
muonsam,9200,0.1458,0.02
muonsam,9250,0.1516,0.02
muonsam,9300,0.1563,0.02
muonsam,9350,0.1622,0.02
muonsam,9400,0.1626,0.02
muonsam,9450,0.1249,0.02
muonsam,9500,0.1268,0.02
muonsam,9550,0.1395,0.02
muonsam,9600,0.1429,0.02
muonsam,9650,0.1543,0.02
muonsam,9700,0.1483,0.02
muonsam,9750,0.1542,0.02
muonsam,9800,0.1343,0.02
muonsam,9850,0.1177,0.02
muonsam,9900,0.1222,0.02
muonsam,9950,0.1212,0.02
muonsam,10000,0.1428,0.02
muonsam,10050,0.1395,0.02
muonsam,10100,0.1359,0.02
muonsam,10150,0.1529,0.02
muonsam,10200,0.1262,0.02
muonsam,10250,0.1125,0.02
muonsam,10300,0.1233,0.02
muonsam,10350,0.1254,0.02
muonsam,10400,0.1331,0.02
muonsam,10450,0.1372,0.02
muonsam,10500,0.1344,0.02
muonsam,10550,0.1428,0.02
muonsam,10600,0.1094,0.02
muonsam,10650,0.1144,0.02
muonsam,10700,0.1202,0.02
muonsam,10750,0.1218,0.02
muonsam,10800,0.1388,0.02
muonsam,10850,0.1281,0.02
muonsam,10900,0.1313,0.02
muonsam,10950,0.1431,0.02
muonsam,11000,0.1036,0.02
muonsam,11050,0.1074,0.02
muonsam,11100,0.1139,0.02
muonsam,11150,0.1224,0.02
muonsam,11200,0.1242,0.02
muonsam,11250,0.1338,0.02
muonsam,11300,0.1233,0.02
muonsam,11350,0.1289,0.02
muonsam,11400,0.1083,0.02
muonsam,11450,0.1030,0.02
muonsam,11500,0.1069,0.02
muonsam,11550,0.1159,0.02
muonsam,11600,0.1151,0.02
muonsam,11650,0.1224,0.02
muonsam,11700,0.1278,0.02
muonsam,11750,0.1220,0.02
muonsam,11800,0.0973,0.02
muonsam,11850,0.0980,0.02
muonsam,11900,0.1027,0.02
muonsam,11950,0.1144,0.02
muonsam,12000,0.1059,0.02
muonsam,12050,0.1172,0.02
muonsam,12100,0.1177,0.02
muonsam,12150,0.1038,0.02
muonsam,12200,0.0967,0.02
muonsam,12250,0.0946,0.02
muonsam,12300,0.1036,0.02
muonsam,12350,0.1029,0.02
muonsam,12400,0.1056,0.02
muonsam,12450,0.1119,0.02
muonsam,12500,0.1116,0.02
muonsam,12550,0.1053,0.02
muonsam,12600,0.0982,0.02
muonsam,12650,0.0936,0.02
muonsam,12700,0.0939,0.02
muonsam,12750,0.1020,0.02
muonsam,12800,0.1060,0.02
muonsam,12850,0.1109,0.02
muonsam,12900,0.1116,0.02
muonsam,12950,0.0872,0.02
muonsam,13000,0.0910,0.02
muonsam,13050,0.0947,0.02
muonsam,13100,0.0981,0.02
muonsam,13150,0.0984,0.02
muonsam,13200,0.1044,0.02
muonsam,13250,0.1096,0.02
muonsam,13300,0.1068,0.02
muonsam,13350,0.0832,0.02
muonsam,13400,0.0854,0.02
muonsam,13450,0.0905,0.02
muonsam,13500,0.0900,0.02
muonsam,13550,0.0921,0.02
muonsam,13600,0.0960,0.02
muonsam,13650,0.0977,0.02
muonsam,13700,0.0923,0.02
muonsam,13750,0.0840,0.02
muonsam,13800,0.0843,0.02
muonsam,13850,0.0847,0.02
muonsam,13900,0.0892,0.02
muonsam,13950,0.0922,0.02
muonsam,14000,0.0960,0.02
muonsam,14050,0.0962,0.02
muonsam,14100,0.0912,0.02
muonsam,14150,0.0814,0.02
