# train_loss is the mean over the preceding 50 batches
optimizer,step,train_loss,lr
muonsam,50,4.2505,0.02
muonsam,100,3.6629,0.02
muonsam,150,3.2784,0.02
muonsam,200,3.0078,0.02
muonsam,250,2.7887,0.02
muonsam,300,2.5597,0.02
muonsam,350,2.4329,0.02
muonsam,400,2.2471,0.02
muonsam,450,2.0649,0.02
muonsam,500,1.9875,0.02
muonsam,550,1.9464,0.02
muonsam,600,1.8854,0.02
muonsam,650,1.8453,0.02
muonsam,700,1.7693,0.02
muonsam,750,1.7401,0.02
muonsam,800,1.6318,0.02
muonsam,850,1.4679,0.02
muonsam,900,1.4995,0.02
muonsam,950,1.4846,0.02
muonsam,1000,1.4743,0.02
muonsam,1050,1.4766,0.02
muonsam,1100,1.4084,0.02
muonsam,1150,1.4175,0.02
muonsam,1200,1.3114,0.02
muonsam,1250,1.2085,0.02
muonsam,1300,1.2635,0.02
muonsam,1350,1.2462,0.02
muonsam,1400,1.1985,0.02
muonsam,1450,1.2007,0.02
muonsam,1500,1.2232,0.02
muonsam,1550,1.2164,0.02
muonsam,1600,1.0754,0.02
muonsam,1650,1.0009,0.02
muonsam,1700,1.0300,0.02
muonsam,1750,1.0529,0.02
muonsam,1800,1.0306,0.02
muonsam,1850,1.0341,0.02
muonsam,1900,1.0646,0.02
muonsam,1950,1.0208,0.02
muonsam,2000,0.8713,0.02
muonsam,2050,0.8672,0.02
muonsam,2100,0.8646,0.02
muonsam,2150,0.9191,0.02
muonsam,2200,0.9022,0.02
muonsam,2250,0.9114,0.02
muonsam,2300,0.8835,0.02
muonsam,2350,0.8981,0.02
muonsam,2400,0.7077,0.02
muonsam,2450,0.6927,0.02
muonsam,2500,0.7479,0.02
muonsam,2550,0.7510,0.02
muonsam,2600,0.7868,0.02
muonsam,2650,0.7717,0.02
muonsam,2700,0.7976,0.02
muonsam,2750,0.7417,0.02
muonsam,2800,0.6072,0.02
muonsam,2850,0.6369,0.02
muonsam,2900,0.6432,0.02
muonsam,2950,0.6480,0.02
muonsam,3000,0.6854,0.02
muonsam,3050,0.6718,0.02
muonsam,3100,0.6706,0.02
muonsam,3150,0.6059,0.02
muonsam,3200,0.5275,0.02
muonsam,3250,0.5427,0.02
muonsam,3300,0.5479,0.02
muonsam,3350,0.5833,0.02
muonsam,3400,0.5907,0.02
muonsam,3450,0.5524,0.02
muonsam,3500,0.6006,0.02
muonsam,3550,0.5083,0.02
muonsam,3600,0.4488,0.02
muonsam,3650,0.4573,0.02
muonsam,3700,0.4771,0.02
muonsam,3750,0.4944,0.02
muonsam,3800,0.4957,0.02
muonsam,3850,0.5390,0.02
muonsam,3900,0.5203,0.02
muonsam,3950,0.4110,0.02
muonsam,4000,0.4006,0.02
muonsam,4050,0.3887,0.02
muonsam,4100,0.4151,0.02
muonsam,4150,0.4270,0.02
muonsam,4200,0.4337,0.02
muonsam,4250,0.4460,0.02
muonsam,4300,0.4498,0.02
muonsam,4350,0.3264,0.02
muonsam,4400,0.3311,0.02
muonsam,4450,0.3677,0.02
muonsam,4500,0.3796,0.02
muonsam,4550,0.3839,0.02
muonsam,4600,0.3893,0.02
muonsam,4650,0.4170,0.02
muonsam,4700,0.3582,0.02
muonsam,4750,0.2868,0.02
muonsam,4800,0.3050,0.02
muonsam,4850,0.3253,0.02
muonsam,4900,0.3177,0.02
muonsam,4950,0.3399,0.02
muonsam,5000,0.3404,0.02
muonsam,5050,0.3717,0.02
muonsam,5100,0.3417,0.02
muonsam,5150,0.2536,0.02
muonsam,5200,0.2861,0.02
muonsam,5250,0.2822,0.02
muonsam,5300,0.3062,0.02
muonsam,5350,0.3112,0.02
muonsam,5400,0.3144,0.02
muonsam,5450,0.3219,0.02
muonsam,5500,0.2742,0.02
muonsam,5550,0.2377,0.02
muonsam,5600,0.2486,0.02
muonsam,5650,0.2490,0.02
muonsam,5700,0.2580,0.02
muonsam,5750,0.2778,0.02
muonsam,5800,0.2852,0.02
muonsam,5850,0.2903,0.02
muonsam,5900,0.2339,0.02
muonsam,5950,0.2301,0.02
muonsam,6000,0.2288,0.02
muonsam,6050,0.2299,0.02
muonsam,6100,0.2500,0.02
muonsam,6150,0.2515,0.02
muonsam,6200,0.2594,0.02
muonsam,6250,0.2638,0.02
muonsam,6300,0.2003,0.02
muonsam,6350,0.2042,0.02
muonsam,6400,0.2122,0.02
muonsam,6450,0.2152,0.02
muonsam,6500,0.2131,0.02
muonsam,6550,0.2276,0.02
muonsam,6600,0.2386,0.02
muonsam,6650,0.2355,0.02
muonsam,6700,0.1625,0.02
muonsam,6750,0.1844,0.02
muonsam,6800,0.1823,0.02
muonsam,6850,0.1869,0.02
muonsam,6900,0.2062,0.02
muonsam,6950,0.1945,0.02
muonsam,7000,0.2161,0.02
muonsam,7050,0.1911,0.02
muonsam,7100,0.1526,0.02
muonsam,7150,0.1631,0.02
muonsam,7200,0.1685,0.02
muonsam,7250,0.1840,0.02
muonsam,7300,0.1882,0.02
muonsam,7350,0.1892,0.02
muonsam,7400,0.1948,0.02
muonsam,7450,0.1707,0.02
muonsam,7500,0.1427,0.02
muonsam,7550,0.1519,0.02
muonsam,7600,0.1677,0.02
muonsam,7650,0.1693,0.02
muonsam,7700,0.1768,0.02
muonsam,7750,0.1790,0.02
muonsam,7800,0.1866,0.02
muonsam,7850,0.1605,0.02
muonsam,7900,0.1412,0.02
muonsam,7950,0.1413,0.02
muonsam,8000,0.1586,0.02
muonsam,8050,0.1603,0.02
muonsam,8100,0.1670,0.02
muonsam,8150,0.1780,0.02
muonsam,8200,0.1771,0.02
muonsam,8250,0.1408,0.02
muonsam,8300,0.1274,0.02
muonsam,8350,0.1316,0.02
muonsam,8400,0.1526,0.02
muonsam,8450,0.1575,0.02
muonsam,8500,0.1543,0.02
muonsam,8550,0.1599,0.02
muonsam,8600,0.1505,0.02
muonsam,8650,0.1263,0.02
muonsam,8700,0.1204,0.02
muonsam,8750,0.1264,0.02
muonsam,8800,0.1364,0.02
muonsam,8850,0.1352,0.02
muonsam,8900,0.1550,0.02
muonsam,8950,0.1473,0.02
muonsam,9000,0.1461,0.02
muonsam,9050,0.1083,0.02
muonsam,9100,0.1158,0.02
muonsam,9150,0.1290,0.02
muonsam,9200,0.1338,0.02
muonsam,9250,0.1370,0.02
muonsam,9300,0.1457,0.02
muonsam,9350,0.1390,0.02
muonsam,9400,0.1304,0.02
muonsam,9450,0.1022,0.02
muonsam,9500,0.1042,0.02
muonsam,9550,0.1120,0.02
muonsam,9600,0.1219,0.02
muonsam,9650,0.1265,0.02
muonsam,9700,0.1321,0.02
muonsam,9750,0.1333,0.02
muonsam,9800,0.1153,0.02
muonsam,9850,0.1012,0.02
muonsam,9900,0.1078,0.02
muonsam,9950,0.1026,0.02
muonsam,10000,0.1077,0.02
muonsam,10050,0.1149,0.02
muonsam,10100,0.1118,0.02
muonsam,10150,0.1203,0.02
muonsam,10200,0.0983,0.02
muonsam,10250,0.0948,0.02
muonsam,10300,0.0964,0.02
muonsam,10350,0.1047,0.02
muonsam,10400,0.1047,0.02
muonsam,10450,0.1101,0.02
muonsam,10500,0.1154,0.02
muonsam,10550,0.1200,0.02
muonsam,10600,0.0914,0.02
muonsam,10650,0.0880,0.02
muonsam,10700,0.0905,0.02
muonsam,10750,0.0911,0.02
muonsam,10800,0.1065,0.02
muonsam,10850,0.1131,0.02
muonsam,10900,0.1067,0.02
muonsam,10950,0.1102,0.02
muonsam,11000,0.0843,0.02
muonsam,11050,0.0900,0.02
muonsam,11100,0.0940,0.02
muonsam,11150,0.0969,0.02
muonsam,11200,0.1009,0.02
muonsam,11250,0.1007,0.02
muonsam,11300,0.0992,0.02
muonsam,11350,0.1024,0.02
muonsam,11400,0.0764,0.02
muonsam,11450,0.0831,0.02
muonsam,11500,0.0839,0.02
muonsam,11550,0.0893,0.02
muonsam,11600,0.0933,0.02
muonsam,11650,0.0915,0.02
muonsam,11700,0.0992,0.02
muonsam,11750,0.0915,0.02
muonsam,11800,0.0787,0.02
muonsam,11850,0.0838,0.02
muonsam,11900,0.0826,0.02
muonsam,11950,0.0887,0.02
muonsam,12000,0.0861,0.02
muonsam,12050,0.0855,0.02
muonsam,12100,0.0924,0.02
muonsam,12150,0.0780,0.02
muonsam,12200,0.0722,0.02
muonsam,12250,0.0764,0.02
muonsam,12300,0.0836,0.02
muonsam,12350,0.0839,0.02
muonsam,12400,0.0870,0.02
muonsam,12450,0.0874,0.02
muonsam,12500,0.0962,0.02
muonsam,12550,0.0723,0.02
muonsam,12600,0.0743,0.02
muonsam,12650,0.0744,0.02
muonsam,12700,0.0777,0.02
muonsam,12750,0.0851,0.02
muonsam,12800,0.0816,0.02
muonsam,12850,0.0831,0.02
muonsam,12900,0.0841,0.02
muonsam,12950,0.0605,0.02
muonsam,13000,0.0662,0.02
muonsam,13050,0.0712,0.02
muonsam,13100,0.0717,0.02
muonsam,13150,0.0722,0.02
muonsam,13200,0.0769,0.02
muonsam,13250,0.0829,0.02
muonsam,13300,0.0786,0.02
muonsam,13350,0.0637,0.02
muonsam,13400,0.0641,0.02
muonsam,13450,0.0676,0.02
muonsam,13500,0.0673,0.02
muonsam,13550,0.0747,0.02
muonsam,13600,0.0690,0.02
muonsam,13650,0.0751,0.02
muonsam,13700,0.0752,0.02
muonsam,13750,0.0582,0.02
muonsam,13800,0.0628,0.02
muonsam,13850,0.0642,0.02
muonsam,13900,0.0671,0.02
muonsam,13950,0.0694,0.02
muonsam,14000,0.0671,0.02
muonsam,14050,0.0708,0.02
muonsam,14100,0.0644,0.02
muonsam,14150,0.0568,0.02
muonsam,14200,0.0637,0.02
muonsam,14250,0.0610,0.02
muonsam,14300,0.0634,0.02
muonsam,14350,0.0598,0.02
muonsam,14400,0.0642,0.02
muonsam,14450,0.0747,0.02
