# dataset=cifar100 px=32 epochs=50 seed=2 batch=128 wd=0.0005 rho_max=0.4 rho_aux=0.01 torch=2.10.0+cu128
optimizer,epoch,train_loss,test_acc,test_loss,time_s,lr
muonsam,1,3.0760,38.22,2.3713,70.6,0.02
muonsam,2,1.8829,52.36,1.7277,141.1,0.02
muonsam,3,1.4623,56.93,1.5735,211.5,0.02
muonsam,4,1.2189,61.18,1.4131,282.0,0.02
muonsam,5,1.0320,62.75,1.3492,352.6,0.02
muonsam,6,0.8819,66.02,1.2542,423.0,0.02
muonsam,7,0.7517,67.12,1.2529,493.5,0.02
muonsam,8,0.6493,68.26,1.2175,563.9,0.02
muonsam,9,0.5600,68.63,1.2363,634.3,0.02
muonsam,10,0.4818,68.75,1.2725,704.9,0.02
muonsam,11,0.4216,68.93,1.3054,775.3,0.02
muonsam,12,0.3686,68.59,1.3610,845.9,0.02
muonsam,13,0.3275,68.85,1.3613,916.4,0.02
muonsam,14,0.2961,70.18,1.3691,986.9,0.02
muonsam,15,0.2603,69.18,1.4690,1057.5,0.02
muonsam,16,0.2449,69.80,1.3101,1163.6,0.02
muonsam,17,0.2253,70.93,1.1720,1270.1,0.02
muonsam,18,0.2120,72.31,1.0683,1376.5,0.02
muonsam,19,0.2094,72.53,1.0105,1482.9,0.02
muonsam,20,0.2138,73.31,0.9654,1589.4,0.02
muonsam,21,0.2164,73.21,0.9538,1695.8,0.02
muonsam,22,0.2165,73.77,0.9492,1802.2,0.02
muonsam,23,0.2137,73.42,0.9489,1908.6,0.02
muonsam,24,0.2134,73.44,0.9396,2015.0,0.02
muonsam,25,0.2090,73.43,0.9392,2121.6,0.02
muonsam,26,0.2052,73.85,0.9136,2228.1,0.02
muonsam,27,0.2042,74.08,0.9118,2334.5,0.02
muonsam,28,0.2012,74.78,0.9162,2440.8,0.02
muonsam,29,0.1911,74.69,0.9090,2547.1,0.02
muonsam,30,0.1902,74.86,0.8901,2653.7,0.02
muonsam,31,0.1843,74.43,0.8988,2760.2,0.02
muonsam,32,0.1805,74.94,0.8839,2866.7,0.02
muonsam,33,0.1756,74.97,0.8973,2973.1,0.02
muonsam,34,0.1704,74.60,0.8983,3079.5,0.02
muonsam,35,0.1657,74.71,0.9036,3186.0,0.02
muonsam,36,0.1645,75.03,0.8926,3292.4,0.02
muonsam,37,0.1578,74.57,0.9089,3398.9,0.02
muonsam,38,0.1532,74.94,0.9002,3505.3,0.02
muonsam,39,0.1508,75.39,0.8853,3611.8,0.02
muonsam,40,0.1432,74.79,0.9092,3718.3,0.02
muonsam,41,0.1417,74.88,0.8948,3824.7,0.02
muonsam,42,0.1397,75.12,0.8892,3931.1,0.02
muonsam,43,0.1308,75.33,0.8888,4037.6,0.02
muonsam,44,0.1224,75.91,0.8820,4143.9,0.02
muonsam,45,0.1105,75.42,0.8834,4250.4,0.02
muonsam,46,0.0970,75.23,0.9072,4356.8,0.02
muonsam,47,0.0830,75.91,0.8973,4463.1,0.02
muonsam,48,0.0646,75.14,0.9699,4569.4,0.02
muonsam,49,0.0571,75.19,0.9704,4675.7,0.02
muonsam,50,0.0507,75.00,0.9825,4782.3,0.02
