# dataset=cifar10 px=32 epochs=50 seed=2 batch=128 wd=0.0005 rho_max=0.05 rho_aux=0.01 torch=2.10.0+cu128
optimizer,epoch,train_loss,test_acc,test_loss,time_s,lr
muonsam,1,1.0376,75.02,0.7432,69.0,0.02
muonsam,2,0.5516,82.26,0.5399,138.3,0.02
muonsam,3,0.4185,85.35,0.4444,207.8,0.02
muonsam,4,0.3413,87.73,0.3856,277.1,0.02
muonsam,5,0.2870,88.70,0.3417,346.5,0.02
muonsam,6,0.2487,89.19,0.3278,415.6,0.02
muonsam,7,0.2159,88.95,0.3537,484.8,0.02
muonsam,8,0.1898,90.69,0.2942,554.2,0.02
muonsam,9,0.1675,91.33,0.2916,623.5,0.02
muonsam,10,0.1503,89.54,0.3589,692.8,0.02
muonsam,11,0.1337,90.90,0.3238,762.0,0.02
muonsam,12,0.1219,90.36,0.3457,831.2,0.02
muonsam,13,0.1104,91.25,0.3021,900.4,0.02
muonsam,14,0.1068,91.82,0.2894,969.4,0.02
muonsam,15,0.0917,91.31,0.3363,1038.5,0.02
muonsam,16,0.0853,91.47,0.2691,1143.4,0.02
muonsam,17,0.0877,92.45,0.2393,1248.9,0.02
muonsam,18,0.0839,92.55,0.2302,1353.9,0.02
muonsam,19,0.0768,92.97,0.2201,1459.1,0.02
muonsam,20,0.0700,92.71,0.2299,1565.0,0.02
muonsam,21,0.0690,92.67,0.2277,1670.9,0.02
muonsam,22,0.0633,92.59,0.2353,1776.8,0.02
muonsam,23,0.0607,92.64,0.2364,1882.8,0.02
muonsam,24,0.0577,92.87,0.2217,1988.8,0.02
muonsam,25,0.0573,93.16,0.2279,2095.0,0.02
muonsam,26,0.0536,93.16,0.2251,2200.9,0.02
muonsam,27,0.0492,92.90,0.2409,2306.3,0.02
muonsam,28,0.0484,93.19,0.2218,2411.3,0.02
muonsam,29,0.0455,92.91,0.2284,2516.3,0.02
muonsam,30,0.0440,93.77,0.2032,2621.6,0.02
muonsam,31,0.0434,93.80,0.2030,2727.1,0.02
muonsam,32,0.0428,93.43,0.2145,2832.4,0.02
muonsam,33,0.0408,93.32,0.2170,2937.6,0.02
muonsam,34,0.0377,93.66,0.2097,3042.7,0.02
muonsam,35,0.0376,93.72,0.2055,3148.1,0.02
muonsam,36,0.0355,93.76,0.2095,3253.2,0.02
muonsam,37,0.0358,93.32,0.2151,3358.2,0.02
muonsam,38,0.0349,93.68,0.1980,3463.3,0.02
muonsam,39,0.0308,93.69,0.2182,3568.5,0.02
muonsam,40,0.0315,93.86,0.2051,3673.7,0.02
muonsam,41,0.0328,93.40,0.2177,3778.8,0.02
muonsam,42,0.0298,93.86,0.1961,3883.9,0.02
muonsam,43,0.0312,93.74,0.2123,3988.6,0.02
muonsam,44,0.0273,93.74,0.2027,4093.6,0.02
muonsam,45,0.0287,94.11,0.2007,4198.4,0.02
muonsam,46,0.0259,93.95,0.2050,4302.9,0.02
muonsam,47,0.0240,93.99,0.2105,4407.4,0.02
muonsam,48,0.0250,94.05,0.1933,4511.8,0.02
muonsam,49,0.0250,93.82,0.2054,4616.7,0.02
muonsam,50,0.0240,93.85,0.1978,4721.5,0.02
