# train_loss is the mean over the preceding 50 batches
optimizer,step,train_loss,lr
muonsam,50,1.5478,0.02
muonsam,100,1.0625,0.02
muonsam,150,0.8550,0.02
muonsam,200,0.7442,0.02
muonsam,250,0.6447,0.02
muonsam,300,0.5961,0.02
muonsam,350,0.5011,0.02
muonsam,400,0.4768,0.02
muonsam,450,0.4459,0.02
muonsam,500,0.4105,0.02
muonsam,550,0.3753,0.02
muonsam,600,0.3748,0.02
muonsam,650,0.3066,0.02
muonsam,700,0.2994,0.02
muonsam,750,0.2769,0.02
muonsam,800,0.2804,0.02
muonsam,850,0.2519,0.02
muonsam,900,0.2497,0.02
muonsam,950,0.2169,0.02
muonsam,1000,0.2091,0.02
muonsam,1050,0.1954,0.02
muonsam,1100,0.1995,0.02
muonsam,1150,0.1721,0.02
muonsam,1200,0.1819,0.02
muonsam,1250,0.1829,0.02
muonsam,1300,0.1962,0.02
muonsam,1350,0.2457,0.02
muonsam,1400,0.2760,0.02
muonsam,1450,0.2878,0.02
muonsam,1500,0.3011,0.02
muonsam,1550,0.2917,0.02
muonsam,1600,0.2810,0.02
muonsam,1650,0.2730,0.02
muonsam,1700,0.2864,0.02
muonsam,1750,0.2949,0.02
muonsam,1800,0.2596,0.02
muonsam,1850,0.2484,0.02
muonsam,1900,0.2425,0.02
muonsam,1950,0.2228,0.02
muonsam,2000,0.2291,0.02
muonsam,2050,0.2281,0.02
muonsam,2100,0.2075,0.02
muonsam,2150,0.2188,0.02
muonsam,2200,0.2293,0.02
muonsam,2250,0.2111,0.02
muonsam,2300,0.1943,0.02
muonsam,2350,0.1856,0.02
muonsam,2400,0.1828,0.02
muonsam,2450,0.1774,0.02
muonsam,2500,0.1769,0.02
muonsam,2550,0.1651,0.02
muonsam,2600,0.1661,0.02
muonsam,2650,0.1493,0.02
muonsam,2700,0.1334,0.02
muonsam,2750,0.1385,0.02
muonsam,2800,0.1292,0.02
muonsam,2850,0.1032,0.02
muonsam,2900,0.0988,0.02
muonsam,2950,0.0937,0.02
muonsam,3000,0.0886,0.02
muonsam,3050,0.0874,0.02
muonsam,3100,0.0801,0.02
muonsam,3150,0.0704,0.02
muonsam,3200,0.0738,0.02
muonsam,3250,0.0586,0.02
muonsam,3300,0.0623,0.02
muonsam,3350,0.0666,0.02
muonsam,3400,0.0614,0.02
muonsam,3450,0.0530,0.02
muonsam,3500,0.0520,0.02
muonsam,3550,0.0558,0.02
muonsam,3600,0.0548,0.02
muonsam,3650,0.0569,0.02
muonsam,3700,0.0551,0.02
