# train_loss is the mean over the preceding 50 batches
optimizer,step,train_loss,lr
muonsam,50,1.5834,0.02
muonsam,100,1.0483,0.02
muonsam,150,0.8639,0.02
muonsam,200,0.7171,0.02
muonsam,250,0.6423,0.02
muonsam,300,0.5740,0.02
muonsam,350,0.4863,0.02
muonsam,400,0.4721,0.02
muonsam,450,0.4369,0.02
muonsam,500,0.3912,0.02
muonsam,550,0.3812,0.02
muonsam,600,0.3547,0.02
muonsam,650,0.3081,0.02
muonsam,700,0.3120,0.02
muonsam,750,0.2854,0.02
muonsam,800,0.2797,0.02
muonsam,850,0.2421,0.02
muonsam,900,0.2590,0.02
muonsam,950,0.2326,0.02
muonsam,1000,0.2095,0.02
muonsam,1050,0.2068,0.02
muonsam,1100,0.1759,0.02
muonsam,1150,0.1802,0.02
muonsam,1200,0.1771,0.02
muonsam,1250,0.1812,0.02
muonsam,1300,0.1849,0.02
muonsam,1350,0.2182,0.02
muonsam,1400,0.2345,0.02
muonsam,1450,0.2153,0.02
muonsam,1500,0.2556,0.02
muonsam,1550,0.2230,0.02
muonsam,1600,0.2014,0.02
muonsam,1650,0.1972,0.02
muonsam,1700,0.2030,0.02
muonsam,1750,0.1891,0.02
muonsam,1800,0.1991,0.02
muonsam,1850,0.2137,0.02
muonsam,1900,0.1769,0.02
muonsam,1950,0.2135,0.02
muonsam,2000,0.1915,0.02
muonsam,2050,0.1828,0.02
muonsam,2100,0.2132,0.02
muonsam,2150,0.1752,0.02
muonsam,2200,0.1730,0.02
muonsam,2250,0.1804,0.02
muonsam,2300,0.1709,0.02
muonsam,2350,0.1550,0.02
muonsam,2400,0.1527,0.02
muonsam,2450,0.1608,0.02
muonsam,2500,0.1358,0.02
muonsam,2550,0.1382,0.02
muonsam,2600,0.1483,0.02
muonsam,2650,0.1486,0.02
muonsam,2700,0.1325,0.02
muonsam,2750,0.1363,0.02
muonsam,2800,0.1283,0.02
muonsam,2850,0.1325,0.02
muonsam,2900,0.1248,0.02
muonsam,2950,0.1347,0.02
muonsam,3000,0.1352,0.02
muonsam,3050,0.1139,0.02
muonsam,3100,0.1237,0.02
muonsam,3150,0.1207,0.02
muonsam,3200,0.1040,0.02
muonsam,3250,0.1189,0.02
muonsam,3300,0.1088,0.02
muonsam,3350,0.1157,0.02
muonsam,3400,0.0896,0.02
muonsam,3450,0.1007,0.02
muonsam,3500,0.1052,0.02
muonsam,3550,0.0945,0.02
muonsam,3600,0.0772,0.02
muonsam,3650,0.0831,0.02
muonsam,3700,0.0821,0.02
