# train_loss is the mean over the preceding 50 batches
optimizer,step,train_loss,lr
muonsam,50,4.2747,0.02
muonsam,100,3.6833,0.02
muonsam,150,3.3426,0.02
muonsam,200,3.0316,0.02
muonsam,250,2.7713,0.02
muonsam,300,2.5415,0.02
muonsam,350,2.3543,0.02
muonsam,400,2.2520,0.02
muonsam,450,2.0537,0.02
muonsam,500,2.0144,0.02
muonsam,550,1.9408,0.02
muonsam,600,1.8443,0.02
muonsam,650,1.8385,0.02
muonsam,700,1.7484,0.02
muonsam,750,1.7767,0.02
muonsam,800,1.6536,0.02
muonsam,850,1.4925,0.02
muonsam,900,1.5167,0.02
muonsam,950,1.4651,0.02
muonsam,1000,1.4676,0.02
muonsam,1050,1.4466,0.02
muonsam,1100,1.4286,0.02
muonsam,1150,1.3535,0.02
muonsam,1200,1.3246,0.02
muonsam,1250,1.1932,0.02
muonsam,1300,1.2167,0.02
muonsam,1350,1.1910,0.02
muonsam,1400,1.2436,0.02
muonsam,1450,1.2260,0.02
muonsam,1500,1.1884,0.02
muonsam,1550,1.2093,0.02
muonsam,1600,1.0615,0.02
muonsam,1650,1.0059,0.02
muonsam,1700,1.0104,0.02
muonsam,1750,1.0436,0.02
muonsam,1800,1.0144,0.02
muonsam,1850,1.0436,0.02
muonsam,1900,1.0285,0.02
muonsam,1950,1.0100,0.02
muonsam,2000,0.8654,0.02
muonsam,2050,0.8551,0.02
muonsam,2100,0.8430,0.02
muonsam,2150,0.8932,0.02
muonsam,2200,0.8734,0.02
muonsam,2250,0.8952,0.02
muonsam,2300,0.9173,0.02
muonsam,2350,0.8918,0.02
muonsam,2400,0.6964,0.02
muonsam,2450,0.7160,0.02
muonsam,2500,0.7361,0.02
muonsam,2550,0.7542,0.02
muonsam,2600,0.7740,0.02
muonsam,2650,0.7868,0.02
muonsam,2700,0.7928,0.02
muonsam,2750,0.7030,0.02
muonsam,2800,0.5951,0.02
muonsam,2850,0.5899,0.02
muonsam,2900,0.6421,0.02
muonsam,2950,0.6477,0.02
muonsam,3000,0.6596,0.02
muonsam,3050,0.6817,0.02
muonsam,3100,0.6996,0.02
muonsam,3150,0.6290,0.02
muonsam,3200,0.5139,0.02
muonsam,3250,0.5179,0.02
muonsam,3300,0.5491,0.02
muonsam,3350,0.5693,0.02
muonsam,3400,0.5747,0.02
muonsam,3450,0.5694,0.02
muonsam,3500,0.6033,0.02
muonsam,3550,0.4813,0.02
muonsam,3600,0.4271,0.02
muonsam,3650,0.4454,0.02
muonsam,3700,0.4759,0.02
muonsam,3750,0.4978,0.02
muonsam,3800,0.5002,0.02
muonsam,3850,0.4920,0.02
muonsam,3900,0.5212,0.02
muonsam,3950,0.4014,0.02
muonsam,4000,0.3938,0.02
muonsam,4050,0.4090,0.02
muonsam,4100,0.4013,0.02
muonsam,4150,0.4176,0.02
muonsam,4200,0.4464,0.02
muonsam,4250,0.4439,0.02
muonsam,4300,0.4652,0.02
muonsam,4350,0.3262,0.02
muonsam,4400,0.3311,0.02
muonsam,4450,0.3418,0.02
muonsam,4500,0.3602,0.02
muonsam,4550,0.3748,0.02
muonsam,4600,0.4055,0.02
muonsam,4650,0.3867,0.02
muonsam,4700,0.3776,0.02
muonsam,4750,0.2743,0.02
muonsam,4800,0.3017,0.02
muonsam,4850,0.2995,0.02
muonsam,4900,0.3205,0.02
muonsam,4950,0.3378,0.02
muonsam,5000,0.3492,0.02
muonsam,5050,0.3476,0.02
muonsam,5100,0.3310,0.02
muonsam,5150,0.2594,0.02
muonsam,5200,0.2593,0.02
muonsam,5250,0.2974,0.02
muonsam,5300,0.3078,0.02
muonsam,5350,0.2979,0.02
muonsam,5400,0.3332,0.02
muonsam,5450,0.3172,0.02
muonsam,5500,0.2702,0.02
muonsam,5550,0.2309,0.02
muonsam,5600,0.2474,0.02
muonsam,5650,0.2668,0.02
muonsam,5700,0.2489,0.02
muonsam,5750,0.2731,0.02
muonsam,5800,0.2772,0.02
muonsam,5850,0.2864,0.02
muonsam,5900,0.2210,0.02
muonsam,5950,0.2251,0.02
muonsam,6000,0.2213,0.02
muonsam,6050,0.2522,0.02
muonsam,6100,0.2463,0.02
muonsam,6150,0.2451,0.02
muonsam,6200,0.2593,0.02
muonsam,6250,0.2452,0.02
muonsam,6300,0.1968,0.02
muonsam,6350,0.1937,0.02
muonsam,6400,0.2102,0.02
muonsam,6450,0.2014,0.02
muonsam,6500,0.2171,0.02
muonsam,6550,0.2352,0.02
muonsam,6600,0.2377,0.02
muonsam,6650,0.2367,0.02
muonsam,6700,0.1722,0.02
muonsam,6750,0.1842,0.02
muonsam,6800,0.1924,0.02
muonsam,6850,0.2090,0.02
muonsam,6900,0.2069,0.02
muonsam,6950,0.2156,0.02
muonsam,7000,0.2376,0.02
muonsam,7050,0.2181,0.02
muonsam,7100,0.1746,0.02
muonsam,7150,0.1930,0.02
muonsam,7200,0.1933,0.02
muonsam,7250,0.2032,0.02
muonsam,7300,0.2206,0.02
muonsam,7350,0.2226,0.02
muonsam,7400,0.2432,0.02
muonsam,7450,0.2191,0.02
muonsam,7500,0.1720,0.02
muonsam,7550,0.1879,0.02
muonsam,7600,0.1875,0.02
muonsam,7650,0.2165,0.02
muonsam,7700,0.2190,0.02
muonsam,7750,0.2271,0.02
muonsam,7800,0.2309,0.02
muonsam,7850,0.2042,0.02
muonsam,7900,0.1770,0.02
muonsam,7950,0.2069,0.02
muonsam,8000,0.2056,0.02
muonsam,8050,0.2110,0.02
muonsam,8100,0.2222,0.02
muonsam,8150,0.2349,0.02
muonsam,8200,0.2393,0.02
muonsam,8250,0.2015,0.02
muonsam,8300,0.1848,0.02
muonsam,8350,0.2030,0.02
muonsam,8400,0.2092,0.02
muonsam,8450,0.2089,0.02
muonsam,8500,0.2215,0.02
muonsam,8550,0.2305,0.02
muonsam,8600,0.2413,0.02
muonsam,8650,0.1910,0.02
muonsam,8700,0.1908,0.02
muonsam,8750,0.2018,0.02
muonsam,8800,0.2106,0.02
muonsam,8850,0.2154,0.02
muonsam,8900,0.2190,0.02
muonsam,8950,0.2395,0.02
muonsam,9000,0.2263,0.02
muonsam,9050,0.1832,0.02
muonsam,9100,0.1927,0.02
muonsam,9150,0.1940,0.02
muonsam,9200,0.2020,0.02
muonsam,9250,0.2153,0.02
muonsam,9300,0.2189,0.02
muonsam,9350,0.2218,0.02
muonsam,9400,0.2163,0.02
muonsam,9450,0.1752,0.02
muonsam,9500,0.1837,0.02
muonsam,9550,0.1950,0.02
muonsam,9600,0.1948,0.02
muonsam,9650,0.2176,0.02
muonsam,9700,0.2223,0.02
muonsam,9750,0.2227,0.02
muonsam,9800,0.2018,0.02
muonsam,9850,0.1827,0.02
muonsam,9900,0.1821,0.02
muonsam,9950,0.1912,0.02
muonsam,10000,0.2066,0.02
muonsam,10050,0.2129,0.02
muonsam,10100,0.2076,0.02
muonsam,10150,0.2213,0.02
muonsam,10200,0.1970,0.02
muonsam,10250,0.1765,0.02
muonsam,10300,0.1839,0.02
muonsam,10350,0.1956,0.02
muonsam,10400,0.2018,0.02
muonsam,10450,0.2090,0.02
muonsam,10500,0.2132,0.02
muonsam,10550,0.2235,0.02
muonsam,10600,0.1827,0.02
muonsam,10650,0.1863,0.02
muonsam,10700,0.1937,0.02
muonsam,10750,0.1844,0.02
muonsam,10800,0.2055,0.02
muonsam,10850,0.1996,0.02
muonsam,10900,0.2012,0.02
muonsam,10950,0.2151,0.02
muonsam,11000,0.1638,0.02
muonsam,11050,0.1735,0.02
muonsam,11100,0.1826,0.02
muonsam,11150,0.1918,0.02
muonsam,11200,0.1946,0.02
muonsam,11250,0.2043,0.02
muonsam,11300,0.1961,0.02
muonsam,11350,0.1991,0.02
muonsam,11400,0.1760,0.02
muonsam,11450,0.1738,0.02
muonsam,11500,0.1813,0.02
muonsam,11550,0.1806,0.02
muonsam,11600,0.1871,0.02
muonsam,11650,0.1957,0.02
muonsam,11700,0.1997,0.02
muonsam,11750,0.1989,0.02
muonsam,11800,0.1659,0.02
muonsam,11850,0.1712,0.02
muonsam,11900,0.1839,0.02
muonsam,11950,0.1847,0.02
muonsam,12000,0.1838,0.02
muonsam,12050,0.1916,0.02
muonsam,12100,0.1904,0.02
muonsam,12150,0.1793,0.02
muonsam,12200,0.1695,0.02
muonsam,12250,0.1614,0.02
muonsam,12300,0.1689,0.02
muonsam,12350,0.1645,0.02
muonsam,12400,0.1775,0.02
muonsam,12450,0.1922,0.02
muonsam,12500,0.1883,0.02
muonsam,12550,0.1798,0.02
muonsam,12600,0.1681,0.02
muonsam,12650,0.1639,0.02
muonsam,12700,0.1701,0.02
muonsam,12750,0.1710,0.02
muonsam,12800,0.1817,0.02
muonsam,12850,0.1844,0.02
muonsam,12900,0.1945,0.02
muonsam,12950,0.1557,0.02
muonsam,13000,0.1628,0.02
