# train_loss is the mean over the preceding 50 batches
optimizer,step,train_loss,lr
muonsam,50,1.7711,0.02
muonsam,100,1.3743,0.02
muonsam,150,1.1271,0.02
muonsam,200,0.9537,0.02
muonsam,250,0.8582,0.02
muonsam,300,0.7774,0.02
muonsam,350,0.7357,0.02
muonsam,400,0.6732,0.02
muonsam,450,0.6096,0.02
muonsam,500,0.5854,0.02
muonsam,550,0.5719,0.02
muonsam,600,0.5504,0.02
muonsam,650,0.5490,0.02
muonsam,700,0.5192,0.02
muonsam,750,0.5148,0.02
muonsam,800,0.4540,0.02
muonsam,850,0.4455,0.02
muonsam,900,0.4260,0.02
muonsam,950,0.4330,0.02
muonsam,1000,0.4147,0.02
muonsam,1050,0.3952,0.02
muonsam,1100,0.4053,0.02
muonsam,1150,0.3966,0.02
muonsam,1200,0.3649,0.02
muonsam,1250,0.3301,0.02
muonsam,1300,0.3330,0.02
muonsam,1350,0.3625,0.02
muonsam,1400,0.3511,0.02
muonsam,1450,0.3426,0.02
muonsam,1500,0.3583,0.02
muonsam,1550,0.3356,0.02
muonsam,1600,0.2785,0.02
muonsam,1650,0.2851,0.02
muonsam,1700,0.2797,0.02
muonsam,1750,0.2983,0.02
muonsam,1800,0.3018,0.02
muonsam,1850,0.2886,0.02
muonsam,1900,0.2870,0.02
muonsam,1950,0.2668,0.02
muonsam,2000,0.2321,0.02
muonsam,2050,0.2296,0.02
muonsam,2100,0.2333,0.02
muonsam,2150,0.2642,0.02
muonsam,2200,0.2406,0.02
muonsam,2250,0.2516,0.02
muonsam,2300,0.2542,0.02
muonsam,2350,0.2628,0.02
muonsam,2400,0.2043,0.02
muonsam,2450,0.2034,0.02
muonsam,2500,0.2100,0.02
muonsam,2550,0.2161,0.02
muonsam,2600,0.2079,0.02
muonsam,2650,0.2227,0.02
muonsam,2700,0.2384,0.02
muonsam,2750,0.2030,0.02
muonsam,2800,0.1907,0.02
muonsam,2850,0.1873,0.02
muonsam,2900,0.1710,0.02
muonsam,2950,0.1756,0.02
muonsam,3000,0.1872,0.02
muonsam,3050,0.2012,0.02
muonsam,3100,0.1960,0.02
muonsam,3150,0.1788,0.02
muonsam,3200,0.1553,0.02
muonsam,3250,0.1609,0.02
muonsam,3300,0.1556,0.02
muonsam,3350,0.1801,0.02
muonsam,3400,0.1863,0.02
muonsam,3450,0.1774,0.02
muonsam,3500,0.1644,0.02
muonsam,3550,0.1471,0.02
muonsam,3600,0.1496,0.02
muonsam,3650,0.1517,0.02
muonsam,3700,0.1532,0.02
muonsam,3750,0.1499,0.02
muonsam,3800,0.1452,0.02
muonsam,3850,0.1597,0.02
muonsam,3900,0.1630,0.02
muonsam,3950,0.1354,0.02
muonsam,4000,0.1275,0.02
muonsam,4050,0.1306,0.02
muonsam,4100,0.1271,0.02
muonsam,4150,0.1378,0.02
muonsam,4200,0.1398,0.02
muonsam,4250,0.1329,0.02
muonsam,4300,0.1591,0.02
muonsam,4350,0.1133,0.02
muonsam,4400,0.1182,0.02
muonsam,4450,0.1110,0.02
muonsam,4500,0.1278,0.02
muonsam,4550,0.1236,0.02
muonsam,4600,0.1289,0.02
muonsam,4650,0.1230,0.02
muonsam,4700,0.1274,0.02
muonsam,4750,0.0994,0.02
muonsam,4800,0.1121,0.02
muonsam,4850,0.1061,0.02
muonsam,4900,0.1163,0.02
muonsam,4950,0.1159,0.02
muonsam,5000,0.1216,0.02
muonsam,5050,0.1165,0.02
muonsam,5100,0.1107,0.02
muonsam,5150,0.0972,0.02
muonsam,5200,0.1145,0.02
muonsam,5250,0.1029,0.02
muonsam,5300,0.1064,0.02
muonsam,5350,0.1094,0.02
muonsam,5400,0.1035,0.02
muonsam,5450,0.1098,0.02
muonsam,5500,0.1014,0.02
muonsam,5550,0.0851,0.02
muonsam,5600,0.0870,0.02
muonsam,5650,0.0874,0.02
muonsam,5700,0.0910,0.02
muonsam,5750,0.0868,0.02
muonsam,5800,0.0934,0.02
muonsam,5850,0.1002,0.02
muonsam,5900,0.0994,0.02
muonsam,5950,0.0880,0.02
muonsam,6000,0.0852,0.02
muonsam,6050,0.0758,0.02
muonsam,6100,0.0807,0.02
muonsam,6150,0.0903,0.02
muonsam,6200,0.0781,0.02
muonsam,6250,0.0947,0.02
muonsam,6300,0.0838,0.02
muonsam,6350,0.0774,0.02
muonsam,6400,0.0894,0.02
muonsam,6450,0.0859,0.02
muonsam,6500,0.0839,0.02
muonsam,6550,0.0914,0.02
muonsam,6600,0.0927,0.02
muonsam,6650,0.0930,0.02
muonsam,6700,0.0773,0.02
muonsam,6750,0.0837,0.02
muonsam,6800,0.0761,0.02
muonsam,6850,0.0911,0.02
muonsam,6900,0.0839,0.02
muonsam,6950,0.0857,0.02
muonsam,7000,0.0875,0.02
muonsam,7050,0.0847,0.02
muonsam,7100,0.0787,0.02
muonsam,7150,0.0688,0.02
muonsam,7200,0.0760,0.02
muonsam,7250,0.0749,0.02
muonsam,7300,0.0661,0.02
muonsam,7350,0.0810,0.02
muonsam,7400,0.0826,0.02
muonsam,7450,0.0737,0.02
muonsam,7500,0.0737,0.02
muonsam,7550,0.0714,0.02
muonsam,7600,0.0806,0.02
muonsam,7650,0.0740,0.02
muonsam,7700,0.0706,0.02
muonsam,7750,0.0748,0.02
muonsam,7800,0.0785,0.02
muonsam,7850,0.0710,0.02
muonsam,7900,0.0609,0.02
muonsam,7950,0.0629,0.02
muonsam,8000,0.0686,0.02
muonsam,8050,0.0671,0.02
muonsam,8100,0.0762,0.02
muonsam,8150,0.0768,0.02
muonsam,8200,0.0752,0.02
muonsam,8250,0.0679,0.02
muonsam,8300,0.0498,0.02
muonsam,8350,0.0552,0.02
muonsam,8400,0.0659,0.02
muonsam,8450,0.0759,0.02
muonsam,8500,0.0696,0.02
muonsam,8550,0.0723,0.02
muonsam,8600,0.0668,0.02
muonsam,8650,0.0585,0.02
muonsam,8700,0.0549,0.02
muonsam,8750,0.0627,0.02
muonsam,8800,0.0656,0.02
muonsam,8850,0.0667,0.02
muonsam,8900,0.0604,0.02
muonsam,8950,0.0605,0.02
muonsam,9000,0.0569,0.02
muonsam,9050,0.0583,0.02
muonsam,9100,0.0494,0.02
muonsam,9150,0.0637,0.02
muonsam,9200,0.0579,0.02
muonsam,9250,0.0715,0.02
muonsam,9300,0.0613,0.02
muonsam,9350,0.0608,0.02
muonsam,9400,0.0582,0.02
muonsam,9450,0.0603,0.02
muonsam,9500,0.0491,0.02
muonsam,9550,0.0594,0.02
muonsam,9600,0.0669,0.02
muonsam,9650,0.0556,0.02
muonsam,9700,0.0538,0.02
muonsam,9750,0.0648,0.02
muonsam,9800,0.0456,0.02
muonsam,9850,0.0467,0.02
muonsam,9900,0.0491,0.02
muonsam,9950,0.0527,0.02
muonsam,10000,0.0565,0.02
muonsam,10050,0.0520,0.02
muonsam,10100,0.0654,0.02
muonsam,10150,0.0631,0.02
muonsam,10200,0.0487,0.02
muonsam,10250,0.0460,0.02
muonsam,10300,0.0480,0.02
muonsam,10350,0.0523,0.02
muonsam,10400,0.0580,0.02
muonsam,10450,0.0545,0.02
muonsam,10500,0.0658,0.02
muonsam,10550,0.0599,0.02
muonsam,10600,0.0511,0.02
muonsam,10650,0.0424,0.02
muonsam,10700,0.0470,0.02
muonsam,10750,0.0491,0.02
muonsam,10800,0.0543,0.02
muonsam,10850,0.0499,0.02
muonsam,10900,0.0525,0.02
muonsam,10950,0.0575,0.02
muonsam,11000,0.0439,0.02
muonsam,11050,0.0478,0.02
muonsam,11100,0.0467,0.02
muonsam,11150,0.0436,0.02
muonsam,11200,0.0456,0.02
muonsam,11250,0.0396,0.02
muonsam,11300,0.0510,0.02
muonsam,11350,0.0540,0.02
muonsam,11400,0.0525,0.02
muonsam,11450,0.0446,0.02
muonsam,11500,0.0447,0.02
muonsam,11550,0.0421,0.02
muonsam,11600,0.0479,0.02
muonsam,11650,0.0491,0.02
muonsam,11700,0.0511,0.02
muonsam,11750,0.0469,0.02
muonsam,11800,0.0427,0.02
muonsam,11850,0.0353,0.02
muonsam,11900,0.0434,0.02
muonsam,11950,0.0499,0.02
muonsam,12000,0.0487,0.02
muonsam,12050,0.0472,0.02
muonsam,12100,0.0503,0.02
muonsam,12150,0.0417,0.02
muonsam,12200,0.0483,0.02
muonsam,12250,0.0420,0.02
muonsam,12300,0.0406,0.02
muonsam,12350,0.0465,0.02
muonsam,12400,0.0388,0.02
muonsam,12450,0.0478,0.02
muonsam,12500,0.0477,0.02
muonsam,12550,0.0396,0.02
muonsam,12600,0.0409,0.02
muonsam,12650,0.0417,0.02
muonsam,12700,0.0397,0.02
muonsam,12750,0.0475,0.02
muonsam,12800,0.0353,0.02
muonsam,12850,0.0384,0.02
muonsam,12900,0.0400,0.02
muonsam,12950,0.0370,0.02
muonsam,13000,0.0391,0.02
muonsam,13050,0.0386,0.02
muonsam,13100,0.0389,0.02
muonsam,13150,0.0383,0.02
muonsam,13200,0.0360,0.02
muonsam,13250,0.0390,0.02
muonsam,13300,0.0444,0.02
muonsam,13350,0.0391,0.02
muonsam,13400,0.0409,0.02
muonsam,13450,0.0380,0.02
muonsam,13500,0.0356,0.02
muonsam,13550,0.0346,0.02
muonsam,13600,0.0413,0.02
muonsam,13650,0.0368,0.02
muonsam,13700,0.0388,0.02
muonsam,13750,0.0327,0.02
muonsam,13800,0.0347,0.02
muonsam,13850,0.0342,0.02
muonsam,13900,0.0337,0.02
muonsam,13950,0.0367,0.02
muonsam,14000,0.0419,0.02
muonsam,14050,0.0432,0.02
muonsam,14100,0.0360,0.02
muonsam,14150,0.0332,0.02
muonsam,14200,0.0365,0.02
muonsam,14250,0.0370,0.02
muonsam,14300,0.0339,0.02
muonsam,14350,0.0407,0.02
muonsam,14400,0.0386,0.02
muonsam,14450,0.0429,0.02
