# train_loss is the mean over the preceding 50 batches
optimizer,step,train_loss,lr
muonsam,50,4.2490,0.02
muonsam,100,3.6581,0.02
muonsam,150,3.2636,0.02
muonsam,200,3.0195,0.02
muonsam,250,2.7849,0.02
muonsam,300,2.5316,0.02
muonsam,350,2.4209,0.02
muonsam,400,2.2524,0.02
muonsam,450,2.0398,0.02
muonsam,500,1.9618,0.02
muonsam,550,1.9406,0.02
muonsam,600,1.8729,0.02
muonsam,650,1.8288,0.02
muonsam,700,1.7440,0.02
muonsam,750,1.7276,0.02
muonsam,800,1.6304,0.02
muonsam,850,1.4769,0.02
muonsam,900,1.5143,0.02
muonsam,950,1.4650,0.02
muonsam,1000,1.4558,0.02
muonsam,1050,1.4614,0.02
muonsam,1100,1.4128,0.02
muonsam,1150,1.4043,0.02
muonsam,1200,1.3165,0.02
muonsam,1250,1.2010,0.02
muonsam,1300,1.2422,0.02
muonsam,1350,1.2532,0.02
muonsam,1400,1.1868,0.02
muonsam,1450,1.1925,0.02
muonsam,1500,1.2304,0.02
muonsam,1550,1.2013,0.02
muonsam,1600,1.0641,0.02
muonsam,1650,1.0003,0.02
muonsam,1700,1.0136,0.02
muonsam,1750,1.0415,0.02
muonsam,1800,1.0306,0.02
muonsam,1850,1.0309,0.02
muonsam,1900,1.0416,0.02
muonsam,1950,1.0198,0.02
muonsam,2000,0.8624,0.02
muonsam,2050,0.8536,0.02
muonsam,2100,0.8708,0.02
muonsam,2150,0.8985,0.02
muonsam,2200,0.8937,0.02
muonsam,2250,0.8900,0.02
muonsam,2300,0.8827,0.02
muonsam,2350,0.8881,0.02
muonsam,2400,0.7057,0.02
muonsam,2450,0.6920,0.02
muonsam,2500,0.7385,0.02
muonsam,2550,0.7572,0.02
muonsam,2600,0.7817,0.02
muonsam,2650,0.7680,0.02
muonsam,2700,0.7952,0.02
muonsam,2750,0.7242,0.02
muonsam,2800,0.6017,0.02
muonsam,2850,0.6247,0.02
muonsam,2900,0.6470,0.02
muonsam,2950,0.6192,0.02
muonsam,3000,0.6780,0.02
muonsam,3050,0.6833,0.02
muonsam,3100,0.6622,0.02
muonsam,3150,0.5898,0.02
muonsam,3200,0.5096,0.02
muonsam,3250,0.5474,0.02
muonsam,3300,0.5558,0.02
muonsam,3350,0.6047,0.02
muonsam,3400,0.6071,0.02
muonsam,3450,0.5605,0.02
muonsam,3500,0.6020,0.02
muonsam,3550,0.5056,0.02
muonsam,3600,0.4476,0.02
muonsam,3650,0.4448,0.02
muonsam,3700,0.4852,0.02
muonsam,3750,0.4722,0.02
muonsam,3800,0.4770,0.02
muonsam,3850,0.5274,0.02
muonsam,3900,0.5002,0.02
muonsam,3950,0.4198,0.02
muonsam,4000,0.4022,0.02
muonsam,4050,0.3794,0.02
muonsam,4100,0.4143,0.02
muonsam,4150,0.4231,0.02
muonsam,4200,0.4340,0.02
muonsam,4250,0.4550,0.02
muonsam,4300,0.4710,0.02
muonsam,4350,0.3178,0.02
muonsam,4400,0.3314,0.02
muonsam,4450,0.3581,0.02
muonsam,4500,0.3623,0.02
muonsam,4550,0.3756,0.02
muonsam,4600,0.3873,0.02
muonsam,4650,0.4034,0.02
muonsam,4700,0.3748,0.02
muonsam,4750,0.2852,0.02
muonsam,4800,0.2924,0.02
muonsam,4850,0.3139,0.02
muonsam,4900,0.3125,0.02
muonsam,4950,0.3491,0.02
muonsam,5000,0.3562,0.02
muonsam,5050,0.3724,0.02
muonsam,5100,0.3202,0.02
muonsam,5150,0.2603,0.02
muonsam,5200,0.2772,0.02
muonsam,5250,0.2683,0.02
muonsam,5300,0.3013,0.02
muonsam,5350,0.3077,0.02
muonsam,5400,0.3132,0.02
muonsam,5450,0.3252,0.02
muonsam,5500,0.2714,0.02
muonsam,5550,0.2280,0.02
muonsam,5600,0.2539,0.02
muonsam,5650,0.2596,0.02
muonsam,5700,0.2609,0.02
muonsam,5750,0.2843,0.02
muonsam,5800,0.2952,0.02
muonsam,5850,0.2766,0.02
muonsam,5900,0.2347,0.02
muonsam,5950,0.2215,0.02
muonsam,6000,0.2484,0.02
muonsam,6050,0.2259,0.02
muonsam,6100,0.2381,0.02
muonsam,6150,0.2540,0.02
muonsam,6200,0.2602,0.02
muonsam,6250,0.2561,0.02
muonsam,6300,0.2102,0.02
muonsam,6350,0.1949,0.02
muonsam,6400,0.2153,0.02
muonsam,6450,0.2062,0.02
muonsam,6500,0.2202,0.02
muonsam,6550,0.2242,0.02
muonsam,6600,0.2412,0.02
muonsam,6650,0.2216,0.02
muonsam,6700,0.1703,0.02
muonsam,6750,0.1850,0.02
muonsam,6800,0.1810,0.02
muonsam,6850,0.1964,0.02
muonsam,6900,0.1993,0.02
muonsam,6950,0.2019,0.02
