# dataset=cifar10 px=32 epochs=50 seed=2 batch=128 wd=0.0005 rho_max=0.8 rho_aux=0.01 torch=2.10.0+cu128
optimizer,epoch,train_loss,test_acc,test_loss,time_s,lr
muonsam,1,1.0496,72.08,0.8607,71.9,0.02
muonsam,2,0.5538,83.10,0.5043,143.8,0.02
muonsam,3,0.4189,85.77,0.4250,215.5,0.02
muonsam,4,0.3425,87.34,0.3750,287.3,0.02
muonsam,5,0.2870,89.03,0.3358,359.1,0.02
muonsam,6,0.2461,89.19,0.3320,430.8,0.02
muonsam,7,0.2166,89.01,0.3521,502.5,0.02
muonsam,8,0.1878,90.30,0.3293,574.1,0.02
muonsam,9,0.1678,91.22,0.2834,646.0,0.02
muonsam,10,0.1505,90.55,0.3234,717.8,0.02
muonsam,11,0.1355,90.66,0.3159,789.4,0.02
muonsam,12,0.1215,90.28,0.3588,861.0,0.02
muonsam,13,0.1140,91.57,0.2970,932.8,0.02
muonsam,14,0.1050,91.51,0.2938,1004.3,0.02
muonsam,15,0.0933,91.46,0.3231,1076.1,0.02
muonsam,16,0.0895,92.41,0.2328,1184.4,0.02
muonsam,17,0.1063,92.75,0.2237,1293.0,0.02
muonsam,18,0.1102,93.11,0.2080,1401.6,0.02
muonsam,19,0.1044,92.92,0.2135,1510.2,0.02
muonsam,20,0.1038,92.99,0.2225,1619.0,0.02
muonsam,21,0.1008,93.00,0.2248,1727.8,0.02
muonsam,22,0.0914,93.66,0.2018,1836.6,0.02
muonsam,23,0.0887,93.74,0.2078,1945.3,0.02
muonsam,24,0.0874,93.35,0.2111,2053.9,0.02
muonsam,25,0.0853,93.62,0.1983,2162.7,0.02
muonsam,26,0.0740,93.76,0.1958,2271.4,0.02
muonsam,27,0.0702,93.92,0.1973,2380.0,0.02
muonsam,28,0.0640,93.88,0.2053,2488.6,0.02
muonsam,29,0.0573,93.39,0.2201,2597.2,0.02
muonsam,30,0.0497,93.62,0.2075,2705.9,0.02
muonsam,31,0.0423,93.55,0.2210,2814.6,0.02
muonsam,32,0.0376,93.28,0.2320,2923.2,0.02
muonsam,33,0.0357,92.90,0.2636,3031.9,0.02
muonsam,34,0.0334,93.15,0.2774,3140.7,0.02
muonsam,35,0.0327,93.27,0.2484,3249.5,0.02
muonsam,36,0.0326,93.40,0.2499,3358.1,0.02
muonsam,37,0.0317,93.18,0.2564,3466.8,0.02
muonsam,38,0.0310,93.70,0.2492,3575.3,0.02
muonsam,39,0.0280,93.43,0.2598,3684.0,0.02
muonsam,40,0.0297,93.80,0.2527,3792.8,0.02
muonsam,41,0.0286,93.44,0.2666,3901.2,0.02
muonsam,42,0.0288,93.54,0.2810,4010.0,0.02
muonsam,43,0.0290,93.46,0.2902,4118.6,0.02
muonsam,44,0.0270,93.61,0.2777,4227.2,0.02
muonsam,45,0.0281,93.87,0.2587,4335.8,0.02
muonsam,46,0.0256,93.63,0.2881,4444.3,0.02
muonsam,47,0.0236,93.86,0.2564,4552.8,0.02
muonsam,48,0.0254,93.54,0.2649,4661.3,0.02
muonsam,49,0.0247,93.73,0.2736,4769.8,0.02
muonsam,50,0.0234,92.60,0.3275,4878.5,0.02
