# train_loss is the mean over the preceding 50 batches
optimizer,step,train_loss,lr
adamw,50,1.8576,0.001
adamw,100,1.6085,0.001
adamw,150,1.4700,0.001
adamw,200,1.3745,0.001
adamw,250,1.2618,0.001
adamw,300,1.1971,0.001
adamw,350,1.1348,0.001
adamw,400,1.0692,0.001
adamw,450,1.0430,0.001
adamw,500,0.9990,0.001
adamw,550,0.9552,0.001
adamw,600,0.9312,0.001
adamw,650,0.8999,0.001
adamw,700,0.8235,0.001
adamw,750,0.8169,0.001
adamw,800,0.7843,0.001
adamw,850,0.7369,0.001
adamw,900,0.7418,0.001
adamw,950,0.7132,0.001
adamw,1000,0.7052,0.001
adamw,1050,0.6861,0.001
adamw,1100,0.6813,0.001
adamw,1150,0.6735,0.001
adamw,1200,0.6139,0.001
adamw,1250,0.6216,0.001
adamw,1300,0.6291,0.001
adamw,1350,0.5785,0.001
adamw,1400,0.5544,0.001
adamw,1450,0.5751,0.001
adamw,1500,0.5427,0.001
adamw,1550,0.5465,0.001
adamw,1600,0.5557,0.001
adamw,1650,0.5055,0.001
adamw,1700,0.5088,0.001
adamw,1750,0.5009,0.001
adamw,1800,0.5258,0.001
adamw,1850,0.4950,0.001
adamw,1900,0.4864,0.001
adamw,1950,0.5015,0.001
adamw,2000,0.4596,0.001
adamw,2050,0.4525,0.001
adamw,2100,0.4492,0.001
adamw,2150,0.4530,0.001
adamw,2200,0.4397,0.001
adamw,2250,0.4610,0.001
adamw,2300,0.4084,0.001
adamw,2350,0.4504,0.001
adamw,2400,0.3979,0.001
adamw,2450,0.3988,0.001
adamw,2500,0.4176,0.001
adamw,2550,0.4058,0.001
adamw,2600,0.4030,0.001
adamw,2650,0.3944,0.001
adamw,2700,0.3985,0.001
adamw,2750,0.3770,0.001
adamw,2800,0.3641,0.001
adamw,2850,0.3599,0.001
adamw,2900,0.3602,0.001
adamw,2950,0.3574,0.001
adamw,3000,0.3765,0.001
adamw,3050,0.3575,0.001
adamw,3100,0.3460,0.001
adamw,3150,0.3654,0.001
adamw,3200,0.3136,0.001
adamw,3250,0.3444,0.001
adamw,3300,0.3326,0.001
adamw,3350,0.3272,0.001
adamw,3400,0.3355,0.001
adamw,3450,0.3169,0.001
adamw,3500,0.3386,0.001
adamw,3550,0.2990,0.001
adamw,3600,0.3170,0.001
adamw,3650,0.2975,0.001
adamw,3700,0.3075,0.001
adamw,3750,0.3140,0.001
adamw,3800,0.3126,0.001
adamw,3850,0.3040,0.001
adamw,3900,0.3129,0.001
adamw,3950,0.2725,0.001
adamw,4000,0.2865,0.001
adamw,4050,0.2589,0.001
adamw,4100,0.2967,0.001
adamw,4150,0.2672,0.001
adamw,4200,0.2717,0.001
adamw,4250,0.2941,0.001
adamw,4300,0.2852,0.001
adamw,4350,0.2719,0.001
adamw,4400,0.2572,0.001
adamw,4450,0.2666,0.001
adamw,4500,0.2504,0.001
adamw,4550,0.2664,0.001
adamw,4600,0.2505,0.001
adamw,4650,0.2744,0.001
adamw,4700,0.2568,0.001
adamw,4750,0.2372,0.001
adamw,4800,0.2489,0.001
adamw,4850,0.2575,0.001
adamw,4900,0.2269,0.001
adamw,4950,0.2482,0.001
adamw,5000,0.2497,0.001
adamw,5050,0.2418,0.001
adamw,5100,0.2322,0.001
adamw,5150,0.2064,0.001
adamw,5200,0.2122,0.001
adamw,5250,0.2414,0.001
adamw,5300,0.2155,0.001
adamw,5350,0.2472,0.001
adamw,5400,0.2218,0.001
adamw,5450,0.2345,0.001
adamw,5500,0.2033,0.001
adamw,5550,0.2036,0.001
adamw,5600,0.1945,0.001
adamw,5650,0.2130,0.001
adamw,5700,0.2103,0.001
adamw,5750,0.2271,0.001
adamw,5800,0.2058,0.001
adamw,5850,0.2064,0.001
adamw,5900,0.1852,0.001
adamw,5950,0.1788,0.001
adamw,6000,0.2058,0.001
adamw,6050,0.1873,0.001
adamw,6100,0.1878,0.001
adamw,6150,0.1969,0.001
adamw,6200,0.1912,0.001
adamw,6250,0.2165,0.001
adamw,6300,0.1772,0.001
adamw,6350,0.1752,0.001
adamw,6400,0.1710,0.001
adamw,6450,0.1632,0.001
adamw,6500,0.1788,0.001
adamw,6550,0.1939,0.001
adamw,6600,0.1874,0.001
adamw,6650,0.1859,0.001
adamw,6700,0.1597,0.001
adamw,6750,0.1535,0.001
adamw,6800,0.1690,0.001
adamw,6850,0.1734,0.001
adamw,6900,0.1715,0.001
adamw,6950,0.1817,0.001
adamw,7000,0.1648,0.001
adamw,7050,0.1607,0.001
adamw,7100,0.1441,0.001
adamw,7150,0.1704,0.001
adamw,7200,0.1579,0.001
adamw,7250,0.1712,0.001
adamw,7300,0.1497,0.001
adamw,7350,0.1696,0.001
adamw,7400,0.1500,0.001
adamw,7450,0.1555,0.001
adamw,7500,0.1398,0.001
adamw,7550,0.1370,0.001
adamw,7600,0.1414,0.001
adamw,7650,0.1333,0.001
adamw,7700,0.1554,0.001
adamw,7750,0.1440,0.001
adamw,7800,0.1444,0.001
adamw,7850,0.1423,0.001
adamw,7900,0.1369,0.001
adamw,7950,0.1428,0.001
adamw,8000,0.1250,0.001
adamw,8050,0.1426,0.001
adamw,8100,0.1488,0.001
adamw,8150,0.1391,0.001
adamw,8200,0.1383,0.001
adamw,8250,0.1264,0.001
adamw,8300,0.1156,0.001
adamw,8350,0.1203,0.001
adamw,8400,0.1293,0.001
adamw,8450,0.1198,0.001
adamw,8500,0.1151,0.001
adamw,8550,0.1601,0.001
adamw,8600,0.1382,0.001
adamw,8650,0.1076,0.001
adamw,8700,0.1011,0.001
adamw,8750,0.1033,0.001
adamw,8800,0.1166,0.001
adamw,8850,0.1237,0.001
adamw,8900,0.1314,0.001
adamw,8950,0.1407,0.001
adamw,9000,0.1209,0.001
adamw,9050,0.0968,0.001
adamw,9100,0.0945,0.001
adamw,9150,0.1036,0.001
adamw,9200,0.1154,0.001
adamw,9250,0.1257,0.001
adamw,9300,0.1237,0.001
adamw,9350,0.1241,0.001
adamw,9400,0.1150,0.001
adamw,9450,0.1028,0.001
adamw,9500,0.0942,0.001
adamw,9550,0.0916,0.001
adamw,9600,0.1143,0.001
adamw,9650,0.1166,0.001
adamw,9700,0.1178,0.001
adamw,9750,0.1164,0.001
adamw,9800,0.1026,0.001
adamw,9850,0.1019,0.001
adamw,9900,0.0958,0.001
adamw,9950,0.0977,0.001
adamw,10000,0.1001,0.001
adamw,10050,0.1119,0.001
adamw,10100,0.0961,0.001
adamw,10150,0.1105,0.001
adamw,10200,0.1064,0.001
adamw,10250,0.0927,0.001
adamw,10300,0.0895,0.001
adamw,10350,0.0977,0.001
adamw,10400,0.0987,0.001
adamw,10450,0.0962,0.001
adamw,10500,0.0956,0.001
adamw,10550,0.1030,0.001
adamw,10600,0.0939,0.001
adamw,10650,0.0836,0.001
adamw,10700,0.0747,0.001
adamw,10750,0.1014,0.001
adamw,10800,0.0914,0.001
adamw,10850,0.0782,0.001
adamw,10900,0.0900,0.001
adamw,10950,0.1000,0.001
adamw,11000,0.0873,0.001
adamw,11050,0.0872,0.001
adamw,11100,0.0891,0.001
adamw,11150,0.0795,0.001
adamw,11200,0.0813,0.001
adamw,11250,0.0756,0.001
adamw,11300,0.0823,0.001
adamw,11350,0.0894,0.001
adamw,11400,0.0767,0.001
adamw,11450,0.0847,0.001
adamw,11500,0.0740,0.001
adamw,11550,0.0900,0.001
adamw,11600,0.0837,0.001
adamw,11650,0.0771,0.001
adamw,11700,0.0792,0.001
adamw,11750,0.0770,0.001
adamw,11800,0.0736,0.001
adamw,11850,0.0602,0.001
adamw,11900,0.0723,0.001
adamw,11950,0.0739,0.001
adamw,12000,0.0810,0.001
adamw,12050,0.0796,0.001
adamw,12100,0.0829,0.001
adamw,12150,0.0747,0.001
adamw,12200,0.0805,0.001
adamw,12250,0.0578,0.001
adamw,12300,0.0821,0.001
adamw,12350,0.0727,0.001
adamw,12400,0.0727,0.001
adamw,12450,0.0767,0.001
adamw,12500,0.0805,0.001
adamw,12550,0.0715,0.001
adamw,12600,0.0686,0.001
adamw,12650,0.0798,0.001
adamw,12700,0.0798,0.001
adamw,12750,0.0729,0.001
adamw,12800,0.0751,0.001
adamw,12850,0.0795,0.001
adamw,12900,0.0820,0.001
adamw,12950,0.0510,0.001
adamw,13000,0.0510,0.001
adamw,13050,0.0586,0.001
adamw,13100,0.0638,0.001
adamw,13150,0.0601,0.001
adamw,13200,0.0771,0.001
adamw,13250,0.0662,0.001
adamw,13300,0.0735,0.001
adamw,13350,0.0551,0.001
adamw,13400,0.0651,0.001
adamw,13450,0.0558,0.001
adamw,13500,0.0684,0.001
adamw,13550,0.0719,0.001
adamw,13600,0.0716,0.001
adamw,13650,0.0770,0.001
adamw,13700,0.0715,0.001
adamw,13750,0.0593,0.001
adamw,13800,0.0527,0.001
adamw,13850,0.0559,0.001
adamw,13900,0.0655,0.001
adamw,13950,0.0643,0.001
adamw,14000,0.0701,0.001
adamw,14050,0.0606,0.001
adamw,14100,0.0482,0.001
adamw,14150,0.0562,0.001
adamw,14200,0.0493,0.001
adamw,14250,0.0532,0.001
adamw,14300,0.0522,0.001
adamw,14350,0.0642,0.001
adamw,14400,0.0617,0.001
adamw,14450,0.0580,0.001
adamw,14500,0.0606,0.001
adamw,14550,0.0461,0.001
adamw,14600,0.0578,0.001
adamw,14650,0.0560,0.001
adamw,14700,0.0651,0.001
adamw,14750,0.0544,0.001
adamw,14800,0.0635,0.001
adamw,14850,0.0597,0.001
adamw,14900,0.0490,0.001
adamw,14950,0.0447,0.001
adamw,15000,0.0502,0.001
adamw,15050,0.0465,0.001
adamw,15100,0.0495,0.001
adamw,15150,0.0535,0.001
adamw,15200,0.0640,0.001
adamw,15250,0.0676,0.001
adamw,15300,0.0478,0.001
adamw,15350,0.0538,0.001
adamw,15400,0.0523,0.001
adamw,15450,0.0635,0.001
adamw,15500,0.0568,0.001
adamw,15550,0.0525,0.001
adamw,15600,0.0524,0.001
adamw,15650,0.0547,0.001
adamw,15700,0.0418,0.001
adamw,15750,0.0455,0.001
adamw,15800,0.0589,0.001
adamw,15850,0.0467,0.001
adamw,15900,0.0515,0.001
adamw,15950,0.0650,0.001
adamw,16000,0.0555,0.001
adamw,16050,0.0488,0.001
adamw,16100,0.0448,0.001
adamw,16150,0.0440,0.001
adamw,16200,0.0445,0.001
adamw,16250,0.0570,0.001
adamw,16300,0.0476,0.001
adamw,16350,0.0457,0.001
adamw,16400,0.0561,0.001
adamw,16450,0.0639,0.001
adamw,16500,0.0407,0.001
adamw,16550,0.0414,0.001
adamw,16600,0.0471,0.001
adamw,16650,0.0466,0.001
adamw,16700,0.0545,0.001
adamw,16750,0.0478,0.001
adamw,16800,0.0513,0.001
adamw,16850,0.0545,0.001
adamw,16900,0.0403,0.001
adamw,16950,0.0402,0.001
adamw,17000,0.0438,0.001
adamw,17050,0.0544,0.001
adamw,17100,0.0552,0.001
adamw,17150,0.0471,0.001
adamw,17200,0.0506,0.001
adamw,17250,0.0434,0.001
adamw,17300,0.0362,0.001
adamw,17350,0.0463,0.001
adamw,17400,0.0459,0.001
adamw,17450,0.0419,0.001
adamw,17500,0.0404,0.001
adamw,17550,0.0492,0.001
adamw,17600,0.0454,0.001
adamw,17650,0.0350,0.001
adamw,17700,0.0346,0.001
adamw,17750,0.0384,0.001
adamw,17800,0.0365,0.001
adamw,17850,0.0455,0.001
adamw,17900,0.0484,0.001
adamw,17950,0.0493,0.001
adamw,18000,0.0450,0.001
adamw,18050,0.0462,0.001
adamw,18100,0.0384,0.001
adamw,18150,0.0365,0.001
adamw,18200,0.0346,0.001
adamw,18250,0.0366,0.001
adamw,18300,0.0421,0.001
adamw,18350,0.0471,0.001
adamw,18400,0.0436,0.001
adamw,18450,0.0431,0.001
adamw,18500,0.0388,0.001
adamw,18550,0.0356,0.001
adamw,18600,0.0367,0.001
adamw,18650,0.0447,0.001
adamw,18700,0.0478,0.001
adamw,18750,0.0434,0.001
adamw,18800,0.0392,0.001
adamw,18850,0.0391,0.001
adamw,18900,0.0414,0.001
adamw,18950,0.0429,0.001
adamw,19000,0.0407,0.001
adamw,19050,0.0445,0.001
adamw,19100,0.0448,0.001
adamw,19150,0.0395,0.001
