# dataset=imagenette px=64 epochs=50 seed=0 batch=128 wd=0.0005 rho_max=0.05 rho_aux=0.01 torch=2.10.0+cu128
optimizer,epoch,train_loss,test_acc,test_loss,time_s,lr
muon,26,0.1057,87.11,0.5125,1001.6,0.02
muon,27,0.1013,88.92,0.4330,1040.1,0.02
muon,28,0.0999,87.67,0.4866,1078.6,0.02
muon,29,0.0912,85.94,0.5588,1117.2,0.02
muon,30,0.0919,88.94,0.4060,1155.7,0.02
muon,31,0.0860,88.28,0.4489,1194.2,0.02
muon,32,0.0867,88.89,0.4657,1232.8,0.02
muon,33,0.0855,88.20,0.4319,1271.3,0.02
muon,34,0.0824,88.48,0.4506,1309.8,0.02
muon,35,0.0752,86.62,0.5614,1348.4,0.02
muon,36,0.0808,87.31,0.4873,1386.9,0.02
muon,37,0.0732,88.43,0.4948,1425.5,0.02
muon,38,0.0754,89.73,0.4466,1464.0,0.02
muon,39,0.0700,89.22,0.4164,1502.5,0.02
muon,40,0.0653,87.59,0.4848,1541.1,0.02
muon,41,0.0659,88.28,0.5063,1579.6,0.02
muon,42,0.0651,88.82,0.4704,1618.1,0.02
muon,43,0.0581,87.82,0.5106,1656.7,0.02
muon,44,0.0532,88.38,0.4931,1695.3,0.02
muon,45,0.0558,88.84,0.4741,1733.9,0.02
muon,46,0.0572,89.04,0.4839,1772.4,0.02
muon,47,0.0545,89.81,0.4218,1811.0,0.02
muon,48,0.0493,88.76,0.4614,1849.5,0.02
muon,49,0.0564,89.53,0.4356,1888.0,0.02
muon,50,0.0590,89.32,0.4450,1926.5,0.02
sam,1,2.4900,31.06,1.9408,62.8,0.05
sam,2,1.8290,41.25,1.7080,125.4,0.05
sam,3,1.6015,47.92,1.5552,188.5,0.05
sam,4,1.4205,52.97,1.3762,251.0,0.05
sam,5,1.2775,57.53,1.3212,313.6,0.05
sam,6,1.2061,63.57,1.1288,376.6,0.05
sam,7,1.1178,63.52,1.1108,439.6,0.05
sam,8,1.0440,68.10,0.9927,502.5,0.05
sam,9,0.9796,69.12,0.9500,565.0,0.05
sam,10,0.8915,72.43,0.8551,627.8,0.05
sam,11,0.8731,72.69,0.8582,690.9,0.05
sam,12,0.8430,71.59,0.8679,754.0,0.05
sam,13,0.7759,72.89,0.8343,816.9,0.05
sam,14,0.7517,74.50,0.7709,879.7,0.05
sam,15,0.7262,73.68,0.8015,942.3,0.05
sam,16,0.6983,76.31,0.7505,1005.0,0.05
sam,17,0.6653,76.38,0.7598,1067.7,0.05
sam,18,0.6401,75.24,0.7994,1130.4,0.05
sam,19,0.6066,75.72,0.7639,1193.4,0.05
sam,20,0.5829,80.18,0.6209,1256.6,0.05
sam,21,0.5690,80.46,0.5916,1319.5,0.05
sam,22,0.5507,75.03,0.7433,1382.1,0.05
sam,23,0.5280,80.97,0.5926,1444.6,0.05
sam,24,0.4954,82.62,0.5520,1507.1,0.05
sam,25,0.4781,80.92,0.6152,1570.1,0.05
sam,26,0.4693,81.91,0.5671,1633.3,0.05
sam,27,0.4386,81.66,0.5717,1696.6,0.05
sam,28,0.4251,82.11,0.5706,1759.7,0.05
sam,29,0.4307,78.55,0.7028,1822.8,0.05
sam,30,0.4247,82.80,0.5346,1885.6,0.05
sam,31,0.3980,78.88,0.6660,1948.6,0.05
sam,32,0.3842,83.77,0.5040,2011.5,0.05
sam,33,0.3720,81.96,0.5331,2074.7,0.05
sam,34,0.3689,78.62,0.7516,2137.7,0.05
sam,35,0.3528,83.67,0.5049,2200.5,0.05
sam,36,0.3421,83.39,0.5149,2263.4,0.05
sam,37,0.3258,85.32,0.4649,2326.4,0.05
sam,38,0.3397,83.44,0.5176,2389.1,0.05
sam,39,0.3210,77.02,0.7734,2452.0,0.05
sam,40,0.3160,86.37,0.4259,2515.0,0.05
sam,41,0.2999,84.66,0.4735,2577.6,0.05
sam,42,0.2877,83.18,0.5375,2640.3,0.05
sam,43,0.2859,83.87,0.5014,2703.4,0.05
sam,44,0.2738,85.86,0.4326,2766.4,0.05
sam,45,0.2649,85.30,0.4498,2829.5,0.05
sam,46,0.2495,83.31,0.5259,2892.6,0.05
sam,47,0.2591,84.51,0.4920,2955.6,0.05
sam,48,0.2533,85.38,0.4602,3018.4,0.05
sam,49,0.2550,84.00,0.5118,3081.2,0.05
sam,50,0.2445,85.55,0.4522,3144.1,0.05
muonsam,1,1.4203,55.69,1.4119,38.5,0.02
muonsam,2,0.9232,67.06,1.0351,77.0,0.02
muonsam,3,0.7481,73.89,0.8115,115.5,0.02
muonsam,4,0.6022,76.51,0.7457,154.1,0.02
muonsam,5,0.5183,83.64,0.5195,192.6,0.02
muonsam,6,0.4527,83.06,0.5488,231.1,0.02
muonsam,7,0.4136,82.80,0.5634,269.6,0.02
muonsam,8,0.3767,85.10,0.4737,308.2,0.02
muonsam,9,0.3175,81.68,0.6116,346.7,0.02
muonsam,10,0.2861,85.22,0.4863,385.2,0.02
muonsam,11,0.2632,85.20,0.4876,423.7,0.02
muonsam,12,0.2486,86.39,0.4391,462.2,0.02
muonsam,13,0.2213,86.11,0.4736,500.7,0.02
muonsam,14,0.2022,85.99,0.4719,539.2,0.02
muonsam,15,0.1832,86.70,0.4841,577.8,0.02
muonsam,16,0.1836,87.01,0.4268,627.1,0.02
muonsam,17,0.1725,88.38,0.3783,676.6,0.02
muonsam,18,0.1659,88.66,0.3471,726.4,0.02
muonsam,19,0.1985,88.54,0.3760,776.1,0.02
muonsam,20,0.2079,89.71,0.3376,825.6,0.02
muonsam,21,0.1797,89.99,0.3394,875.0,0.02
muonsam,22,0.1618,89.17,0.3400,924.9,0.02
muonsam,23,0.1512,89.81,0.3462,974.7,0.02
muonsam,24,0.1595,89.89,0.3322,1024.3,0.02
muonsam,25,0.1297,89.83,0.3295,1074.2,0.02
muonsam,26,0.1259,89.71,0.3172,1123.7,0.02
muonsam,27,0.1218,88.64,0.3708,1173.5,0.02
muonsam,28,0.1241,90.06,0.3199,1223.0,0.02
muonsam,29,0.1132,89.45,0.3244,1272.8,0.02
muonsam,30,0.1129,89.10,0.3363,1322.8,0.02
muonsam,31,0.1040,90.01,0.3201,1372.2,0.02
muonsam,32,0.1073,88.56,0.3695,1422.0,0.02
muonsam,33,0.0946,90.45,0.3046,1471.9,0.02
muonsam,34,0.0962,90.22,0.3084,1521.9,0.02
muonsam,35,0.0860,89.94,0.3234,1571.7,0.02
muonsam,36,0.0908,89.73,0.3246,1620.8,0.02
muonsam,37,0.0875,88.13,0.3774,1670.6,0.02
muonsam,38,0.0816,90.57,0.3126,1720.3,0.02
muonsam,39,0.0831,90.39,0.3201,1770.2,0.02
muonsam,40,0.0750,90.83,0.2989,1820.1,0.02
muonsam,41,0.0741,90.22,0.3221,1869.0,0.02
muonsam,42,0.0760,90.01,0.3201,1918.8,0.02
muonsam,43,0.0708,90.01,0.3205,1968.7,0.02
muonsam,44,0.0668,91.16,0.2914,2018.5,0.02
muonsam,45,0.0674,90.06,0.3251,2068.5,0.02
muonsam,46,0.0689,90.39,0.3129,2117.9,0.02
muonsam,47,0.0622,90.98,0.2988,2167.6,0.02
muonsam,48,0.0617,91.21,0.2805,2217.4,0.02
muonsam,49,0.0639,90.39,0.3160,2267.4,0.02
muonsam,50,0.0647,90.24,0.3156,2317.1,0.02
