# dataset=imagenette px=64 epochs=50 seed=0 batch=128 wd=0.0005 rho_max=0.05 rho_aux=0.01 torch=2.10.0+cu128
optimizer,epoch,train_loss,test_acc,test_loss,time_s,lr
muon_nomom,50,0.0747,84.61,0.7208,1860.3,0.02
muon,1,1.4049,57.15,1.4296,37.3,0.02
muon,2,0.9037,72.38,0.8663,74.6,0.02
muon,3,0.7256,75.41,0.7796,111.9,0.02
muon,4,0.5940,74.75,0.8307,149.3,0.02
muon,5,0.5091,83.31,0.5247,186.6,0.02
muon,6,0.4460,81.55,0.6140,224.0,0.02
muon,7,0.4114,84.56,0.5027,261.4,0.02
muon,8,0.3722,85.07,0.4638,298.8,0.02
muon,9,0.3184,82.73,0.5406,336.2,0.02
muon,10,0.2960,84.94,0.4827,373.7,0.02
muon,11,0.2706,86.22,0.4418,411.1,0.02
muon,12,0.2477,84.79,0.5211,448.4,0.02
muon,13,0.2193,87.11,0.4599,485.7,0.02
muon,14,0.2029,86.60,0.4774,523.1,0.02
muon,15,0.1937,87.06,0.4505,560.5,0.02
muon,16,0.1834,87.06,0.4661,598.0,0.02
muon,17,0.1774,87.52,0.4466,635.4,0.02
muon,18,0.1483,86.32,0.5000,672.7,0.02
muon,19,0.1514,88.15,0.4290,710.0,0.02
muon,20,0.1481,86.60,0.4856,747.4,0.02
muon,21,0.1321,88.20,0.4120,784.9,0.02
muon,22,0.1352,88.33,0.4421,822.2,0.02
muon,23,0.1215,88.71,0.4197,859.5,0.02
muon,24,0.1201,87.03,0.4962,896.9,0.02
muon,25,0.1048,88.79,0.4343,934.3,0.02
muon,26,0.0950,87.13,0.4734,971.7,0.02
muon,27,0.0929,87.52,0.4894,1009.0,0.02
muon,28,0.0969,88.08,0.4606,1046.5,0.02
muon,29,0.0933,88.20,0.4632,1083.9,0.02
muon,30,0.0957,88.20,0.4709,1121.2,0.02
muon,31,0.0908,89.04,0.4009,1158.4,0.02
muon,32,0.0834,87.49,0.4822,1195.7,0.02
muon,33,0.0838,89.68,0.3894,1233.1,0.02
muon,34,0.0810,88.56,0.4387,1270.5,0.02
muon,35,0.0742,89.61,0.4080,1308.0,0.02
muon,36,0.0754,88.20,0.4550,1345.3,0.02
muon,37,0.0742,88.69,0.4722,1382.7,0.02
muon,38,0.0686,88.66,0.4660,1420.1,0.02
muon,39,0.0741,89.32,0.4359,1457.5,0.02
muon,40,0.0658,89.32,0.4475,1494.9,0.02
muon,41,0.0638,88.28,0.4816,1532.4,0.02
muon,42,0.0631,89.45,0.4424,1569.7,0.02
muon,43,0.0596,88.33,0.5109,1607.1,0.02
muon,44,0.0605,88.05,0.4716,1644.5,0.02
muon,45,0.0618,87.41,0.5282,1681.9,0.02
muon,46,0.0578,89.27,0.4351,1719.3,0.02
muon,47,0.0525,89.48,0.4537,1756.6,0.02
muon,48,0.0559,89.55,0.4459,1794.0,0.02
muon,49,0.0527,87.87,0.5075,1831.4,0.02
muon,50,0.0624,89.12,0.4523,1868.8,0.02
muonsam,1,1.4168,53.22,1.5244,37.2,0.02
muonsam,2,0.9185,70.45,0.9082,74.6,0.02
muonsam,3,0.7371,75.62,0.7530,112.0,0.02
muonsam,4,0.5935,78.52,0.6678,149.4,0.02
muonsam,5,0.5046,80.10,0.6273,186.7,0.02
muonsam,6,0.4428,80.82,0.6364,224.2,0.02
muonsam,7,0.4096,81.58,0.5847,261.6,0.02
muonsam,8,0.3733,84.59,0.5017,299.1,0.02
muonsam,9,0.3120,82.70,0.5571,336.5,0.02
muonsam,10,0.2915,84.92,0.5415,373.9,0.02
muonsam,11,0.2725,85.35,0.4907,411.4,0.02
muonsam,12,0.2478,85.91,0.4736,448.9,0.02
muonsam,13,0.2270,88.08,0.4249,486.4,0.02
muonsam,14,0.1981,87.13,0.4414,524.0,0.02
muonsam,15,0.1907,85.76,0.5248,561.4,0.02
muonsam,16,0.1825,88.64,0.3686,609.1,0.02
muonsam,17,0.1696,85.78,0.4387,657.4,0.02
muonsam,18,0.1607,87.77,0.3749,705.5,0.02
muonsam,19,0.1885,88.10,0.3869,753.7,0.02
muonsam,20,0.2080,89.25,0.3577,802.1,0.02
muonsam,21,0.1754,90.37,0.3416,849.9,0.02
muonsam,22,0.1730,89.61,0.3330,898.1,0.02
muonsam,23,0.1556,89.68,0.3367,946.5,0.02
muonsam,24,0.1547,89.55,0.3453,994.8,0.02
muonsam,25,0.1277,90.68,0.3111,1043.1,0.02
muonsam,26,0.1286,88.71,0.3522,1090.9,0.02
muonsam,27,0.1225,88.03,0.4044,1139.2,0.02
muonsam,28,0.1224,89.99,0.3190,1187.5,0.02
muonsam,29,0.1095,90.01,0.3282,1235.8,0.02
muonsam,30,0.1142,88.03,0.3852,1284.0,0.02
muonsam,31,0.1072,90.98,0.2922,1331.7,0.02
muonsam,32,0.0970,89.89,0.3253,1380.0,0.02
muonsam,33,0.1003,90.22,0.3009,1428.2,0.02
muonsam,34,0.0985,89.83,0.3325,1476.3,0.02
muonsam,35,0.0868,90.11,0.3120,1524.6,0.02
muonsam,36,0.0876,89.86,0.3104,1572.3,0.02
muonsam,37,0.0838,88.87,0.3676,1620.7,0.02
muonsam,38,0.0810,90.39,0.3152,1668.9,0.02
muonsam,39,0.0806,89.45,0.3341,1717.2,0.02
muonsam,40,0.0810,90.37,0.2981,1765.3,0.02
muonsam,41,0.0783,90.09,0.3370,1813.0,0.02
muonsam,42,0.0803,89.81,0.3328,1861.3,0.02
muonsam,43,0.0636,90.85,0.2862,1909.5,0.02
muonsam,44,0.0629,90.42,0.2921,1957.7,0.02
muonsam,45,0.0675,89.12,0.3488,2006.0,0.02
muonsam,46,0.0678,90.68,0.3047,2053.9,0.02
muonsam,47,0.0614,90.57,0.2976,2102.0,0.02
muonsam,48,0.0666,90.47,0.2977,2150.2,0.02
muonsam,49,0.0631,89.30,0.3353,2198.4,0.02
muonsam,50,0.0677,90.29,0.3244,2246.6,0.02
