# train_loss is the mean over the preceding 50 batches
optimizer,step,train_loss,lr
muonsam,50,1.5825,0.02
muonsam,100,1.0405,0.02
muonsam,150,0.8682,0.02
muonsam,200,0.7498,0.02
muonsam,250,0.6395,0.02
muonsam,300,0.5971,0.02
muonsam,350,0.5113,0.02
muonsam,400,0.4770,0.02
muonsam,450,0.4694,0.02
muonsam,500,0.4015,0.02
muonsam,550,0.3754,0.02
muonsam,600,0.3407,0.02
muonsam,650,0.3172,0.02
muonsam,700,0.2975,0.02
muonsam,750,0.2965,0.02
muonsam,800,0.2448,0.02
muonsam,850,0.2271,0.02
muonsam,900,0.2341,0.02
muonsam,950,0.2330,0.02
muonsam,1000,0.2117,0.02
muonsam,1050,0.2045,0.02
muonsam,1100,0.1761,0.02
muonsam,1150,0.1723,0.02
muonsam,1200,0.1882,0.02
muonsam,1250,0.1784,0.02
muonsam,1300,0.1940,0.02
muonsam,1350,0.2509,0.02
muonsam,1400,0.2761,0.02
muonsam,1450,0.2742,0.02
muonsam,1500,0.3044,0.02
muonsam,1550,0.2775,0.02
muonsam,1600,0.2997,0.02
muonsam,1650,0.2567,0.02
muonsam,1700,0.2754,0.02
muonsam,1750,0.2697,0.02
muonsam,1800,0.2600,0.02
muonsam,1850,0.2500,0.02
muonsam,1900,0.2652,0.02
muonsam,1950,0.2426,0.02
muonsam,2000,0.2298,0.02
muonsam,2050,0.2102,0.02
muonsam,2100,0.2223,0.02
muonsam,2150,0.2189,0.02
muonsam,2200,0.1973,0.02
muonsam,2250,0.2026,0.02
muonsam,2300,0.2079,0.02
muonsam,2350,0.1942,0.02
muonsam,2400,0.1922,0.02
muonsam,2450,0.1754,0.02
muonsam,2500,0.1688,0.02
muonsam,2550,0.1779,0.02
muonsam,2600,0.1582,0.02
muonsam,2650,0.1476,0.02
muonsam,2700,0.1378,0.02
muonsam,2750,0.1278,0.02
muonsam,2800,0.1194,0.02
muonsam,2850,0.1084,0.02
muonsam,2900,0.0977,0.02
muonsam,2950,0.0943,0.02
muonsam,3000,0.0911,0.02
muonsam,3050,0.0836,0.02
muonsam,3100,0.0835,0.02
muonsam,3150,0.0711,0.02
muonsam,3200,0.0749,0.02
muonsam,3250,0.0601,0.02
muonsam,3300,0.0644,0.02
muonsam,3350,0.0555,0.02
muonsam,3400,0.0634,0.02
muonsam,3450,0.0596,0.02
muonsam,3500,0.0527,0.02
muonsam,3550,0.0606,0.02
muonsam,3600,0.0611,0.02
muonsam,3650,0.0552,0.02
muonsam,3700,0.0539,0.02
