# train_loss is the mean over the preceding 50 batches
optimizer,step,train_loss,lr
muonsam,50,4.2533,0.02
muonsam,100,3.6811,0.02
muonsam,150,3.2994,0.02
muonsam,200,3.0603,0.02
muonsam,250,2.8150,0.02
muonsam,300,2.5809,0.02
muonsam,350,2.4732,0.02
muonsam,400,2.2896,0.02
muonsam,450,2.0695,0.02
muonsam,500,1.9888,0.02
muonsam,550,1.9568,0.02
muonsam,600,1.8850,0.02
muonsam,650,1.8490,0.02
muonsam,700,1.7633,0.02
muonsam,750,1.7456,0.02
muonsam,800,1.6339,0.02
muonsam,850,1.4883,0.02
muonsam,900,1.5068,0.02
muonsam,950,1.4943,0.02
muonsam,1000,1.4744,0.02
muonsam,1050,1.4681,0.02
muonsam,1100,1.4230,0.02
muonsam,1150,1.4232,0.02
muonsam,1200,1.3115,0.02
muonsam,1250,1.1847,0.02
muonsam,1300,1.2417,0.02
muonsam,1350,1.2568,0.02
muonsam,1400,1.2113,0.02
muonsam,1450,1.2082,0.02
muonsam,1500,1.2241,0.02
muonsam,1550,1.2149,0.02
muonsam,1600,1.0807,0.02
muonsam,1650,1.0103,0.02
muonsam,1700,1.0211,0.02
muonsam,1750,1.0462,0.02
muonsam,1800,1.0238,0.02
muonsam,1850,1.0280,0.02
muonsam,1900,1.0552,0.02
muonsam,1950,1.0190,0.02
muonsam,2000,0.8758,0.02
muonsam,2050,0.8678,0.02
muonsam,2100,0.8805,0.02
muonsam,2150,0.8949,0.02
muonsam,2200,0.9061,0.02
muonsam,2250,0.9069,0.02
muonsam,2300,0.9116,0.02
muonsam,2350,0.9084,0.02
muonsam,2400,0.7253,0.02
muonsam,2450,0.6868,0.02
muonsam,2500,0.7376,0.02
muonsam,2550,0.7579,0.02
muonsam,2600,0.7932,0.02
muonsam,2650,0.7704,0.02
muonsam,2700,0.7967,0.02
muonsam,2750,0.7466,0.02
muonsam,2800,0.6032,0.02
muonsam,2850,0.6432,0.02
muonsam,2900,0.6464,0.02
muonsam,2950,0.6417,0.02
muonsam,3000,0.6808,0.02
muonsam,3050,0.6695,0.02
muonsam,3100,0.6683,0.02
muonsam,3150,0.6185,0.02
muonsam,3200,0.5230,0.02
muonsam,3250,0.5438,0.02
muonsam,3300,0.5410,0.02
muonsam,3350,0.5837,0.02
muonsam,3400,0.5826,0.02
muonsam,3450,0.5630,0.02
muonsam,3500,0.5969,0.02
muonsam,3550,0.5063,0.02
muonsam,3600,0.4569,0.02
muonsam,3650,0.4406,0.02
muonsam,3700,0.4803,0.02
muonsam,3750,0.4861,0.02
muonsam,3800,0.4910,0.02
muonsam,3850,0.5364,0.02
muonsam,3900,0.5150,0.02
muonsam,3950,0.4046,0.02
muonsam,4000,0.3899,0.02
muonsam,4050,0.4049,0.02
muonsam,4100,0.4086,0.02
muonsam,4150,0.4187,0.02
muonsam,4200,0.4275,0.02
muonsam,4250,0.4675,0.02
muonsam,4300,0.4538,0.02
muonsam,4350,0.3237,0.02
muonsam,4400,0.3203,0.02
muonsam,4450,0.3747,0.02
muonsam,4500,0.3853,0.02
muonsam,4550,0.3897,0.02
muonsam,4600,0.3764,0.02
muonsam,4650,0.3961,0.02
muonsam,4700,0.3646,0.02
muonsam,4750,0.2834,0.02
muonsam,4800,0.3055,0.02
muonsam,4850,0.3083,0.02
muonsam,4900,0.3104,0.02
muonsam,4950,0.3448,0.02
muonsam,5000,0.3353,0.02
muonsam,5050,0.3671,0.02
muonsam,5100,0.3330,0.02
muonsam,5150,0.2544,0.02
muonsam,5200,0.2832,0.02
muonsam,5250,0.2837,0.02
muonsam,5300,0.3034,0.02
muonsam,5350,0.3193,0.02
muonsam,5400,0.3058,0.02
muonsam,5450,0.3201,0.02
muonsam,5500,0.2827,0.02
muonsam,5550,0.2400,0.02
muonsam,5600,0.2393,0.02
muonsam,5650,0.2610,0.02
muonsam,5700,0.2638,0.02
muonsam,5750,0.2709,0.02
muonsam,5800,0.2896,0.02
muonsam,5850,0.3018,0.02
muonsam,5900,0.2391,0.02
muonsam,5950,0.2216,0.02
muonsam,6000,0.2386,0.02
muonsam,6050,0.2297,0.02
muonsam,6100,0.2510,0.02
muonsam,6150,0.2529,0.02
muonsam,6200,0.2700,0.02
muonsam,6250,0.2666,0.02
muonsam,6300,0.2021,0.02
muonsam,6350,0.1950,0.02
muonsam,6400,0.2167,0.02
muonsam,6450,0.1963,0.02
muonsam,6500,0.2147,0.02
muonsam,6550,0.2221,0.02
muonsam,6600,0.2423,0.02
muonsam,6650,0.2458,0.02
muonsam,6700,0.1739,0.02
muonsam,6750,0.1871,0.02
muonsam,6800,0.1872,0.02
muonsam,6850,0.1974,0.02
muonsam,6900,0.2017,0.02
muonsam,6950,0.2034,0.02
muonsam,7000,0.2214,0.02
muonsam,7050,0.2121,0.02
muonsam,7100,0.1694,0.02
muonsam,7150,0.1756,0.02
muonsam,7200,0.1692,0.02
muonsam,7250,0.1894,0.02
muonsam,7300,0.1896,0.02
muonsam,7350,0.1993,0.02
muonsam,7400,0.2066,0.02
muonsam,7450,0.1803,0.02
muonsam,7500,0.1548,0.02
muonsam,7550,0.1601,0.02
muonsam,7600,0.1727,0.02
muonsam,7650,0.1844,0.02
muonsam,7700,0.1864,0.02
muonsam,7750,0.1950,0.02
muonsam,7800,0.1933,0.02
muonsam,7850,0.1662,0.02
muonsam,7900,0.1490,0.02
muonsam,7950,0.1572,0.02
muonsam,8000,0.1666,0.02
muonsam,8050,0.1736,0.02
muonsam,8100,0.1805,0.02
muonsam,8150,0.1858,0.02
muonsam,8200,0.1980,0.02
muonsam,8250,0.1498,0.02
muonsam,8300,0.1456,0.02
muonsam,8350,0.1494,0.02
muonsam,8400,0.1712,0.02
muonsam,8450,0.1698,0.02
muonsam,8500,0.1776,0.02
muonsam,8550,0.1796,0.02
muonsam,8600,0.1782,0.02
muonsam,8650,0.1421,0.02
muonsam,8700,0.1424,0.02
muonsam,8750,0.1447,0.02
muonsam,8800,0.1567,0.02
muonsam,8850,0.1602,0.02
muonsam,8900,0.1694,0.02
muonsam,8950,0.1721,0.02
muonsam,9000,0.1729,0.02
muonsam,9050,0.1283,0.02
muonsam,9100,0.1390,0.02
muonsam,9150,0.1452,0.02
muonsam,9200,0.1460,0.02
muonsam,9250,0.1475,0.02
muonsam,9300,0.1651,0.02
muonsam,9350,0.1647,0.02
muonsam,9400,0.1476,0.02
muonsam,9450,0.1266,0.02
muonsam,9500,0.1284,0.02
muonsam,9550,0.1358,0.02
muonsam,9600,0.1442,0.02
muonsam,9650,0.1435,0.02
muonsam,9700,0.1477,0.02
muonsam,9750,0.1535,0.02
muonsam,9800,0.1380,0.02
muonsam,9850,0.1216,0.02
muonsam,9900,0.1310,0.02
muonsam,9950,0.1286,0.02
muonsam,10000,0.1323,0.02
muonsam,10050,0.1331,0.02
muonsam,10100,0.1366,0.02
muonsam,10150,0.1418,0.02
muonsam,10200,0.1245,0.02
muonsam,10250,0.1168,0.02
muonsam,10300,0.1185,0.02
muonsam,10350,0.1278,0.02
muonsam,10400,0.1290,0.02
muonsam,10450,0.1298,0.02
muonsam,10500,0.1339,0.02
muonsam,10550,0.1463,0.02
muonsam,10600,0.1153,0.02
muonsam,10650,0.1158,0.02
muonsam,10700,0.1105,0.02
muonsam,10750,0.1140,0.02
muonsam,10800,0.1269,0.02
muonsam,10850,0.1325,0.02
muonsam,10900,0.1259,0.02
muonsam,10950,0.1348,0.02
muonsam,11000,0.1058,0.02
muonsam,11050,0.1073,0.02
muonsam,11100,0.1150,0.02
muonsam,11150,0.1222,0.02
muonsam,11200,0.1237,0.02
muonsam,11250,0.1237,0.02
muonsam,11300,0.1242,0.02
muonsam,11350,0.1282,0.02
muonsam,11400,0.0958,0.02
muonsam,11450,0.1061,0.02
muonsam,11500,0.1100,0.02
muonsam,11550,0.1201,0.02
muonsam,11600,0.1181,0.02
muonsam,11650,0.1175,0.02
muonsam,11700,0.1226,0.02
muonsam,11750,0.1102,0.02
muonsam,11800,0.0978,0.02
muonsam,11850,0.1028,0.02
muonsam,11900,0.1016,0.02
muonsam,11950,0.1059,0.02
muonsam,12000,0.1113,0.02
muonsam,12050,0.1112,0.02
muonsam,12100,0.1203,0.02
muonsam,12150,0.1041,0.02
muonsam,12200,0.0928,0.02
muonsam,12250,0.0990,0.02
muonsam,12300,0.1002,0.02
muonsam,12350,0.1070,0.02
muonsam,12400,0.1100,0.02
muonsam,12450,0.1130,0.02
muonsam,12500,0.1183,0.02
muonsam,12550,0.0971,0.02
muonsam,12600,0.0978,0.02
muonsam,12650,0.0892,0.02
muonsam,12700,0.0978,0.02
muonsam,12750,0.1083,0.02
muonsam,12800,0.1005,0.02
muonsam,12850,0.1056,0.02
muonsam,12900,0.1130,0.02
muonsam,12950,0.0829,0.02
muonsam,13000,0.0908,0.02
muonsam,13050,0.0949,0.02
muonsam,13100,0.0952,0.02
muonsam,13150,0.0947,0.02
muonsam,13200,0.0963,0.02
muonsam,13250,0.1041,0.02
muonsam,13300,0.0995,0.02
muonsam,13350,0.0858,0.02
muonsam,13400,0.0827,0.02
muonsam,13450,0.0857,0.02
muonsam,13500,0.0888,0.02
muonsam,13550,0.0971,0.02
muonsam,13600,0.0969,0.02
muonsam,13650,0.1010,0.02
muonsam,13700,0.0980,0.02
muonsam,13750,0.0819,0.02
muonsam,13800,0.0848,0.02
muonsam,13850,0.0866,0.02
muonsam,13900,0.0905,0.02
muonsam,13950,0.0932,0.02
muonsam,14000,0.0938,0.02
muonsam,14050,0.0928,0.02
muonsam,14100,0.0860,0.02
muonsam,14150,0.0781,0.02
muonsam,14200,0.0838,0.02
muonsam,14250,0.0826,0.02
muonsam,14300,0.0887,0.02
muonsam,14350,0.0910,0.02
muonsam,14400,0.0911,0.02
muonsam,14450,0.0984,0.02
muonsam,14500,0.0841,0.02
muonsam,14550,0.0765,0.02
muonsam,14600,0.0785,0.02
muonsam,14650,0.0802,0.02
muonsam,14700,0.0809,0.02
muonsam,14750,0.0841,0.02
muonsam,14800,0.0859,0.02
muonsam,14850,0.0918,0.02
muonsam,14900,0.0759,0.02
muonsam,14950,0.0768,0.02
muonsam,15000,0.0771,0.02
muonsam,15050,0.0773,0.02
muonsam,15100,0.0894,0.02
muonsam,15150,0.0866,0.02
muonsam,15200,0.0860,0.02
muonsam,15250,0.0919,0.02
muonsam,15300,0.0715,0.02
muonsam,15350,0.0718,0.02
