# dataset=cifar10 px=32 epochs=50 seed=0 batch=128 wd=0.0005 rho_max=0.05 rho_aux=0.01 torch=2.10.0+cu128
optimizer,epoch,train_loss,test_acc,test_loss,time_s,lr
sam,30,0.2134,88.11,0.3459,2864.6,0.05
sam,31,0.2087,89.86,0.3031,2960.0,0.05
sam,32,0.2096,88.99,0.3205,3055.4,0.05
sam,33,0.2008,88.83,0.3265,3151.0,0.05
sam,34,0.1986,89.48,0.3038,3246.1,0.05
sam,35,0.1969,90.49,0.2827,3341.2,0.05
sam,36,0.1915,91.19,0.2646,3436.2,0.05
sam,37,0.1959,88.91,0.3209,3531.2,0.05
sam,38,0.1857,90.17,0.2871,3625.7,0.05
sam,39,0.1876,88.77,0.3276,3720.3,0.05
sam,40,0.1874,90.96,0.2722,3815.0,0.05
sam,41,0.1808,89.84,0.3023,3909.7,0.05
sam,42,0.1841,88.34,0.3458,4004.4,0.05
sam,43,0.1807,90.27,0.2778,4099.3,0.05
sam,44,0.1778,90.18,0.2904,4194.2,0.05
sam,45,0.1757,90.49,0.2773,4289.4,0.05
sam,46,0.1720,90.69,0.2761,4384.7,0.05
sam,47,0.1726,90.47,0.2793,4479.6,0.05
sam,48,0.1766,90.78,0.2765,4574.0,0.05
sam,49,0.1703,89.76,0.3112,4669.4,0.05
sam,50,0.1696,87.51,0.3782,4764.2,0.05
muonsam_nomom,1,1.1853,69.83,0.8715,73.5,0.02
muonsam_nomom,2,0.6442,80.08,0.6136,147.3,0.02
muonsam_nomom,3,0.4885,83.35,0.4963,221.0,0.02
muonsam_nomom,4,0.3949,85.21,0.4484,294.7,0.02
muonsam_nomom,5,0.3404,86.50,0.4124,368.7,0.02
muonsam_nomom,6,0.2929,87.23,0.3962,442.5,0.02
muonsam_nomom,7,0.2584,88.26,0.3724,516.3,0.02
muonsam_nomom,8,0.2362,88.29,0.3718,590.2,0.02
muonsam_nomom,9,0.2120,88.99,0.3570,663.6,0.02
muonsam_nomom,10,0.1894,89.79,0.3311,737.5,0.02
muonsam_nomom,11,0.1717,90.27,0.3334,811.3,0.02
muonsam_nomom,12,0.1587,89.42,0.3587,885.1,0.02
muonsam_nomom,13,0.1474,89.47,0.3658,959.0,0.02
muonsam_nomom,14,0.1360,89.33,0.3908,1032.5,0.02
muonsam_nomom,15,0.1263,90.34,0.3433,1105.9,0.02
muonsam_nomom,16,0.1410,90.28,0.2963,1212.6,0.02
muonsam_nomom,17,0.1696,90.65,0.2863,1319.3,0.02
muonsam_nomom,18,0.1686,90.96,0.2773,1426.2,0.02
muonsam_nomom,19,0.1687,90.95,0.2798,1532.9,0.02
muonsam_nomom,20,0.1707,91.14,0.2693,1639.6,0.02
muonsam_nomom,21,0.1712,90.52,0.2882,1746.4,0.02
muonsam_nomom,22,0.1696,91.32,0.2740,1852.9,0.02
muonsam_nomom,23,0.1648,90.93,0.2926,1959.5,0.02
muonsam_nomom,24,0.1595,91.90,0.2557,2065.9,0.02
muonsam_nomom,25,0.1563,91.62,0.2694,2172.3,0.02
muonsam_nomom,26,0.1570,91.51,0.2732,2278.6,0.02
muonsam_nomom,27,0.1507,91.35,0.2727,2384.8,0.02
muonsam_nomom,28,0.1487,91.91,0.2695,2490.7,0.02
muonsam_nomom,29,0.1449,92.14,0.2458,2596.8,0.02
muonsam_nomom,30,0.1424,92.44,0.2480,2702.6,0.02
muonsam_nomom,31,0.1376,92.43,0.2483,2808.4,0.02
muonsam_nomom,32,0.1342,91.95,0.2607,2914.0,0.02
muonsam_nomom,33,0.1303,92.19,0.2510,3019.9,0.02
muonsam_nomom,34,0.1281,92.33,0.2488,3125.7,0.02
muonsam_nomom,35,0.1242,92.64,0.2448,3231.4,0.02
muonsam_nomom,36,0.1211,92.56,0.2420,3336.9,0.02
muonsam_nomom,37,0.1193,92.68,0.2329,3442.6,0.02
muonsam_nomom,38,0.1172,92.67,0.2427,3548.3,0.02
muonsam_nomom,39,0.1113,92.05,0.2573,3654.1,0.02
muonsam_nomom,40,0.1080,92.87,0.2290,3759.5,0.02
muonsam_nomom,41,0.1053,92.94,0.2285,3865.0,0.02
muonsam_nomom,42,0.1053,92.67,0.2379,3970.5,0.02
muonsam_nomom,43,0.1026,92.77,0.2370,4076.2,0.02
muonsam_nomom,44,0.1017,92.41,0.2467,4181.5,0.02
muonsam_nomom,45,0.0934,93.15,0.2296,4287.0,0.02
muonsam_nomom,46,0.0909,92.76,0.2351,4392.4,0.02
muonsam_nomom,47,0.0936,93.26,0.2228,4498.0,0.02
muonsam_nomom,48,0.0919,93.07,0.2428,4603.6,0.02
muonsam_nomom,49,0.0865,93.00,0.2356,4709.1,0.02
muonsam_nomom,50,0.0847,92.95,0.2343,4814.4,0.02
muon_nomom,1,1.1791,65.34,1.0757,73.3,0.02
muon_nomom,2,0.6430,79.16,0.6008,146.9,0.02
muon_nomom,3,0.4878,82.48,0.5203,220.3,0.02
muon_nomom,4,0.3960,85.46,0.4257,293.9,0.02
muon_nomom,5,0.3416,87.21,0.3952,367.6,0.02
muon_nomom,6,0.2947,86.55,0.4223,441.2,0.02
muon_nomom,7,0.2609,87.10,0.4132,514.9,0.02
muon_nomom,8,0.2371,88.20,0.3778,588.6,0.02
muon_nomom,9,0.2091,89.34,0.3399,662.3,0.02
muon_nomom,10,0.1890,89.55,0.3426,736.1,0.02
muon_nomom,11,0.1735,89.43,0.3578,809.8,0.02
muon_nomom,12,0.1611,89.49,0.3590,883.4,0.02
muon_nomom,13,0.1455,88.32,0.4238,957.0,0.02
muon_nomom,14,0.1412,88.96,0.4123,1031.0,0.02
muon_nomom,15,0.1259,90.62,0.3293,1104.8,0.02
muon_nomom,16,0.1168,90.43,0.3433,1178.3,0.02
muon_nomom,17,0.1097,90.31,0.3649,1252.3,0.02
muon_nomom,18,0.0994,90.49,0.3731,1325.8,0.02
muon_nomom,19,0.0936,90.05,0.3911,1399.1,0.02
muon_nomom,20,0.0907,91.15,0.3352,1472.9,0.02
muon_nomom,21,0.0854,91.24,0.3347,1546.7,0.02
muon_nomom,22,0.0839,90.88,0.3669,1620.2,0.02
muon_nomom,23,0.0749,89.96,0.4080,1694.0,0.02
muon_nomom,24,0.0711,90.66,0.3880,1767.7,0.02
muon_nomom,25,0.0680,90.25,0.4232,1841.3,0.02
muon_nomom,26,0.0654,91.14,0.3710,1914.8,0.02
muon_nomom,27,0.0648,90.79,0.3957,1988.3,0.02
muon_nomom,28,0.0638,90.40,0.4255,2062.1,0.02
muon_nomom,29,0.0613,90.70,0.4020,2135.9,0.02
muon_nomom,30,0.0601,90.66,0.3862,2209.4,0.02
muon_nomom,31,0.0575,90.62,0.4007,2283.3,0.02
muon_nomom,32,0.0571,90.58,0.4131,2356.9,0.02
muon_nomom,33,0.0538,90.93,0.3982,2430.7,0.02
muon_nomom,34,0.0543,90.77,0.4173,2504.2,0.02
muon_nomom,35,0.0510,90.54,0.4389,2577.8,0.02
muon_nomom,36,0.0488,90.17,0.4383,2651.8,0.02
muon_nomom,37,0.0532,90.15,0.4474,2725.3,0.02
muon_nomom,38,0.0476,91.11,0.3884,2799.0,0.02
muon_nomom,39,0.0486,91.05,0.4013,2872.6,0.02
muon_nomom,40,0.0474,91.26,0.4026,2946.1,0.02
muon_nomom,41,0.0451,90.79,0.4169,3019.9,0.02
muon_nomom,42,0.0442,91.02,0.4162,3093.5,0.02
muon_nomom,43,0.0442,91.04,0.4067,3166.9,0.02
muon_nomom,44,0.0444,91.73,0.3847,3240.3,0.02
muon_nomom,45,0.0404,89.76,0.5149,3313.7,0.02
muon_nomom,46,0.0422,90.80,0.4566,3387.3,0.02
muon_nomom,47,0.0412,91.38,0.4064,3461.1,0.02
muon_nomom,48,0.0428,91.39,0.3977,3534.7,0.02
muon_nomom,49,0.0404,90.79,0.4259,3608.5,0.02
muon_nomom,50,0.0395,91.30,0.4069,3681.8,0.02
