# train_loss is the mean over the preceding 50 batches
optimizer,step,train_loss,lr
muonsam,50,1.7717,0.02
muonsam,100,1.4050,0.02
muonsam,150,1.1565,0.02
muonsam,200,0.9818,0.02
muonsam,250,0.8690,0.02
muonsam,300,0.7738,0.02
muonsam,350,0.7236,0.02
muonsam,400,0.6534,0.02
muonsam,450,0.6288,0.02
muonsam,500,0.6049,0.02
muonsam,550,0.5716,0.02
muonsam,600,0.5518,0.02
muonsam,650,0.5631,0.02
muonsam,700,0.4975,0.02
muonsam,750,0.4979,0.02
muonsam,800,0.4594,0.02
muonsam,850,0.4344,0.02
muonsam,900,0.4200,0.02
muonsam,950,0.4160,0.02
muonsam,1000,0.4399,0.02
muonsam,1050,0.4185,0.02
muonsam,1100,0.4147,0.02
muonsam,1150,0.4059,0.02
muonsam,1200,0.3786,0.02
muonsam,1250,0.3386,0.02
muonsam,1300,0.3479,0.02
muonsam,1350,0.3438,0.02
muonsam,1400,0.3317,0.02
muonsam,1450,0.3367,0.02
muonsam,1500,0.3253,0.02
muonsam,1550,0.3292,0.02
muonsam,1600,0.3042,0.02
muonsam,1650,0.2831,0.02
muonsam,1700,0.2940,0.02
muonsam,1750,0.2861,0.02
muonsam,1800,0.3044,0.02
muonsam,1850,0.2856,0.02
muonsam,1900,0.2833,0.02
muonsam,1950,0.3009,0.02
muonsam,2000,0.2498,0.02
muonsam,2050,0.2258,0.02
muonsam,2100,0.2455,0.02
muonsam,2150,0.2440,0.02
muonsam,2200,0.2531,0.02
muonsam,2250,0.2516,0.02
muonsam,2300,0.2380,0.02
muonsam,2350,0.2566,0.02
muonsam,2400,0.1948,0.02
muonsam,2450,0.2176,0.02
muonsam,2500,0.2236,0.02
muonsam,2550,0.2234,0.02
muonsam,2600,0.2265,0.02
muonsam,2650,0.2125,0.02
muonsam,2700,0.2119,0.02
muonsam,2750,0.2051,0.02
muonsam,2800,0.1794,0.02
muonsam,2850,0.1856,0.02
muonsam,2900,0.1870,0.02
muonsam,2950,0.1864,0.02
muonsam,3000,0.2002,0.02
muonsam,3050,0.1980,0.02
muonsam,3100,0.1885,0.02
muonsam,3150,0.1934,0.02
muonsam,3200,0.1615,0.02
muonsam,3250,0.1766,0.02
muonsam,3300,0.1629,0.02
muonsam,3350,0.1703,0.02
muonsam,3400,0.1665,0.02
muonsam,3450,0.1656,0.02
muonsam,3500,0.1800,0.02
muonsam,3550,0.1523,0.02
muonsam,3600,0.1644,0.02
muonsam,3650,0.1356,0.02
muonsam,3700,0.1401,0.02
muonsam,3750,0.1627,0.02
muonsam,3800,0.1530,0.02
muonsam,3850,0.1416,0.02
muonsam,3900,0.1574,0.02
muonsam,3950,0.1376,0.02
muonsam,4000,0.1319,0.02
muonsam,4050,0.1247,0.02
muonsam,4100,0.1314,0.02
muonsam,4150,0.1335,0.02
muonsam,4200,0.1349,0.02
muonsam,4250,0.1509,0.02
muonsam,4300,0.1381,0.02
muonsam,4350,0.1099,0.02
muonsam,4400,0.1192,0.02
muonsam,4450,0.1238,0.02
muonsam,4500,0.1223,0.02
muonsam,4550,0.1361,0.02
muonsam,4600,0.1202,0.02
muonsam,4650,0.1248,0.02
muonsam,4700,0.1317,0.02
muonsam,4750,0.1150,0.02
muonsam,4800,0.1133,0.02
muonsam,4850,0.1150,0.02
muonsam,4900,0.1041,0.02
muonsam,4950,0.1105,0.02
muonsam,5000,0.1170,0.02
muonsam,5050,0.1113,0.02
muonsam,5100,0.1025,0.02
muonsam,5150,0.1055,0.02
muonsam,5200,0.0923,0.02
muonsam,5250,0.1003,0.02
muonsam,5300,0.1048,0.02
muonsam,5350,0.1172,0.02
muonsam,5400,0.1002,0.02
muonsam,5450,0.1088,0.02
muonsam,5500,0.0892,0.02
muonsam,5550,0.0944,0.02
muonsam,5600,0.0950,0.02
muonsam,5650,0.0876,0.02
muonsam,5700,0.0982,0.02
muonsam,5750,0.1046,0.02
muonsam,5800,0.0965,0.02
muonsam,5850,0.1003,0.02
muonsam,5900,0.0793,0.02
muonsam,5950,0.0778,0.02
muonsam,6000,0.0827,0.02
muonsam,6050,0.0800,0.02
muonsam,6100,0.0891,0.02
muonsam,6150,0.0946,0.02
muonsam,6200,0.0845,0.02
muonsam,6250,0.1018,0.02
muonsam,6300,0.0840,0.02
muonsam,6350,0.0905,0.02
muonsam,6400,0.0885,0.02
muonsam,6450,0.0884,0.02
muonsam,6500,0.0961,0.02
muonsam,6550,0.0981,0.02
muonsam,6600,0.1020,0.02
muonsam,6650,0.0980,0.02
muonsam,6700,0.0859,0.02
muonsam,6750,0.0810,0.02
muonsam,6800,0.0811,0.02
muonsam,6850,0.0795,0.02
muonsam,6900,0.0817,0.02
muonsam,6950,0.0941,0.02
muonsam,7000,0.0912,0.02
muonsam,7050,0.0840,0.02
muonsam,7100,0.0694,0.02
muonsam,7150,0.0799,0.02
muonsam,7200,0.0896,0.02
muonsam,7250,0.0870,0.02
muonsam,7300,0.0773,0.02
muonsam,7350,0.0873,0.02
muonsam,7400,0.0913,0.02
muonsam,7450,0.0971,0.02
muonsam,7500,0.0731,0.02
muonsam,7550,0.0757,0.02
muonsam,7600,0.0734,0.02
muonsam,7650,0.0804,0.02
muonsam,7700,0.0870,0.02
muonsam,7750,0.0837,0.02
muonsam,7800,0.0888,0.02
muonsam,7850,0.0695,0.02
muonsam,7900,0.0721,0.02
muonsam,7950,0.0616,0.02
muonsam,8000,0.0740,0.02
muonsam,8050,0.0793,0.02
muonsam,8100,0.0728,0.02
muonsam,8150,0.0687,0.02
muonsam,8200,0.0784,0.02
muonsam,8250,0.0707,0.02
muonsam,8300,0.0653,0.02
muonsam,8350,0.0693,0.02
muonsam,8400,0.0726,0.02
muonsam,8450,0.0705,0.02
muonsam,8500,0.0676,0.02
muonsam,8550,0.0837,0.02
muonsam,8600,0.0719,0.02
muonsam,8650,0.0603,0.02
muonsam,8700,0.0654,0.02
muonsam,8750,0.0589,0.02
muonsam,8800,0.0736,0.02
muonsam,8850,0.0687,0.02
muonsam,8900,0.0689,0.02
muonsam,8950,0.0791,0.02
muonsam,9000,0.0664,0.02
muonsam,9050,0.0528,0.02
muonsam,9100,0.0563,0.02
muonsam,9150,0.0600,0.02
muonsam,9200,0.0717,0.02
muonsam,9250,0.0741,0.02
muonsam,9300,0.0662,0.02
muonsam,9350,0.0632,0.02
muonsam,9400,0.0712,0.02
muonsam,9450,0.0683,0.02
muonsam,9500,0.0580,0.02
muonsam,9550,0.0610,0.02
muonsam,9600,0.0641,0.02
muonsam,9650,0.0568,0.02
muonsam,9700,0.0668,0.02
muonsam,9750,0.0677,0.02
muonsam,9800,0.0627,0.02
muonsam,9850,0.0587,0.02
muonsam,9900,0.0546,0.02
muonsam,9950,0.0561,0.02
muonsam,10000,0.0645,0.02
muonsam,10050,0.0676,0.02
muonsam,10100,0.0530,0.02
muonsam,10150,0.0679,0.02
muonsam,10200,0.0566,0.02
muonsam,10250,0.0517,0.02
muonsam,10300,0.0526,0.02
muonsam,10350,0.0548,0.02
muonsam,10400,0.0534,0.02
muonsam,10450,0.0572,0.02
muonsam,10500,0.0600,0.02
muonsam,10550,0.0604,0.02
muonsam,10600,0.0516,0.02
muonsam,10650,0.0489,0.02
muonsam,10700,0.0533,0.02
muonsam,10750,0.0577,0.02
muonsam,10800,0.0483,0.02
muonsam,10850,0.0479,0.02
muonsam,10900,0.0594,0.02
muonsam,10950,0.0634,0.02
muonsam,11000,0.0475,0.02
muonsam,11050,0.0507,0.02
muonsam,11100,0.0475,0.02
muonsam,11150,0.0589,0.02
muonsam,11200,0.0530,0.02
muonsam,11250,0.0505,0.02
muonsam,11300,0.0537,0.02
muonsam,11350,0.0558,0.02
muonsam,11400,0.0463,0.02
muonsam,11450,0.0550,0.02
muonsam,11500,0.0519,0.02
muonsam,11550,0.0515,0.02
muonsam,11600,0.0503,0.02
muonsam,11650,0.0538,0.02
muonsam,11700,0.0490,0.02
muonsam,11750,0.0519,0.02
muonsam,11800,0.0425,0.02
muonsam,11850,0.0490,0.02
muonsam,11900,0.0502,0.02
muonsam,11950,0.0469,0.02
muonsam,12000,0.0526,0.02
muonsam,12050,0.0476,0.02
muonsam,12100,0.0623,0.02
muonsam,12150,0.0467,0.02
muonsam,12200,0.0434,0.02
muonsam,12250,0.0440,0.02
muonsam,12300,0.0452,0.02
muonsam,12350,0.0495,0.02
muonsam,12400,0.0505,0.02
muonsam,12450,0.0456,0.02
muonsam,12500,0.0506,0.02
muonsam,12550,0.0455,0.02
muonsam,12600,0.0437,0.02
muonsam,12650,0.0510,0.02
muonsam,12700,0.0469,0.02
muonsam,12750,0.0480,0.02
muonsam,12800,0.0461,0.02
muonsam,12850,0.0445,0.02
muonsam,12900,0.0502,0.02
muonsam,12950,0.0397,0.02
muonsam,13000,0.0358,0.02
muonsam,13050,0.0436,0.02
muonsam,13100,0.0428,0.02
muonsam,13150,0.0453,0.02
muonsam,13200,0.0453,0.02
muonsam,13250,0.0467,0.02
muonsam,13300,0.0487,0.02
muonsam,13350,0.0400,0.02
muonsam,13400,0.0401,0.02
muonsam,13450,0.0378,0.02
muonsam,13500,0.0475,0.02
muonsam,13550,0.0451,0.02
muonsam,13600,0.0447,0.02
muonsam,13650,0.0493,0.02
muonsam,13700,0.0453,0.02
muonsam,13750,0.0390,0.02
muonsam,13800,0.0394,0.02
muonsam,13850,0.0427,0.02
muonsam,13900,0.0423,0.02
muonsam,13950,0.0414,0.02
muonsam,14000,0.0453,0.02
muonsam,14050,0.0449,0.02
muonsam,14100,0.0423,0.02
muonsam,14150,0.0394,0.02
muonsam,14200,0.0363,0.02
muonsam,14250,0.0310,0.02
muonsam,14300,0.0377,0.02
muonsam,14350,0.0428,0.02
muonsam,14400,0.0445,0.02
muonsam,14450,0.0444,0.02
muonsam,14500,0.0361,0.02
muonsam,14550,0.0399,0.02
muonsam,14600,0.0393,0.02
muonsam,14650,0.0354,0.02
muonsam,14700,0.0464,0.02
muonsam,14750,0.0431,0.02
muonsam,14800,0.0374,0.02
muonsam,14850,0.0350,0.02
muonsam,14900,0.0395,0.02
muonsam,14950,0.0354,0.02
muonsam,15000,0.0416,0.02
muonsam,15050,0.0364,0.02
muonsam,15100,0.0353,0.02
muonsam,15150,0.0407,0.02
muonsam,15200,0.0408,0.02
muonsam,15250,0.0406,0.02
muonsam,15300,0.0332,0.02
muonsam,15350,0.0353,0.02
muonsam,15400,0.0325,0.02
muonsam,15450,0.0381,0.02
muonsam,15500,0.0368,0.02
muonsam,15550,0.0339,0.02
muonsam,15600,0.0408,0.02
muonsam,15650,0.0375,0.02
muonsam,15700,0.0361,0.02
muonsam,15750,0.0354,0.02
muonsam,15800,0.0347,0.02
muonsam,15850,0.0341,0.02
muonsam,15900,0.0343,0.02
muonsam,15950,0.0346,0.02
muonsam,16000,0.0383,0.02
muonsam,16050,0.0332,0.02
muonsam,16100,0.0310,0.02
muonsam,16150,0.0334,0.02
muonsam,16200,0.0352,0.02
muonsam,16250,0.0306,0.02
muonsam,16300,0.0311,0.02
muonsam,16350,0.0348,0.02
muonsam,16400,0.0355,0.02
muonsam,16450,0.0332,0.02
muonsam,16500,0.0367,0.02
muonsam,16550,0.0314,0.02
muonsam,16600,0.0363,0.02
muonsam,16650,0.0382,0.02
muonsam,16700,0.0357,0.02
muonsam,16750,0.0373,0.02
muonsam,16800,0.0369,0.02
muonsam,16850,0.0298,0.02
muonsam,16900,0.0324,0.02
muonsam,16950,0.0313,0.02
muonsam,17000,0.0316,0.02
muonsam,17050,0.0361,0.02
muonsam,17100,0.0390,0.02
muonsam,17150,0.0332,0.02
muonsam,17200,0.0378,0.02
muonsam,17250,0.0274,0.02
muonsam,17300,0.0321,0.02
muonsam,17350,0.0290,0.02
muonsam,17400,0.0350,0.02
muonsam,17450,0.0340,0.02
muonsam,17500,0.0356,0.02
muonsam,17550,0.0327,0.02
muonsam,17600,0.0341,0.02
muonsam,17650,0.0311,0.02
muonsam,17700,0.0343,0.02
muonsam,17750,0.0308,0.02
muonsam,17800,0.0282,0.02
muonsam,17850,0.0353,0.02
muonsam,17900,0.0292,0.02
muonsam,17950,0.0346,0.02
muonsam,18000,0.0336,0.02
muonsam,18050,0.0317,0.02
muonsam,18100,0.0291,0.02
muonsam,18150,0.0316,0.02
muonsam,18200,0.0240,0.02
muonsam,18250,0.0265,0.02
muonsam,18300,0.0254,0.02
muonsam,18350,0.0282,0.02
muonsam,18400,0.0327,0.02
muonsam,18450,0.0334,0.02
muonsam,18500,0.0255,0.02
muonsam,18550,0.0239,0.02
muonsam,18600,0.0268,0.02
muonsam,18650,0.0317,0.02
muonsam,18700,0.0311,0.02
muonsam,18750,0.0321,0.02
muonsam,18800,0.0252,0.02
muonsam,18850,0.0243,0.02
muonsam,18900,0.0253,0.02
muonsam,18950,0.0291,0.02
muonsam,19000,0.0303,0.02
muonsam,19050,0.0321,0.02
muonsam,19100,0.0315,0.02
muonsam,19150,0.0293,0.02
muonsam,19200,0.0270,0.02
muonsam,19250,0.0257,0.02
muonsam,19300,0.0274,0.02
muonsam,19350,0.0271,0.02
muonsam,19400,0.0264,0.02
muonsam,19450,0.0281,0.02
muonsam,19500,0.0302,0.02
muonsam,19550,0.0259,0.02
