# dataset=cifar100 px=32 epochs=50 seed=2 batch=128 wd=0.0005 rho_max=0.2 rho_aux=0.01 torch=2.10.0+cu128
optimizer,epoch,train_loss,test_acc,test_loss,time_s,lr
muonsam,1,3.0756,38.46,2.3420,65.4,0.02
muonsam,2,1.8883,51.08,1.7623,136.5,0.02
muonsam,3,1.4667,57.40,1.5495,207.0,0.02
muonsam,4,1.2210,61.02,1.4259,277.3,0.02
muonsam,5,1.0294,62.62,1.3610,347.7,0.02
muonsam,6,0.8916,65.32,1.2671,418.3,0.02
muonsam,7,0.7566,66.17,1.3145,488.8,0.02
muonsam,8,0.6526,67.53,1.2368,559.3,0.02
muonsam,9,0.5624,69.04,1.2454,629.7,0.02
muonsam,10,0.4838,69.68,1.2448,700.3,0.02
muonsam,11,0.4191,68.69,1.2907,770.7,0.02
muonsam,12,0.3680,68.58,1.3849,841.3,0.02
muonsam,13,0.3258,68.83,1.4010,911.8,0.02
muonsam,14,0.2952,69.20,1.4258,982.3,0.02
muonsam,15,0.2664,69.79,1.4237,1052.8,0.02
muonsam,16,0.2448,71.14,1.3114,1159.1,0.02
muonsam,17,0.2164,71.06,1.2055,1265.4,0.02
muonsam,18,0.1992,71.85,1.1465,1371.7,0.02
muonsam,19,0.1859,72.16,1.0630,1478.1,0.02
muonsam,20,0.1777,72.52,1.0241,1584.7,0.02
muonsam,21,0.1712,72.92,1.0026,1691.0,0.02
muonsam,22,0.1644,72.91,1.0150,1797.5,0.02
muonsam,23,0.1578,72.91,0.9964,1903.9,0.02
muonsam,24,0.1485,72.91,1.0213,2010.3,0.02
muonsam,25,0.1402,73.36,0.9985,2116.8,0.02
muonsam,26,0.1320,73.17,0.9803,2223.2,0.02
muonsam,27,0.1279,73.61,0.9730,2329.6,0.02
muonsam,28,0.1215,73.76,0.9653,2436.1,0.02
muonsam,29,0.1192,74.32,0.9530,2542.4,0.02
muonsam,30,0.1131,74.08,0.9631,2648.8,0.02
muonsam,31,0.1072,74.70,0.9478,2755.4,0.02
muonsam,32,0.1052,74.32,0.9608,2861.8,0.02
muonsam,33,0.1006,74.32,0.9656,2968.1,0.02
muonsam,34,0.0948,74.47,0.9428,3074.4,0.02
muonsam,35,0.0921,74.31,0.9609,3181.0,0.02
muonsam,36,0.0894,74.76,0.9510,3287.5,0.02
muonsam,37,0.0874,74.60,0.9620,3393.9,0.02
muonsam,38,0.0821,74.59,0.9626,3500.3,0.02
muonsam,39,0.0824,74.57,0.9562,3606.6,0.02
muonsam,40,0.0775,75.02,0.9639,3713.0,0.02
muonsam,41,0.0776,75.08,0.9465,3819.3,0.02
muonsam,42,0.0747,74.85,0.9528,3925.7,0.02
muonsam,43,0.0711,74.69,0.9544,4032.0,0.02
muonsam,44,0.0716,74.92,0.9535,4138.3,0.02
muonsam,45,0.0710,74.96,0.9567,4244.8,0.02
muonsam,46,0.0682,75.08,0.9513,4351.1,0.02
muonsam,47,0.0665,75.00,0.9332,4457.4,0.02
muonsam,48,0.0625,75.03,0.9475,4563.8,0.02
muonsam,49,0.0626,75.31,0.9399,4670.1,0.02
muonsam,50,0.0614,75.13,0.9453,4776.6,0.02
