# dataset=imagenette px=64 epochs=50 seed=1 batch=128 wd=0.0005 rho_max=0.05 rho_aux=0.01 torch=2.10.0+cu128
optimizer,epoch,train_loss,test_acc,test_loss,time_s,lr
adamw,48,0.1958,84.46,0.5268,1796.2,0.001
adamw,49,0.2107,85.50,0.5674,1834.2,0.001
adamw,50,0.1757,85.17,0.5502,1872.2,0.001
muon,1,1.4361,59.21,1.4500,43.2,0.02
muon,2,0.9067,70.83,0.9082,86.1,0.02
muon,3,0.7166,75.06,0.7875,128.8,0.02
muon,4,0.6003,81.32,0.6036,171.5,0.02
muon,5,0.5009,79.82,0.6245,214.8,0.02
muon,6,0.4513,81.66,0.6037,257.7,0.02
muon,7,0.4092,81.25,0.6244,300.5,0.02
muon,8,0.3535,83.08,0.6012,343.4,0.02
muon,9,0.3269,85.66,0.4706,386.7,0.02
muon,10,0.2909,83.06,0.5482,429.6,0.02
muon,11,0.2718,83.24,0.5835,472.8,0.02
muon,12,0.2493,86.52,0.4415,516.0,0.02
muon,13,0.2309,87.21,0.4155,559.2,0.02
muon,14,0.2027,85.10,0.5002,602.5,0.02
muon,15,0.1828,86.80,0.4730,645.6,0.02
muon,16,0.1718,86.01,0.4824,688.6,0.02
muon,17,0.1719,88.69,0.3918,731.7,0.02
muon,18,0.1517,86.75,0.4832,775.1,0.02
muon,19,0.1428,87.64,0.4458,818.3,0.02
muon,20,0.1391,87.80,0.4463,861.7,0.02
muon,21,0.1308,87.90,0.4378,904.9,0.02
muon,22,0.1121,87.54,0.4565,947.9,0.02
muon,23,0.1156,88.71,0.4110,991.0,0.02
muon,24,0.1041,88.89,0.4307,1034.2,0.02
muon,25,0.1113,88.66,0.4302,1077.2,0.02
muon,26,0.1063,87.26,0.4902,1120.1,0.02
muon,27,0.0995,88.56,0.4351,1163.5,0.02
muon,28,0.0999,87.18,0.4741,1206.2,0.02
muon,29,0.0880,88.59,0.4507,1249.4,0.02
muon,30,0.0956,89.12,0.4354,1292.2,0.02
muon,31,0.0833,87.67,0.4788,1335.3,0.02
muon,32,0.0722,88.33,0.4617,1378.7,0.02
muon,33,0.0809,88.69,0.4459,1421.8,0.02
muon,34,0.0807,88.94,0.4642,1464.7,0.02
muon,35,0.0749,87.36,0.5165,1507.7,0.02
muon,36,0.0780,89.40,0.4230,1551.0,0.02
muon,37,0.0683,87.85,0.5057,1594.2,0.02
muon,38,0.0693,88.51,0.4884,1637.6,0.02
muon,39,0.0665,88.36,0.4713,1680.6,0.02
muon,40,0.0672,89.25,0.4427,1723.5,0.02
muon,41,0.0638,88.74,0.4591,1766.8,0.02
muon,42,0.0603,89.83,0.3968,1809.9,0.02
muon,43,0.0587,89.12,0.4555,1852.7,0.02
muon,44,0.0603,88.46,0.4597,1895.6,0.02
muon,45,0.0585,88.97,0.4649,1938.7,0.02
muon,46,0.0548,88.46,0.5022,1981.9,0.02
muon,47,0.0627,89.30,0.4392,2025.2,0.02
muon,48,0.0585,89.68,0.4328,2068.3,0.02
muon,49,0.0611,88.54,0.4917,2111.5,0.02
muon,50,0.0558,87.75,0.5113,2154.6,0.02
sam,1,2.2937,35.52,1.8460,70.5,0.05
sam,2,1.6794,46.01,1.5547,141.0,0.05
sam,3,1.4293,54.50,1.3998,211.6,0.05
sam,4,1.2915,56.00,1.3144,282.3,0.05
sam,5,1.1689,64.56,1.1065,353.1,0.05
sam,6,1.0784,67.46,1.0171,423.9,0.05
sam,7,1.0336,61.15,1.1824,494.7,0.05
sam,8,0.9865,66.90,1.0194,565.3,0.05
sam,9,0.9426,70.65,0.9036,636.1,0.05
sam,10,0.8745,72.76,0.8516,707.7,0.05
sam,11,0.8225,70.70,0.9360,779.2,0.05
sam,12,0.8049,67.06,0.9980,849.9,0.05
sam,13,0.7539,74.04,0.7968,920.5,0.05
sam,14,0.7095,74.11,0.8101,991.1,0.05
sam,15,0.6874,71.03,0.9055,1061.9,0.05
sam,16,0.6524,76.33,0.7344,1132.8,0.05
sam,17,0.6313,78.09,0.6873,1204.5,0.05
sam,18,0.6193,78.96,0.6628,1276.3,0.05
sam,19,0.5792,76.48,0.7163,1347.5,0.05
sam,20,0.5650,77.48,0.7420,1418.5,0.05
sam,21,0.5383,77.04,0.7255,1489.8,0.05
sam,22,0.5155,77.45,0.7100,1561.3,0.05
sam,23,0.5036,81.55,0.5829,1633.0,0.05
sam,24,0.4938,76.43,0.7542,1704.2,0.05
sam,25,0.4800,78.96,0.6819,1775.3,0.05
sam,26,0.4567,80.41,0.6453,1846.2,0.05
sam,27,0.4408,81.61,0.5828,1916.9,0.05
sam,28,0.4267,81.48,0.5794,1987.4,0.05
sam,29,0.4173,79.82,0.6420,2057.8,0.05
sam,30,0.4164,78.65,0.6567,2128.8,0.05
sam,31,0.4073,78.75,0.6791,2200.2,0.05
sam,32,0.3668,83.26,0.5160,2271.9,0.05
sam,33,0.3891,83.90,0.4992,2343.8,0.05
sam,34,0.3608,80.74,0.6331,2415.5,0.05
sam,35,0.3434,82.04,0.5784,2486.7,0.05
sam,36,0.3514,85.30,0.4665,2558.1,0.05
sam,37,0.3346,81.02,0.6069,2629.7,0.05
sam,38,0.3223,84.94,0.4637,2700.9,0.05
sam,39,0.3088,83.75,0.4964,2771.7,0.05
sam,40,0.3103,85.48,0.4633,2842.3,0.05
sam,41,0.2934,84.84,0.4814,2913.0,0.05
sam,42,0.2881,82.60,0.5591,2983.9,0.05
sam,43,0.2796,84.82,0.4924,3055.0,0.05
sam,44,0.2688,84.64,0.4962,3126.8,0.05
sam,45,0.2714,86.45,0.4171,3198.1,0.05
sam,46,0.2576,84.33,0.4850,3268.8,0.05
sam,47,0.2718,85.25,0.4746,3339.8,0.05
sam,48,0.2583,84.28,0.5136,3411.1,0.05
sam,49,0.2571,83.72,0.5070,3482.5,0.05
sam,50,0.2324,85.55,0.4674,3553.0,0.05
muonsam,1,1.4498,56.94,1.4704,42.6,0.02
muonsam,2,0.9089,71.31,0.9048,85.6,0.02
muonsam,3,0.7146,77.27,0.7096,128.7,0.02
muonsam,4,0.5972,78.50,0.6743,171.7,0.02
muonsam,5,0.4991,80.87,0.5929,214.7,0.02
muonsam,6,0.4474,82.78,0.5580,257.8,0.02
muonsam,7,0.4061,81.86,0.5628,300.9,0.02
muonsam,8,0.3684,83.90,0.5286,344.1,0.02
muonsam,9,0.3256,85.94,0.4599,387.0,0.02
muonsam,10,0.3020,84.43,0.5215,430.1,0.02
muonsam,11,0.2687,86.14,0.4565,473.1,0.02
muonsam,12,0.2463,88.28,0.3932,516.3,0.02
muonsam,13,0.2266,87.24,0.4289,559.4,0.02
muonsam,14,0.2041,86.09,0.4828,602.6,0.02
muonsam,15,0.1935,86.09,0.5098,645.5,0.02
muonsam,16,0.1767,85.48,0.4765,700.0,0.02
muonsam,17,0.1760,88.84,0.3483,755.5,0.02
muonsam,18,0.1685,88.74,0.3435,810.7,0.02
muonsam,19,0.1859,89.66,0.3351,866.1,0.02
muonsam,20,0.1855,88.71,0.3592,921.4,0.02
muonsam,21,0.1715,89.91,0.3265,976.4,0.02
muonsam,22,0.1488,89.40,0.3424,1031.8,0.02
muonsam,23,0.1367,88.89,0.3560,1087.2,0.02
muonsam,24,0.1316,89.02,0.3424,1142.8,0.02
muonsam,25,0.1373,90.11,0.3280,1198.1,0.02
muonsam,26,0.1206,89.68,0.3400,1253.1,0.02
muonsam,27,0.1231,89.66,0.3359,1308.4,0.02
muonsam,28,0.1208,88.64,0.3651,1363.5,0.02
muonsam,29,0.1175,89.55,0.3342,1418.9,0.02
muonsam,30,0.1149,89.25,0.3505,1474.5,0.02
muonsam,31,0.1070,89.15,0.3653,1529.3,0.02
muonsam,32,0.0981,90.27,0.3069,1584.6,0.02
muonsam,33,0.0938,90.39,0.3152,1640.1,0.02
muonsam,34,0.0894,89.71,0.3261,1695.4,0.02
muonsam,35,0.0882,90.11,0.3079,1750.7,0.02
muonsam,36,0.0890,90.04,0.3143,1805.4,0.02
muonsam,37,0.0945,89.99,0.3234,1860.7,0.02
muonsam,38,0.0761,89.10,0.3409,1915.8,0.02
muonsam,39,0.0791,90.22,0.3163,1970.9,0.02
muonsam,40,0.0831,90.11,0.3204,2026.0,0.02
muonsam,41,0.0767,90.42,0.3212,2080.9,0.02
muonsam,42,0.0649,89.99,0.3177,2136.2,0.02
muonsam,43,0.0691,91.08,0.2910,2191.4,0.02
muonsam,44,0.0641,90.80,0.3028,2246.8,0.02
muonsam,45,0.0607,91.13,0.2906,2302.2,0.02
muonsam,46,0.0558,90.45,0.3127,2357.1,0.02
muonsam,47,0.0716,90.11,0.3146,2412.4,0.02
muonsam,48,0.0645,90.57,0.2952,2467.8,0.02
muonsam,49,0.0663,91.21,0.2992,2522.8,0.02
muonsam,50,0.0587,90.70,0.2855,2578.0,0.02
