# dataset=imagenette px=64 epochs=50 seed=0 batch=128 wd=0.0005 rho_max=0.2 rho_aux=0.01 torch=2.10.0+cu128
optimizer,epoch,train_loss,test_acc,test_loss,time_s,lr
muonsam,1,1.4133,56.66,1.5101,35.9,0.02
muonsam,2,0.9094,64.18,1.1074,73.2,0.02
muonsam,3,0.7272,77.53,0.7093,113.6,0.02
muonsam,4,0.5954,76.43,0.7334,152.3,0.02
muonsam,5,0.5085,83.64,0.5241,191.9,0.02
muonsam,6,0.4568,79.90,0.6571,231.0,0.02
muonsam,7,0.4157,82.11,0.5880,270.4,0.02
muonsam,8,0.3727,85.30,0.4789,310.0,0.02
muonsam,9,0.3169,83.08,0.5600,349.3,0.02
muonsam,10,0.2917,86.32,0.4568,388.6,0.02
muonsam,11,0.2745,86.06,0.4852,427.9,0.02
muonsam,12,0.2439,85.07,0.5247,467.3,0.02
muonsam,13,0.2213,87.26,0.4359,506.7,0.02
muonsam,14,0.2004,87.90,0.4170,546.0,0.02
muonsam,15,0.1815,87.87,0.4167,585.4,0.02
muonsam,16,0.1761,88.54,0.3984,635.4,0.02
muonsam,17,0.1671,88.03,0.3781,686.0,0.02
muonsam,18,0.1770,89.07,0.3516,736.4,0.02
muonsam,19,0.2128,88.82,0.3802,787.0,0.02
muonsam,20,0.2301,90.06,0.3587,837.6,0.02
muonsam,21,0.1989,90.17,0.3418,887.3,0.02
muonsam,22,0.1945,90.06,0.3329,937.7,0.02
muonsam,23,0.1749,89.35,0.3493,988.3,0.02
muonsam,24,0.1882,90.06,0.3251,1038.5,0.02
muonsam,25,0.1614,90.37,0.3213,1088.9,0.02
muonsam,26,0.1617,89.96,0.3481,1139.1,0.02
muonsam,27,0.1483,87.77,0.3983,1189.3,0.02
muonsam,28,0.1542,89.83,0.3285,1239.7,0.02
muonsam,29,0.1391,90.88,0.2966,1290.2,0.02
muonsam,30,0.1493,90.17,0.3297,1340.8,0.02
muonsam,31,0.1372,90.32,0.3086,1390.5,0.02
muonsam,32,0.1323,89.53,0.3480,1441.0,0.02
muonsam,33,0.1229,90.47,0.3078,1491.4,0.02
muonsam,34,0.1198,91.29,0.2884,1541.6,0.02
muonsam,35,0.1179,90.45,0.3047,1591.8,0.02
muonsam,36,0.1201,90.24,0.3210,1641.6,0.02
muonsam,37,0.1105,89.12,0.3511,1692.1,0.02
muonsam,38,0.1117,91.39,0.2815,1742.6,0.02
muonsam,39,0.1087,91.11,0.2962,1792.9,0.02
muonsam,40,0.1010,91.62,0.2755,1843.4,0.02
muonsam,41,0.0981,91.29,0.2939,1893.4,0.02
muonsam,42,0.1014,90.96,0.2985,1943.6,0.02
muonsam,43,0.0939,90.88,0.2957,1993.8,0.02
muonsam,44,0.0929,91.29,0.2906,2044.1,0.02
muonsam,45,0.0856,90.57,0.3078,2094.5,0.02
muonsam,46,0.0874,90.90,0.2913,2144.3,0.02
muonsam,47,0.0876,91.67,0.2719,2194.4,0.02
muonsam,48,0.0894,91.90,0.2714,2244.6,0.02
muonsam,49,0.0876,90.83,0.2957,2294.9,0.02
muonsam,50,0.0829,91.06,0.2956,2345.3,0.02
