# dataset=cifar10 px=32 epochs=50 seed=1 batch=128 wd=0.0005 rho_max=0.05 rho_aux=0.01 torch=2.10.0+cu128
optimizer,epoch,train_loss,test_acc,test_loss,time_s,lr
adamw,1,1.3811,60.94,1.0739,44.7,0.001
adamw,2,0.9155,72.23,0.8101,92.8,0.001
adamw,3,0.7028,74.98,0.7168,138.2,0.001
adamw,4,0.5808,78.95,0.6152,185.2,0.001
adamw,5,0.5065,83.01,0.5122,231.3,0.001
adamw,6,0.4462,83.62,0.5003,277.8,0.001
adamw,7,0.4016,83.02,0.5226,324.2,0.001
adamw,8,0.3611,85.75,0.4397,370.7,0.001
adamw,9,0.3303,86.56,0.4178,416.9,0.001
adamw,10,0.3072,85.69,0.4440,463.3,0.001
adamw,11,0.2785,87.64,0.3727,509.9,0.001
adamw,12,0.2620,87.29,0.3913,556.4,0.001
adamw,13,0.2446,87.67,0.3889,602.7,0.001
adamw,14,0.2251,89.39,0.3545,649.2,0.001
adamw,15,0.2067,88.12,0.4019,695.8,0.001
adamw,16,0.1931,89.51,0.3398,742.2,0.001
adamw,17,0.1789,88.90,0.3581,788.4,0.001
adamw,18,0.1676,89.66,0.3491,834.6,0.001
adamw,19,0.1584,90.32,0.3366,880.9,0.001
adamw,20,0.1427,89.64,0.3817,927.1,0.001
adamw,21,0.1390,90.74,0.3476,973.7,0.001
adamw,22,0.1283,90.36,0.3433,1020.3,0.001
adamw,23,0.1183,89.95,0.3876,1066.7,0.001
adamw,24,0.1127,90.97,0.3216,1113.0,0.001
adamw,25,0.1079,90.80,0.3513,1159.2,0.001
adamw,26,0.1014,90.60,0.3492,1205.5,0.001
adamw,27,0.0965,88.79,0.4407,1251.7,0.001
adamw,28,0.0894,90.53,0.3609,1297.9,0.001
adamw,29,0.0842,90.83,0.3497,1344.1,0.001
adamw,30,0.0801,90.90,0.3496,1390.4,0.001
adamw,31,0.0750,90.58,0.3889,1436.7,0.001
adamw,32,0.0751,89.77,0.4143,1483.0,0.001
adamw,33,0.0755,90.78,0.3640,1529.3,0.001
adamw,34,0.0628,90.87,0.3840,1575.6,0.001
adamw,35,0.0673,90.81,0.3750,1622.1,0.001
adamw,36,0.0608,91.20,0.3797,1668.2,0.001
adamw,37,0.0558,90.53,0.4255,1714.6,0.001
adamw,38,0.0577,91.49,0.3684,1760.9,0.001
adamw,39,0.0529,90.55,0.4219,1807.1,0.001
adamw,40,0.0546,91.03,0.4033,1853.6,0.001
adamw,41,0.0521,91.72,0.3679,1899.8,0.001
adamw,42,0.0492,89.98,0.4609,1946.0,0.001
adamw,43,0.0479,91.60,0.3989,1992.2,0.001
adamw,44,0.0480,91.35,0.3982,2038.4,0.001
adamw,45,0.0438,91.77,0.3786,2084.8,0.001
adamw,46,0.0411,90.86,0.4435,2130.9,0.001
adamw,47,0.0406,91.54,0.3975,2177.2,0.001
adamw,48,0.0419,91.92,0.3723,2223.6,0.001
adamw,49,0.0414,91.65,0.3896,2269.8,0.001
adamw,50,0.0380,91.71,0.4113,2316.1,0.001
sam,1,1.7742,48.83,1.3907,88.6,0.05
sam,2,1.2479,59.77,1.1437,177.2,0.05
sam,3,0.9627,69.84,0.8493,265.8,0.05
sam,4,0.7748,72.24,0.8168,355.2,0.05
sam,5,0.6512,78.33,0.6237,443.8,0.05
sam,6,0.5723,80.74,0.5578,532.8,0.05
sam,7,0.5106,83.28,0.4960,621.8,0.05
sam,8,0.4586,83.25,0.4942,710.3,0.05
sam,9,0.4216,83.89,0.4705,799.2,0.05
sam,10,0.3936,83.93,0.4712,888.0,0.05
sam,11,0.3645,85.49,0.4223,976.6,0.05
sam,12,0.3473,85.74,0.4107,1065.1,0.05
sam,13,0.3302,84.45,0.4455,1153.5,0.05
sam,14,0.3160,84.73,0.4447,1242.0,0.05
sam,15,0.3017,87.33,0.3613,1330.4,0.05
sam,16,0.2906,84.88,0.4714,1418.8,0.05
sam,17,0.2837,88.46,0.3383,1507.8,0.05
sam,18,0.2755,86.53,0.3931,1596.5,0.05
sam,19,0.2636,88.70,0.3312,1685.0,0.05
sam,20,0.2587,88.47,0.3328,1773.4,0.05
sam,21,0.2487,87.31,0.3709,1861.8,0.05
sam,22,0.2438,89.17,0.3172,1950.6,0.05
sam,23,0.2397,88.89,0.3269,2039.4,0.05
sam,24,0.2324,87.41,0.3790,2128.3,0.05
sam,25,0.2301,88.96,0.3285,2216.4,0.05
sam,26,0.2290,88.35,0.3358,2304.5,0.05
sam,27,0.2224,87.81,0.3495,2392.8,0.05
sam,28,0.2167,89.75,0.3097,2481.2,0.05
sam,29,0.2136,90.05,0.2962,2569.6,0.05
sam,30,0.2084,90.46,0.2736,2657.9,0.05
sam,31,0.2094,88.47,0.3415,2746.3,0.05
sam,32,0.2050,89.08,0.3224,2834.8,0.05
sam,33,0.2024,89.07,0.3266,2923.3,0.05
sam,34,0.1976,90.13,0.2881,3011.8,0.05
sam,35,0.1939,89.83,0.2997,3100.3,0.05
sam,36,0.1920,89.83,0.2976,3189.1,0.05
sam,37,0.1921,89.55,0.3023,3277.7,0.05
sam,38,0.1863,90.47,0.2883,3366.3,0.05
sam,39,0.1839,91.04,0.2681,3454.7,0.05
sam,40,0.1862,89.68,0.3093,3543.0,0.05
sam,41,0.1817,90.54,0.2878,3631.3,0.05
sam,42,0.1778,90.21,0.2853,3719.6,0.05
sam,43,0.1748,89.21,0.3209,3807.9,0.05
sam,44,0.1756,91.10,0.2636,3896.6,0.05
sam,45,0.1727,91.33,0.2615,3985.1,0.05
sam,46,0.1746,90.08,0.2954,4073.6,0.05
sam,47,0.1735,90.12,0.2947,4162.0,0.05
sam,48,0.1679,89.51,0.3180,4250.2,0.05
sam,49,0.1720,89.82,0.3134,4338.9,0.05
sam,50,0.1718,90.33,0.2806,4427.6,0.05
muon,1,1.0533,73.87,0.8167,70.8,0.02
muon,2,0.5480,83.65,0.4816,141.5,0.02
muon,3,0.4169,85.69,0.4349,212.3,0.02
muon,4,0.3377,85.94,0.4423,283.0,0.02
muon,5,0.2913,88.08,0.3633,353.8,0.02
muon,6,0.2476,89.68,0.3324,424.5,0.02
muon,7,0.2152,89.69,0.3281,495.3,0.02
muon,8,0.1871,88.81,0.3654,566.0,0.02
muon,9,0.1698,89.86,0.3485,636.7,0.02
muon,10,0.1513,90.75,0.3133,707.3,0.02
muon,11,0.1325,90.74,0.3178,778.1,0.02
muon,12,0.1232,90.79,0.3200,848.7,0.02
muon,13,0.1125,90.68,0.3451,919.3,0.02
muon,14,0.1064,91.23,0.3249,989.9,0.02
muon,15,0.0955,91.91,0.2999,1060.7,0.02
muon,16,0.0843,91.71,0.3269,1131.3,0.02
muon,17,0.0823,91.26,0.3356,1202.0,0.02
muon,18,0.0776,91.45,0.3531,1272.6,0.02
muon,19,0.0734,92.50,0.2954,1343.3,0.02
muon,20,0.0676,91.97,0.3308,1413.8,0.02
muon,21,0.0627,92.49,0.3169,1484.4,0.02
muon,22,0.0603,92.74,0.3183,1554.9,0.02
muon,23,0.0573,92.52,0.3295,1625.5,0.02
muon,24,0.0536,92.27,0.3452,1696.0,0.02
muon,25,0.0514,92.28,0.3411,1766.5,0.02
muon,26,0.0499,92.46,0.3438,1837.2,0.02
muon,27,0.0511,92.58,0.3315,1907.8,0.02
muon,28,0.0461,92.34,0.3486,1978.4,0.02
muon,29,0.0463,92.21,0.3572,2049.0,0.02
muon,30,0.0418,92.75,0.3495,2119.5,0.02
muon,31,0.0428,92.69,0.3485,2190.0,0.02
muon,32,0.0395,92.37,0.3707,2260.4,0.02
muon,33,0.0382,92.59,0.3664,2331.0,0.02
muon,34,0.0387,92.22,0.3831,2401.5,0.02
