# train_loss is the mean over the preceding 50 batches
optimizer,step,train_loss,lr
muonsam,50,1.5915,0.02
muonsam,100,1.0404,0.02
muonsam,150,0.8737,0.02
muonsam,200,0.7227,0.02
muonsam,250,0.6497,0.02
muonsam,300,0.5917,0.02
muonsam,350,0.5009,0.02
muonsam,400,0.4803,0.02
muonsam,450,0.4394,0.02
muonsam,500,0.4041,0.02
muonsam,550,0.3867,0.02
muonsam,600,0.3652,0.02
muonsam,650,0.3147,0.02
muonsam,700,0.3075,0.02
muonsam,750,0.2879,0.02
muonsam,800,0.2740,0.02
muonsam,850,0.2396,0.02
muonsam,900,0.2613,0.02
muonsam,950,0.2363,0.02
muonsam,1000,0.2111,0.02
muonsam,1050,0.2045,0.02
muonsam,1100,0.1803,0.02
muonsam,1150,0.1772,0.02
muonsam,1200,0.1736,0.02
muonsam,1250,0.1756,0.02
muonsam,1300,0.1714,0.02
muonsam,1350,0.1813,0.02
muonsam,1400,0.1891,0.02
muonsam,1450,0.1703,0.02
muonsam,1500,0.1964,0.02
muonsam,1550,0.1814,0.02
muonsam,1600,0.1543,0.02
muonsam,1650,0.1493,0.02
muonsam,1700,0.1572,0.02
muonsam,1750,0.1405,0.02
muonsam,1800,0.1411,0.02
muonsam,1850,0.1448,0.02
muonsam,1900,0.1147,0.02
muonsam,1950,0.1458,0.02
muonsam,2000,0.1261,0.02
muonsam,2050,0.1160,0.02
muonsam,2100,0.1321,0.02
muonsam,2150,0.1174,0.02
muonsam,2200,0.1200,0.02
muonsam,2250,0.1140,0.02
muonsam,2300,0.1033,0.02
muonsam,2350,0.0928,0.02
muonsam,2400,0.0937,0.02
muonsam,2450,0.0972,0.02
muonsam,2500,0.0912,0.02
muonsam,2550,0.0900,0.02
muonsam,2600,0.0889,0.02
muonsam,2650,0.0839,0.02
muonsam,2700,0.0908,0.02
muonsam,2750,0.0918,0.02
muonsam,2800,0.0790,0.02
muonsam,2850,0.0826,0.02
muonsam,2900,0.0883,0.02
muonsam,2950,0.0863,0.02
muonsam,3000,0.0806,0.02
muonsam,3050,0.0713,0.02
muonsam,3100,0.0729,0.02
muonsam,3150,0.0739,0.02
muonsam,3200,0.0648,0.02
muonsam,3250,0.0760,0.02
muonsam,3300,0.0682,0.02
muonsam,3350,0.0679,0.02
muonsam,3400,0.0646,0.02
muonsam,3450,0.0665,0.02
muonsam,3500,0.0677,0.02
muonsam,3550,0.0650,0.02
muonsam,3600,0.0619,0.02
muonsam,3650,0.0671,0.02
muonsam,3700,0.0567,0.02
