# dataset=cifar100 px=32 epochs=50 seed=0 batch=128 wd=0.0005 rho_max=0.05 rho_aux=0.01 torch=2.10.0+cu128
optimizer,epoch,train_loss,test_acc,test_loss,time_s,lr
muon,12,0.3695,69.65,1.3325,846.3,0.02
muon,13,0.3260,69.72,1.3559,916.8,0.02
muon,14,0.2917,70.06,1.3730,987.4,0.02
muon,15,0.2598,69.53,1.4202,1057.8,0.02
muon,16,0.2408,69.54,1.4624,1128.3,0.02
muon,17,0.2214,70.17,1.4708,1198.7,0.02
muon,18,0.2038,69.80,1.5414,1269.1,0.02
muon,19,0.1863,70.48,1.5606,1339.5,0.02
muon,20,0.1760,69.75,1.5570,1410.0,0.02
muon,21,0.1616,70.09,1.6167,1480.5,0.02
muon,22,0.1570,69.49,1.7124,1551.0,0.02
muon,23,0.1455,69.96,1.6274,1621.4,0.02
muon,24,0.1372,70.91,1.6004,1692.1,0.02
muon,25,0.1342,70.08,1.7163,1762.8,0.02
muon,26,0.1277,70.22,1.7008,1833.1,0.02
muon,27,0.1221,70.67,1.7059,1903.4,0.02
muon,28,0.1162,70.46,1.7366,1973.7,0.02
muon,29,0.1091,70.61,1.8079,2043.9,0.02
muon,30,0.1075,70.86,1.7543,2114.5,0.02
muon,31,0.1022,70.57,1.7696,2184.8,0.02
muon,32,0.1012,70.85,1.7851,2255.4,0.02
muon,33,0.0972,70.24,1.8727,2325.9,0.02
muon,34,0.0949,70.67,1.8312,2396.4,0.02
muon,35,0.0914,70.67,1.8829,2466.9,0.02
muon,36,0.0923,71.10,1.8538,2537.4,0.02
muon,37,0.0857,70.99,1.9100,2607.8,0.02
muon,38,0.0816,70.31,1.9262,2678.2,0.02
muon,39,0.0803,70.98,1.8522,2748.6,0.02
muon,40,0.0791,70.59,1.9102,2819.0,0.02
muon,41,0.0754,70.80,1.9628,2889.4,0.02
muon,42,0.0733,70.78,1.9537,2959.8,0.02
muon,43,0.0730,71.16,1.9446,3030.2,0.02
muon,44,0.0687,70.97,1.9820,3100.7,0.02
muon,45,0.0702,70.87,1.9878,3171.1,0.02
muon,46,0.0672,70.30,2.0564,3241.5,0.02
muon,47,0.0652,70.87,2.0394,3312.0,0.02
muon,48,0.0655,70.79,2.0384,3382.5,0.02
muon,49,0.0613,70.64,2.1000,3453.0,0.02
muon,50,0.0629,70.90,2.0040,3523.5,0.02
sam,1,3.8843,15.00,3.5306,87.8,0.05
sam,2,3.1984,25.12,3.0036,175.8,0.05
sam,3,2.6855,33.89,2.5406,263.8,0.05
sam,4,2.2712,38.43,2.3500,351.6,0.05
sam,5,1.9711,47.50,1.9164,439.6,0.05
sam,6,1.7661,50.42,1.7904,527.6,0.05
sam,7,1.6007,51.23,1.7742,615.5,0.05
sam,8,1.4745,57.44,1.5287,703.3,0.05
sam,9,1.3825,56.37,1.5562,791.1,0.05
sam,10,1.2942,57.53,1.5246,879.0,0.05
sam,11,1.2183,57.54,1.4969,966.9,0.05
sam,12,1.1616,60.15,1.4113,1054.9,0.05
sam,13,1.1123,60.45,1.4009,1142.9,0.05
sam,14,1.0610,61.10,1.3837,1230.8,0.05
sam,15,1.0210,62.70,1.3238,1318.8,0.05
sam,16,0.9913,61.46,1.3737,1406.6,0.05
sam,17,0.9606,63.93,1.2996,1494.4,0.05
sam,18,0.9245,62.65,1.3382,1582.1,0.05
sam,19,0.8949,63.39,1.2968,1669.9,0.05
sam,20,0.8669,63.67,1.2971,1757.7,0.05
sam,21,0.8409,63.68,1.2982,1845.6,0.05
sam,22,0.8253,63.97,1.2846,1933.2,0.05
sam,23,0.8012,63.74,1.3127,2020.8,0.05
sam,24,0.7771,64.77,1.2881,2108.6,0.05
sam,25,0.7638,65.87,1.2518,2196.4,0.05
sam,26,0.7484,66.55,1.2045,2284.0,0.05
sam,27,0.7281,64.06,1.3044,2371.6,0.05
sam,28,0.7140,64.95,1.2888,2459.3,0.05
sam,29,0.6973,64.56,1.2886,2547.0,0.05
sam,30,0.6910,66.38,1.2401,2634.8,0.05
sam,31,0.6716,65.95,1.2151,2722.6,0.05
sam,32,0.6603,65.59,1.2547,2810.5,0.05
sam,33,0.6534,65.93,1.2548,2898.3,0.05
sam,34,0.6510,65.90,1.2569,2986.0,0.05
sam,35,0.6267,64.75,1.3058,3073.8,0.05
sam,36,0.6267,65.67,1.2582,3161.6,0.05
sam,37,0.6123,66.92,1.2136,3249.5,0.05
sam,38,0.5971,66.01,1.2692,3337.3,0.05
sam,39,0.5993,64.59,1.3448,3424.9,0.05
sam,40,0.5914,66.53,1.2210,3512.5,0.05
sam,41,0.5776,66.64,1.2352,3600.1,0.05
sam,42,0.5780,66.29,1.2360,3687.7,0.05
sam,43,0.5679,67.18,1.2097,3775.5,0.05
sam,44,0.5691,66.26,1.2435,3863.4,0.05
sam,45,0.5517,67.20,1.2249,3951.2,0.05
sam,46,0.5561,64.48,1.3254,4038.8,0.05
sam,47,0.5349,67.53,1.2443,4126.2,0.05
sam,48,0.5468,66.12,1.2853,4213.8,0.05
sam,49,0.5439,66.80,1.2330,4301.5,0.05
sam,50,0.5362,66.19,1.2628,4389.3,0.05
muonsam,1,3.0902,37.54,2.4164,70.5,0.02
muonsam,2,1.8990,52.26,1.7756,140.9,0.02
muonsam,3,1.4705,57.00,1.5420,211.3,0.02
muonsam,4,1.2274,60.98,1.4152,281.7,0.02
muonsam,5,1.0324,63.67,1.3029,352.0,0.02
muonsam,6,0.8916,64.56,1.2755,422.4,0.02
muonsam,7,0.7594,67.06,1.2236,492.8,0.02
muonsam,8,0.6534,67.18,1.2598,563.3,0.02
muonsam,9,0.5669,67.98,1.2571,633.8,0.02
muonsam,10,0.4935,68.72,1.2699,704.3,0.02
muonsam,11,0.4213,68.88,1.3087,774.9,0.02
muonsam,12,0.3667,68.66,1.3517,845.5,0.02
muonsam,13,0.3247,69.01,1.3850,916.0,0.02
muonsam,14,0.2958,68.85,1.4689,986.5,0.02
muonsam,15,0.2627,69.37,1.4480,1056.7,0.02
muonsam,16,0.2416,70.38,1.3126,1163.6,0.02
muonsam,17,0.2169,70.18,1.2694,1270.6,0.02
muonsam,18,0.1955,71.42,1.1840,1377.7,0.02
muonsam,19,0.1769,71.98,1.1644,1484.9,0.02
muonsam,20,0.1622,71.46,1.1423,1592.1,0.02
muonsam,21,0.1507,72.07,1.1083,1699.2,0.02
muonsam,22,0.1428,72.05,1.1080,1806.3,0.02
muonsam,23,0.1307,72.48,1.0942,1913.6,0.02
muonsam,24,0.1230,72.28,1.1040,2020.9,0.02
muonsam,25,0.1149,72.76,1.0835,2128.3,0.02
muonsam,26,0.1077,72.49,1.0760,2235.4,0.02
muonsam,27,0.0981,73.08,1.1091,2342.7,0.02
muonsam,28,0.0922,72.15,1.1245,2449.9,0.02
muonsam,29,0.0857,72.60,1.1124,2557.2,0.02
muonsam,30,0.0832,72.29,1.1137,2664.6,0.02
muonsam,31,0.0785,72.22,1.1171,2771.8,0.02
muonsam,32,0.0745,72.14,1.1271,2878.9,0.02
muonsam,33,0.0697,72.75,1.1284,2986.1,0.02
muonsam,34,0.0682,72.77,1.1223,3093.2,0.02
muonsam,35,0.0660,72.88,1.1234,3200.5,0.02
muonsam,36,0.0650,72.89,1.1099,3307.7,0.02
muonsam,37,0.0575,73.01,1.1415,3414.7,0.02
muonsam,38,0.0563,73.24,1.1189,3521.9,0.02
muonsam,39,0.0528,73.21,1.1359,3628.9,0.02
muonsam,40,0.0534,73.25,1.1197,3736.2,0.02
muonsam,41,0.0505,73.52,1.1321,3843.4,0.02
muonsam,42,0.0483,73.51,1.1211,3950.7,0.02
muonsam,43,0.0486,73.54,1.1150,4057.8,0.02
muonsam,44,0.0456,73.57,1.1153,4164.9,0.02
muonsam,45,0.0443,73.17,1.1540,4272.1,0.02
muonsam,46,0.0429,73.44,1.1261,4379.3,0.02
muonsam,47,0.0425,73.57,1.1275,4486.5,0.02
muonsam,48,0.0413,73.77,1.1504,4593.6,0.02
muonsam,49,0.0377,73.06,1.1599,4700.4,0.02
muonsam,50,0.0387,73.05,1.1491,4807.5,0.02
