# train_loss is the mean over the preceding 50 batches
optimizer,step,train_loss,lr
adamw,50,4.2877,0.001
adamw,100,3.9633,0.001
adamw,150,3.7734,0.001
adamw,200,3.6717,0.001
adamw,250,3.4938,0.001
adamw,300,3.3812,0.001
adamw,350,3.2924,0.001
adamw,400,3.1681,0.001
adamw,450,3.0448,0.001
adamw,500,2.9580,0.001
adamw,550,2.8541,0.001
adamw,600,2.8219,0.001
adamw,650,2.6808,0.001
adamw,700,2.6227,0.001
adamw,750,2.5853,0.001
adamw,800,2.4668,0.001
adamw,850,2.4028,0.001
adamw,900,2.3836,0.001
adamw,950,2.2716,0.001
adamw,1000,2.2564,0.001
adamw,1050,2.2416,0.001
adamw,1100,2.2010,0.001
adamw,1150,2.1581,0.001
adamw,1200,2.0490,0.001
adamw,1250,2.0318,0.001
adamw,1300,2.0104,0.001
adamw,1350,1.9863,0.001
adamw,1400,1.9215,0.001
adamw,1450,1.9041,0.001
adamw,1500,1.9054,0.001
adamw,1550,1.8751,0.001
adamw,1600,1.8047,0.001
adamw,1650,1.7319,0.001
adamw,1700,1.7277,0.001
adamw,1750,1.7297,0.001
adamw,1800,1.7100,0.001
adamw,1850,1.6850,0.001
adamw,1900,1.6999,0.001
adamw,1950,1.6490,0.001
adamw,2000,1.5484,0.001
adamw,2050,1.5228,0.001
adamw,2100,1.5589,0.001
adamw,2150,1.5708,0.001
adamw,2200,1.5761,0.001
adamw,2250,1.5333,0.001
adamw,2300,1.5260,0.001
adamw,2350,1.5163,0.001
adamw,2400,1.3613,0.001
adamw,2450,1.3698,0.001
adamw,2500,1.4472,0.001
adamw,2550,1.3438,0.001
adamw,2600,1.3972,0.001
adamw,2650,1.4132,0.001
adamw,2700,1.3728,0.001
adamw,2750,1.3514,0.001
adamw,2800,1.2588,0.001
adamw,2850,1.2882,0.001
adamw,2900,1.2657,0.001
adamw,2950,1.2899,0.001
adamw,3000,1.2993,0.001
adamw,3050,1.2449,0.001
adamw,3100,1.2359,0.001
adamw,3150,1.2127,0.001
adamw,3200,1.1476,0.001
adamw,3250,1.1274,0.001
adamw,3300,1.1545,0.001
adamw,3350,1.1459,0.001
adamw,3400,1.1331,0.001
adamw,3450,1.1631,0.001
adamw,3500,1.1911,0.001
adamw,3550,1.0910,0.001
adamw,3600,1.0152,0.001
adamw,3650,1.0444,0.001
adamw,3700,1.0665,0.001
adamw,3750,1.0414,0.001
adamw,3800,1.0705,0.001
adamw,3850,1.0881,0.001
adamw,3900,1.0626,0.001
adamw,3950,0.9363,0.001
adamw,4000,0.9402,0.001
adamw,4050,0.9444,0.001
adamw,4100,0.9734,0.001
adamw,4150,0.9783,0.001
adamw,4200,0.9692,0.001
adamw,4250,0.9868,0.001
adamw,4300,0.9942,0.001
adamw,4350,0.8678,0.001
adamw,4400,0.8602,0.001
adamw,4450,0.8708,0.001
adamw,4500,0.8448,0.001
adamw,4550,0.8913,0.001
adamw,4600,0.9032,0.001
adamw,4650,0.9040,0.001
adamw,4700,0.9207,0.001
adamw,4750,0.7368,0.001
adamw,4800,0.7918,0.001
adamw,4850,0.7965,0.001
adamw,4900,0.7985,0.001
adamw,4950,0.8179,0.001
adamw,5000,0.8337,0.001
adamw,5050,0.8299,0.001
adamw,5100,0.7812,0.001
adamw,5150,0.6922,0.001
adamw,5200,0.6949,0.001
adamw,5250,0.7183,0.001
adamw,5300,0.7515,0.001
adamw,5350,0.7353,0.001
adamw,5400,0.7464,0.001
adamw,5450,0.7719,0.001
