# dataset=cifar10 px=32 epochs=50 seed=0 batch=128 wd=0.0005 rho_max=0.025 rho_aux=0.01 torch=2.10.0+cu128
optimizer,epoch,train_loss,test_acc,test_loss,time_s,lr
muonsam,1,1.0495,72.50,0.8149,72.6,0.02
muonsam,2,0.5528,82.39,0.5032,144.8,0.02
muonsam,3,0.4184,84.26,0.4697,217.3,0.02
muonsam,4,0.3430,86.82,0.4188,289.6,0.02
muonsam,5,0.2889,88.74,0.3498,361.8,0.02
muonsam,6,0.2478,89.25,0.3350,434.3,0.02
muonsam,7,0.2166,90.21,0.3028,506.5,0.02
muonsam,8,0.1934,89.68,0.3259,578.8,0.02
muonsam,9,0.1721,90.43,0.3085,651.2,0.02
muonsam,10,0.1473,91.04,0.3058,723.4,0.02
muonsam,11,0.1339,90.71,0.3257,795.6,0.02
muonsam,12,0.1243,90.97,0.3265,868.1,0.02
muonsam,13,0.1085,90.64,0.3481,940.5,0.02
muonsam,14,0.1051,91.53,0.3260,1013.0,0.02
muonsam,15,0.0951,91.57,0.3242,1085.1,0.02
muonsam,16,0.0840,92.27,0.2345,1194.0,0.02
muonsam,17,0.0888,92.65,0.2214,1302.9,0.02
muonsam,18,0.0802,92.45,0.2317,1412.0,0.02
muonsam,19,0.0785,92.27,0.2458,1520.9,0.02
muonsam,20,0.0683,93.00,0.2231,1629.8,0.02
muonsam,21,0.0665,92.95,0.2264,1738.8,0.02
muonsam,22,0.0661,91.89,0.2578,1847.8,0.02
muonsam,23,0.0649,92.59,0.2432,1956.6,0.02
muonsam,24,0.0566,92.75,0.2338,2065.6,0.02
muonsam,25,0.0561,93.40,0.2200,2174.8,0.02
muonsam,26,0.0525,93.05,0.2274,2283.7,0.02
muonsam,27,0.0505,92.73,0.2405,2392.6,0.02
muonsam,28,0.0486,93.32,0.2161,2501.5,0.02
muonsam,29,0.0467,92.86,0.2209,2610.4,0.02
muonsam,30,0.0482,93.00,0.2222,2719.5,0.02
muonsam,31,0.0438,93.19,0.2290,2828.3,0.02
muonsam,32,0.0404,93.13,0.2261,2937.1,0.02
muonsam,33,0.0425,93.25,0.2261,3046.0,0.02
muonsam,34,0.0392,93.20,0.2227,3154.9,0.02
muonsam,35,0.0385,92.91,0.2341,3263.6,0.02
muonsam,36,0.0396,93.22,0.2246,3372.2,0.02
muonsam,37,0.0360,93.16,0.2337,3480.9,0.02
muonsam,38,0.0358,93.54,0.2134,3589.7,0.02
muonsam,39,0.0349,93.45,0.2234,3698.3,0.02
muonsam,40,0.0328,93.20,0.2282,3807.1,0.02
muonsam,41,0.0329,93.17,0.2260,3915.7,0.02
muonsam,42,0.0321,93.27,0.2282,4024.3,0.02
muonsam,43,0.0316,93.43,0.2252,4132.4,0.02
muonsam,44,0.0288,93.57,0.2140,4240.9,0.02
muonsam,45,0.0277,93.45,0.2198,4349.6,0.02
muonsam,46,0.0278,93.41,0.2200,4457.7,0.02
muonsam,47,0.0280,93.47,0.2275,4566.1,0.02
muonsam,48,0.0292,93.55,0.2187,4674.1,0.02
muonsam,49,0.0271,93.56,0.2220,4782.3,0.02
muonsam,50,0.0263,93.59,0.2197,4890.4,0.02
