# train_loss is the mean over the preceding 50 batches
optimizer,step,train_loss,lr
muonsam,50,1.5452,0.02
muonsam,100,1.0658,0.02
muonsam,150,0.8564,0.02
muonsam,200,0.7389,0.02
muonsam,250,0.6404,0.02
muonsam,300,0.5927,0.02
muonsam,350,0.5047,0.02
muonsam,400,0.4726,0.02
muonsam,450,0.4556,0.02
muonsam,500,0.4212,0.02
muonsam,550,0.3757,0.02
muonsam,600,0.3762,0.02
muonsam,650,0.3121,0.02
muonsam,700,0.2972,0.02
muonsam,750,0.2865,0.02
muonsam,800,0.2804,0.02
muonsam,850,0.2524,0.02
muonsam,900,0.2350,0.02
muonsam,950,0.2246,0.02
muonsam,1000,0.2060,0.02
muonsam,1050,0.1903,0.02
muonsam,1100,0.1891,0.02
muonsam,1150,0.1653,0.02
muonsam,1200,0.1744,0.02
muonsam,1250,0.1703,0.02
muonsam,1300,0.1691,0.02
muonsam,1350,0.1894,0.02
muonsam,1400,0.2150,0.02
muonsam,1450,0.2286,0.02
muonsam,1500,0.2272,0.02
muonsam,1550,0.1964,0.02
muonsam,1600,0.1914,0.02
muonsam,1650,0.1838,0.02
muonsam,1700,0.1799,0.02
muonsam,1750,0.1923,0.02
muonsam,1800,0.1678,0.02
muonsam,1850,0.1649,0.02
muonsam,1900,0.1612,0.02
muonsam,1950,0.1520,0.02
muonsam,2000,0.1530,0.02
muonsam,2050,0.1568,0.02
muonsam,2100,0.1374,0.02
muonsam,2150,0.1447,0.02
muonsam,2200,0.1492,0.02
muonsam,2250,0.1483,0.02
muonsam,2300,0.1281,0.02
muonsam,2350,0.1269,0.02
muonsam,2400,0.1302,0.02
muonsam,2450,0.1252,0.02
muonsam,2500,0.1160,0.02
muonsam,2550,0.1183,0.02
muonsam,2600,0.1243,0.02
muonsam,2650,0.1183,0.02
muonsam,2700,0.1116,0.02
muonsam,2750,0.1161,0.02
muonsam,2800,0.1122,0.02
muonsam,2850,0.0981,0.02
muonsam,2900,0.1135,0.02
muonsam,2950,0.1018,0.02
muonsam,3000,0.0931,0.02
muonsam,3050,0.1033,0.02
muonsam,3100,0.0983,0.02
muonsam,3150,0.0950,0.02
muonsam,3200,0.0992,0.02
muonsam,3250,0.0877,0.02
muonsam,3300,0.0862,0.02
muonsam,3350,0.0942,0.02
muonsam,3400,0.0847,0.02
muonsam,3450,0.0823,0.02
muonsam,3500,0.0887,0.02
muonsam,3550,0.0938,0.02
muonsam,3600,0.0831,0.02
muonsam,3650,0.0878,0.02
muonsam,3700,0.0848,0.02
