# train_loss is the mean over the preceding 50 batches
optimizer,step,train_loss,lr
muonsam,50,1.5688,0.02
muonsam,100,1.0491,0.02
muonsam,150,0.8774,0.02
muonsam,200,0.7532,0.02
muonsam,250,0.6354,0.02
muonsam,300,0.6041,0.02
muonsam,350,0.5036,0.02
muonsam,400,0.4863,0.02
muonsam,450,0.4695,0.02
muonsam,500,0.4009,0.02
muonsam,550,0.3686,0.02
muonsam,600,0.3282,0.02
muonsam,650,0.3255,0.02
muonsam,700,0.3008,0.02
muonsam,750,0.2924,0.02
muonsam,800,0.2454,0.02
muonsam,850,0.2312,0.02
muonsam,900,0.2360,0.02
muonsam,950,0.2418,0.02
muonsam,1000,0.2050,0.02
muonsam,1050,0.1996,0.02
muonsam,1100,0.1688,0.02
muonsam,1150,0.1798,0.02
muonsam,1200,0.1836,0.02
muonsam,1250,0.1858,0.02
muonsam,1300,0.1814,0.02
muonsam,1350,0.2134,0.02
muonsam,1400,0.2363,0.02
muonsam,1450,0.2403,0.02
muonsam,1500,0.2560,0.02
muonsam,1550,0.2244,0.02
muonsam,1600,0.2382,0.02
muonsam,1650,0.2016,0.02
muonsam,1700,0.2137,0.02
muonsam,1750,0.2088,0.02
muonsam,1800,0.2028,0.02
muonsam,1850,0.1983,0.02
muonsam,1900,0.2017,0.02
muonsam,1950,0.2012,0.02
muonsam,2000,0.1858,0.02
muonsam,2050,0.1585,0.02
muonsam,2100,0.1784,0.02
muonsam,2150,0.1806,0.02
muonsam,2200,0.1649,0.02
muonsam,2250,0.1713,0.02
muonsam,2300,0.1792,0.02
muonsam,2350,0.1611,0.02
muonsam,2400,0.1660,0.02
muonsam,2450,0.1433,0.02
muonsam,2500,0.1434,0.02
muonsam,2550,0.1547,0.02
muonsam,2600,0.1564,0.02
muonsam,2650,0.1387,0.02
muonsam,2700,0.1345,0.02
muonsam,2750,0.1326,0.02
muonsam,2800,0.1250,0.02
muonsam,2850,0.1195,0.02
muonsam,2900,0.1162,0.02
muonsam,2950,0.1233,0.02
muonsam,3000,0.1152,0.02
muonsam,3050,0.1100,0.02
muonsam,3100,0.1181,0.02
muonsam,3150,0.1085,0.02
muonsam,3200,0.1250,0.02
muonsam,3250,0.1003,0.02
muonsam,3300,0.1022,0.02
muonsam,3350,0.0973,0.02
muonsam,3400,0.0947,0.02
muonsam,3450,0.1012,0.02
muonsam,3500,0.0975,0.02
muonsam,3550,0.0941,0.02
muonsam,3600,0.0825,0.02
muonsam,3650,0.0842,0.02
muonsam,3700,0.0735,0.02
