# train_loss is the mean over the preceding 50 batches
optimizer,step,train_loss,lr
muonsam,50,1.7702,0.02
muonsam,100,1.3638,0.02
muonsam,150,1.1171,0.02
muonsam,200,0.9536,0.02
muonsam,250,0.8454,0.02
muonsam,300,0.7763,0.02
muonsam,350,0.7353,0.02
muonsam,400,0.6662,0.02
muonsam,450,0.6042,0.02
muonsam,500,0.5819,0.02
muonsam,550,0.5686,0.02
muonsam,600,0.5554,0.02
muonsam,650,0.5513,0.02
muonsam,700,0.5183,0.02
muonsam,750,0.5210,0.02
muonsam,800,0.4496,0.02
muonsam,850,0.4499,0.02
muonsam,900,0.4313,0.02
muonsam,950,0.4405,0.02
muonsam,1000,0.4190,0.02
muonsam,1050,0.4000,0.02
muonsam,1100,0.4006,0.02
muonsam,1150,0.3949,0.02
muonsam,1200,0.3593,0.02
muonsam,1250,0.3327,0.02
muonsam,1300,0.3374,0.02
muonsam,1350,0.3593,0.02
muonsam,1400,0.3452,0.02
muonsam,1450,0.3513,0.02
muonsam,1500,0.3544,0.02
muonsam,1550,0.3334,0.02
muonsam,1600,0.2677,0.02
muonsam,1650,0.2749,0.02
muonsam,1700,0.2897,0.02
muonsam,1750,0.3069,0.02
muonsam,1800,0.3022,0.02
muonsam,1850,0.2883,0.02
muonsam,1900,0.2865,0.02
muonsam,1950,0.2764,0.02
muonsam,2000,0.2451,0.02
muonsam,2050,0.2225,0.02
muonsam,2100,0.2330,0.02
muonsam,2150,0.2749,0.02
muonsam,2200,0.2391,0.02
muonsam,2250,0.2409,0.02
muonsam,2300,0.2567,0.02
muonsam,2350,0.2787,0.02
muonsam,2400,0.2073,0.02
muonsam,2450,0.2053,0.02
muonsam,2500,0.2230,0.02
muonsam,2550,0.2090,0.02
muonsam,2600,0.2097,0.02
muonsam,2650,0.2250,0.02
muonsam,2700,0.2293,0.02
muonsam,2750,0.2065,0.02
muonsam,2800,0.1931,0.02
muonsam,2850,0.1791,0.02
muonsam,2900,0.1794,0.02
muonsam,2950,0.1723,0.02
muonsam,3000,0.1968,0.02
muonsam,3050,0.2059,0.02
muonsam,3100,0.1999,0.02
muonsam,3150,0.1823,0.02
muonsam,3200,0.1572,0.02
muonsam,3250,0.1626,0.02
muonsam,3300,0.1648,0.02
muonsam,3350,0.1792,0.02
muonsam,3400,0.1783,0.02
muonsam,3450,0.1656,0.02
muonsam,3500,0.1710,0.02
muonsam,3550,0.1475,0.02
muonsam,3600,0.1373,0.02
muonsam,3650,0.1462,0.02
muonsam,3700,0.1465,0.02
muonsam,3750,0.1522,0.02
muonsam,3800,0.1545,0.02
muonsam,3850,0.1593,0.02
muonsam,3900,0.1554,0.02
muonsam,3950,0.1369,0.02
muonsam,4000,0.1210,0.02
muonsam,4050,0.1274,0.02
muonsam,4100,0.1347,0.02
muonsam,4150,0.1450,0.02
muonsam,4200,0.1348,0.02
muonsam,4250,0.1404,0.02
muonsam,4300,0.1433,0.02
muonsam,4350,0.1036,0.02
muonsam,4400,0.1234,0.02
muonsam,4450,0.1181,0.02
muonsam,4500,0.1252,0.02
muonsam,4550,0.1244,0.02
muonsam,4600,0.1321,0.02
muonsam,4650,0.1233,0.02
muonsam,4700,0.1211,0.02
muonsam,4750,0.0999,0.02
muonsam,4800,0.1082,0.02
muonsam,4850,0.0980,0.02
muonsam,4900,0.1045,0.02
muonsam,4950,0.1195,0.02
muonsam,5000,0.1206,0.02
muonsam,5050,0.1168,0.02
muonsam,5100,0.1081,0.02
muonsam,5150,0.0960,0.02
muonsam,5200,0.1104,0.02
muonsam,5250,0.1044,0.02
muonsam,5300,0.1102,0.02
muonsam,5350,0.1146,0.02
