# train_loss is the mean over the preceding 50 batches
optimizer,step,train_loss,lr
muonsam,50,1.7908,0.02
muonsam,100,1.3375,0.02
muonsam,150,1.1334,0.02
muonsam,200,0.9562,0.02
muonsam,250,0.8550,0.02
muonsam,300,0.7820,0.02
muonsam,350,0.6953,0.02
muonsam,400,0.6747,0.02
muonsam,450,0.6012,0.02
muonsam,500,0.5683,0.02
muonsam,550,0.5752,0.02
muonsam,600,0.5560,0.02
muonsam,650,0.5234,0.02
muonsam,700,0.5226,0.02
muonsam,750,0.5096,0.02
muonsam,800,0.4799,0.02
muonsam,850,0.4515,0.02
muonsam,900,0.4201,0.02
muonsam,950,0.4270,0.02
muonsam,1000,0.4101,0.02
muonsam,1050,0.4149,0.02
muonsam,1100,0.4080,0.02
muonsam,1150,0.3956,0.02
muonsam,1200,0.3674,0.02
muonsam,1250,0.3304,0.02
muonsam,1300,0.3639,0.02
muonsam,1350,0.3503,0.02
muonsam,1400,0.3398,0.02
muonsam,1450,0.3499,0.02
muonsam,1500,0.3433,0.02
muonsam,1550,0.3426,0.02
muonsam,1600,0.2979,0.02
muonsam,1650,0.2848,0.02
muonsam,1700,0.2982,0.02
muonsam,1750,0.2856,0.02
muonsam,1800,0.2803,0.02
muonsam,1850,0.2930,0.02
muonsam,1900,0.3062,0.02
muonsam,1950,0.2753,0.02
muonsam,2000,0.2356,0.02
muonsam,2050,0.2467,0.02
muonsam,2100,0.2443,0.02
muonsam,2150,0.2463,0.02
muonsam,2200,0.2492,0.02
muonsam,2250,0.2459,0.02
muonsam,2300,0.2503,0.02
muonsam,2350,0.2477,0.02
muonsam,2400,0.2148,0.02
muonsam,2450,0.2127,0.02
muonsam,2500,0.2059,0.02
muonsam,2550,0.2148,0.02
muonsam,2600,0.2151,0.02
muonsam,2650,0.2326,0.02
muonsam,2700,0.2231,0.02
muonsam,2750,0.2096,0.02
muonsam,2800,0.1867,0.02
muonsam,2850,0.1698,0.02
muonsam,2900,0.1874,0.02
muonsam,2950,0.2079,0.02
muonsam,3000,0.1890,0.02
muonsam,3050,0.1990,0.02
muonsam,3100,0.2043,0.02
muonsam,3150,0.1851,0.02
muonsam,3200,0.1554,0.02
muonsam,3250,0.1550,0.02
muonsam,3300,0.1745,0.02
muonsam,3350,0.1692,0.02
muonsam,3400,0.1702,0.02
muonsam,3450,0.1837,0.02
muonsam,3500,0.1740,0.02
muonsam,3550,0.1543,0.02
muonsam,3600,0.1401,0.02
muonsam,3650,0.1460,0.02
muonsam,3700,0.1423,0.02
muonsam,3750,0.1509,0.02
muonsam,3800,0.1573,0.02
muonsam,3850,0.1561,0.02
muonsam,3900,0.1523,0.02
muonsam,3950,0.1375,0.02
muonsam,4000,0.1299,0.02
muonsam,4050,0.1307,0.02
muonsam,4100,0.1273,0.02
muonsam,4150,0.1466,0.02
muonsam,4200,0.1470,0.02
muonsam,4250,0.1365,0.02
muonsam,4300,0.1378,0.02
muonsam,4350,0.1250,0.02
muonsam,4400,0.1065,0.02
muonsam,4450,0.1176,0.02
muonsam,4500,0.1205,0.02
muonsam,4550,0.1277,0.02
muonsam,4600,0.1236,0.02
muonsam,4650,0.1324,0.02
muonsam,4700,0.1418,0.02
muonsam,4750,0.0989,0.02
muonsam,4800,0.1017,0.02
muonsam,4850,0.1132,0.02
muonsam,4900,0.1104,0.02
muonsam,4950,0.1060,0.02
muonsam,5000,0.1175,0.02
muonsam,5050,0.1210,0.02
muonsam,5100,0.1016,0.02
muonsam,5150,0.0896,0.02
muonsam,5200,0.1012,0.02
muonsam,5250,0.1084,0.02
muonsam,5300,0.1041,0.02
