# dataset=cifar10 px=32 epochs=50 seed=1 batch=128 wd=0.0005 rho_max=0.2 rho_aux=0.01 torch=2.10.0+cu128
optimizer,epoch,train_loss,test_acc,test_loss,time_s,lr
muonsam,1,1.0525,74.65,0.7826,70.4,0.02
muonsam,2,0.5538,82.30,0.5328,140.4,0.02
muonsam,3,0.4201,84.98,0.4488,210.5,0.02
muonsam,4,0.3383,86.08,0.4216,280.7,0.02
muonsam,5,0.2905,88.39,0.3507,350.8,0.02
muonsam,6,0.2460,89.33,0.3443,420.9,0.02
muonsam,7,0.2160,89.81,0.3283,491.0,0.02
muonsam,8,0.1897,89.53,0.3234,561.2,0.02
muonsam,9,0.1696,90.56,0.3046,631.4,0.02
muonsam,10,0.1499,90.31,0.3313,701.6,0.02
muonsam,11,0.1346,90.18,0.3383,771.6,0.02
muonsam,12,0.1240,91.49,0.2950,841.8,0.02
muonsam,13,0.1117,91.45,0.2995,911.9,0.02
muonsam,14,0.1041,91.46,0.3225,981.9,0.02
muonsam,15,0.0946,91.73,0.3039,1051.9,0.02
muonsam,16,0.0861,92.35,0.2204,1157.8,0.02
muonsam,17,0.0934,92.63,0.2203,1263.9,0.02
muonsam,18,0.0850,92.73,0.2228,1369.8,0.02
muonsam,19,0.0844,93.30,0.2118,1475.9,0.02
muonsam,20,0.0805,93.38,0.2091,1582.1,0.02
muonsam,21,0.0721,93.07,0.2179,1688.2,0.02
muonsam,22,0.0713,93.03,0.2122,1794.3,0.02
muonsam,23,0.0680,93.16,0.2165,1900.4,0.02
muonsam,24,0.0643,92.98,0.2104,2006.3,0.02
muonsam,25,0.0636,93.46,0.2122,2112.4,0.02
muonsam,26,0.0599,93.63,0.1986,2218.5,0.02
muonsam,27,0.0557,93.52,0.2004,2324.7,0.02
muonsam,28,0.0537,93.43,0.2073,2430.9,0.02
muonsam,29,0.0523,93.34,0.2123,2536.9,0.02
muonsam,30,0.0512,93.96,0.1966,2643.1,0.02
muonsam,31,0.0502,93.47,0.2044,2749.2,0.02
muonsam,32,0.0469,94.04,0.1898,2855.1,0.02
muonsam,33,0.0468,93.63,0.2020,2960.8,0.02
muonsam,34,0.0435,93.74,0.2048,3066.7,0.02
muonsam,35,0.0439,93.64,0.1993,3172.7,0.02
muonsam,36,0.0423,94.28,0.1820,3278.6,0.02
muonsam,37,0.0393,94.01,0.1985,3384.4,0.02
muonsam,38,0.0392,94.20,0.1895,3490.3,0.02
muonsam,39,0.0387,93.96,0.1880,3596.4,0.02
muonsam,40,0.0360,94.11,0.1965,3702.4,0.02
muonsam,41,0.0353,94.31,0.1859,3808.2,0.02
muonsam,42,0.0331,94.04,0.1897,3914.0,0.02
muonsam,43,0.0356,94.38,0.1871,4019.8,0.02
muonsam,44,0.0338,94.41,0.1796,4125.6,0.02
muonsam,45,0.0326,93.97,0.1919,4231.6,0.02
muonsam,46,0.0322,94.12,0.1852,4337.3,0.02
muonsam,47,0.0288,94.36,0.1917,4442.8,0.02
muonsam,48,0.0290,94.25,0.1869,4548.5,0.02
muonsam,49,0.0283,94.39,0.1912,4654.3,0.02
muonsam,50,0.0273,94.48,0.1867,4760.2,0.02
