# train_loss is the mean over the preceding 50 batches
optimizer,step,train_loss,lr
muonsam,50,1.7743,0.02
muonsam,100,1.3773,0.02
muonsam,150,1.1328,0.02
muonsam,200,0.9676,0.02
muonsam,250,0.8615,0.02
muonsam,300,0.7817,0.02
muonsam,350,0.7464,0.02
muonsam,400,0.6892,0.02
muonsam,450,0.6088,0.02
muonsam,500,0.5926,0.02
muonsam,550,0.5836,0.02
muonsam,600,0.5490,0.02
muonsam,650,0.5437,0.02
muonsam,700,0.5230,0.02
muonsam,750,0.5212,0.02
muonsam,800,0.4557,0.02
muonsam,850,0.4581,0.02
muonsam,900,0.4329,0.02
muonsam,950,0.4402,0.02
muonsam,1000,0.4161,0.02
muonsam,1050,0.4089,0.02
muonsam,1100,0.4091,0.02
muonsam,1150,0.3946,0.02
muonsam,1200,0.3651,0.02
muonsam,1250,0.3459,0.02
muonsam,1300,0.3425,0.02
muonsam,1350,0.3565,0.02
muonsam,1400,0.3418,0.02
muonsam,1450,0.3445,0.02
muonsam,1500,0.3482,0.02
muonsam,1550,0.3413,0.02
muonsam,1600,0.2823,0.02
muonsam,1650,0.2859,0.02
muonsam,1700,0.2813,0.02
muonsam,1750,0.2974,0.02
muonsam,1800,0.3006,0.02
muonsam,1850,0.2884,0.02
muonsam,1900,0.2869,0.02
muonsam,1950,0.2824,0.02
muonsam,2000,0.2444,0.02
muonsam,2050,0.2336,0.02
muonsam,2100,0.2437,0.02
muonsam,2150,0.2597,0.02
muonsam,2200,0.2366,0.02
muonsam,2250,0.2540,0.02
muonsam,2300,0.2534,0.02
muonsam,2350,0.2745,0.02
muonsam,2400,0.2033,0.02
muonsam,2450,0.2153,0.02
muonsam,2500,0.2164,0.02
muonsam,2550,0.2159,0.02
muonsam,2600,0.2025,0.02
muonsam,2650,0.2235,0.02
muonsam,2700,0.2318,0.02
muonsam,2750,0.2066,0.02
muonsam,2800,0.1949,0.02
muonsam,2850,0.1902,0.02
muonsam,2900,0.1837,0.02
muonsam,2950,0.1829,0.02
muonsam,3000,0.1946,0.02
muonsam,3050,0.2002,0.02
muonsam,3100,0.1973,0.02
muonsam,3150,0.1727,0.02
muonsam,3200,0.1493,0.02
muonsam,3250,0.1739,0.02
muonsam,3300,0.1674,0.02
muonsam,3350,0.1890,0.02
muonsam,3400,0.1844,0.02
muonsam,3450,0.1758,0.02
muonsam,3500,0.1685,0.02
muonsam,3550,0.1502,0.02
muonsam,3600,0.1389,0.02
muonsam,3650,0.1504,0.02
muonsam,3700,0.1523,0.02
muonsam,3750,0.1470,0.02
muonsam,3800,0.1480,0.02
muonsam,3850,0.1590,0.02
muonsam,3900,0.1568,0.02
muonsam,3950,0.1345,0.02
muonsam,4000,0.1192,0.02
muonsam,4050,0.1283,0.02
muonsam,4100,0.1299,0.02
muonsam,4150,0.1345,0.02
muonsam,4200,0.1440,0.02
muonsam,4250,0.1416,0.02
muonsam,4300,0.1451,0.02
muonsam,4350,0.1140,0.02
muonsam,4400,0.1168,0.02
muonsam,4450,0.1167,0.02
muonsam,4500,0.1278,0.02
muonsam,4550,0.1268,0.02
muonsam,4600,0.1276,0.02
muonsam,4650,0.1303,0.02
muonsam,4700,0.1292,0.02
muonsam,4750,0.0935,0.02
muonsam,4800,0.1133,0.02
muonsam,4850,0.0950,0.02
muonsam,4900,0.1108,0.02
muonsam,4950,0.1190,0.02
muonsam,5000,0.1165,0.02
muonsam,5050,0.1201,0.02
muonsam,5100,0.1225,0.02
muonsam,5150,0.0911,0.02
muonsam,5200,0.1015,0.02
muonsam,5250,0.1034,0.02
muonsam,5300,0.1062,0.02
muonsam,5350,0.1095,0.02
muonsam,5400,0.1115,0.02
