# train_loss is the mean over the preceding 50 batches
optimizer,step,train_loss,lr
muonsam,50,1.5501,0.02
muonsam,100,1.0566,0.02
muonsam,150,0.8579,0.02
muonsam,200,0.7413,0.02
muonsam,250,0.6445,0.02
muonsam,300,0.5876,0.02
muonsam,350,0.5030,0.02
muonsam,400,0.4720,0.02
muonsam,450,0.4466,0.02
muonsam,500,0.4102,0.02
muonsam,550,0.3757,0.02
muonsam,600,0.3708,0.02
muonsam,650,0.3178,0.02
muonsam,700,0.3042,0.02
muonsam,750,0.2940,0.02
muonsam,800,0.2748,0.02
muonsam,850,0.2509,0.02
muonsam,900,0.2382,0.02
muonsam,950,0.2271,0.02
muonsam,1000,0.2129,0.02
muonsam,1050,0.1939,0.02
muonsam,1100,0.1982,0.02
muonsam,1150,0.1684,0.02
muonsam,1200,0.1773,0.02
muonsam,1250,0.1797,0.02
muonsam,1300,0.1847,0.02
muonsam,1350,0.2109,0.02
muonsam,1400,0.2413,0.02
muonsam,1450,0.2588,0.02
muonsam,1500,0.2529,0.02
muonsam,1550,0.2391,0.02
muonsam,1600,0.2316,0.02
muonsam,1650,0.2180,0.02
muonsam,1700,0.2196,0.02
muonsam,1750,0.2355,0.02
muonsam,1800,0.2093,0.02
muonsam,1850,0.1946,0.02
muonsam,1900,0.1949,0.02
muonsam,1950,0.1836,0.02
muonsam,2000,0.1935,0.02
muonsam,2050,0.1784,0.02
muonsam,2100,0.1740,0.02
muonsam,2150,0.1853,0.02
muonsam,2200,0.1895,0.02
muonsam,2250,0.1824,0.02
muonsam,2300,0.1612,0.02
muonsam,2350,0.1593,0.02
muonsam,2400,0.1602,0.02
muonsam,2450,0.1511,0.02
muonsam,2500,0.1520,0.02
muonsam,2550,0.1431,0.02
muonsam,2600,0.1519,0.02
muonsam,2650,0.1417,0.02
muonsam,2700,0.1330,0.02
muonsam,2750,0.1367,0.02
muonsam,2800,0.1336,0.02
muonsam,2850,0.1163,0.02
muonsam,2900,0.1479,0.02
muonsam,2950,0.1234,0.02
muonsam,3000,0.1113,0.02
muonsam,3050,0.1229,0.02
muonsam,3100,0.1251,0.02
muonsam,3150,0.1163,0.02
muonsam,3200,0.1161,0.02
muonsam,3250,0.1003,0.02
muonsam,3300,0.0999,0.02
muonsam,3350,0.1085,0.02
muonsam,3400,0.1029,0.02
muonsam,3450,0.0928,0.02
muonsam,3500,0.0950,0.02
muonsam,3550,0.0914,0.02
muonsam,3600,0.0886,0.02
muonsam,3650,0.0851,0.02
muonsam,3700,0.0783,0.02
