# train_loss is the mean over the preceding 50 batches
optimizer,step,train_loss,lr
muonsam,50,1.8013,0.02
muonsam,100,1.3642,0.02
muonsam,150,1.1337,0.02
muonsam,200,0.9620,0.02
muonsam,250,0.8665,0.02
muonsam,300,0.7912,0.02
muonsam,350,0.7040,0.02
muonsam,400,0.6828,0.02
muonsam,450,0.6017,0.02
muonsam,500,0.5737,0.02
muonsam,550,0.5732,0.02
muonsam,600,0.5569,0.02
muonsam,650,0.5250,0.02
muonsam,700,0.5213,0.02
muonsam,750,0.5112,0.02
muonsam,800,0.4883,0.02
muonsam,850,0.4537,0.02
muonsam,900,0.4233,0.02
muonsam,950,0.4277,0.02
muonsam,1000,0.4069,0.02
muonsam,1050,0.4163,0.02
muonsam,1100,0.4032,0.02
muonsam,1150,0.3817,0.02
muonsam,1200,0.3628,0.02
muonsam,1250,0.3276,0.02
muonsam,1300,0.3678,0.02
muonsam,1350,0.3429,0.02
muonsam,1400,0.3341,0.02
muonsam,1450,0.3535,0.02
muonsam,1500,0.3397,0.02
muonsam,1550,0.3436,0.02
muonsam,1600,0.3081,0.02
muonsam,1650,0.2812,0.02
muonsam,1700,0.2922,0.02
muonsam,1750,0.2795,0.02
muonsam,1800,0.2834,0.02
muonsam,1850,0.2938,0.02
muonsam,1900,0.2919,0.02
muonsam,1950,0.2890,0.02
muonsam,2000,0.2395,0.02
muonsam,2050,0.2566,0.02
muonsam,2100,0.2473,0.02
muonsam,2150,0.2494,0.02
muonsam,2200,0.2575,0.02
muonsam,2250,0.2386,0.02
muonsam,2300,0.2585,0.02
muonsam,2350,0.2413,0.02
muonsam,2400,0.2175,0.02
muonsam,2450,0.2142,0.02
muonsam,2500,0.1985,0.02
muonsam,2550,0.2030,0.02
muonsam,2600,0.2142,0.02
muonsam,2650,0.2483,0.02
muonsam,2700,0.2257,0.02
muonsam,2750,0.2126,0.02
muonsam,2800,0.1905,0.02
muonsam,2850,0.1717,0.02
muonsam,2900,0.1859,0.02
muonsam,2950,0.2061,0.02
muonsam,3000,0.1846,0.02
muonsam,3050,0.1994,0.02
muonsam,3100,0.2075,0.02
muonsam,3150,0.1903,0.02
muonsam,3200,0.1563,0.02
muonsam,3250,0.1653,0.02
muonsam,3300,0.1676,0.02
muonsam,3350,0.1733,0.02
muonsam,3400,0.1668,0.02
muonsam,3450,0.1844,0.02
muonsam,3500,0.1779,0.02
muonsam,3550,0.1575,0.02
muonsam,3600,0.1414,0.02
muonsam,3650,0.1427,0.02
muonsam,3700,0.1382,0.02
muonsam,3750,0.1524,0.02
muonsam,3800,0.1503,0.02
muonsam,3850,0.1639,0.02
muonsam,3900,0.1476,0.02
muonsam,3950,0.1286,0.02
muonsam,4000,0.1305,0.02
muonsam,4050,0.1364,0.02
muonsam,4100,0.1340,0.02
muonsam,4150,0.1472,0.02
muonsam,4200,0.1325,0.02
muonsam,4250,0.1249,0.02
muonsam,4300,0.1337,0.02
muonsam,4350,0.1146,0.02
muonsam,4400,0.1198,0.02
muonsam,4450,0.1128,0.02
muonsam,4500,0.1161,0.02
muonsam,4550,0.1268,0.02
muonsam,4600,0.1196,0.02
muonsam,4650,0.1374,0.02
muonsam,4700,0.1314,0.02
muonsam,4750,0.0964,0.02
muonsam,4800,0.1143,0.02
muonsam,4850,0.1070,0.02
muonsam,4900,0.0967,0.02
muonsam,4950,0.1243,0.02
muonsam,5000,0.1231,0.02
muonsam,5050,0.1130,0.02
muonsam,5100,0.0953,0.02
muonsam,5150,0.0891,0.02
muonsam,5200,0.0986,0.02
muonsam,5250,0.1070,0.02
muonsam,5300,0.0942,0.02
muonsam,5350,0.1050,0.02
muonsam,5400,0.1004,0.02
muonsam,5450,0.1081,0.02
muonsam,5500,0.0962,0.02
muonsam,5550,0.0960,0.02
muonsam,5600,0.0944,0.02
muonsam,5650,0.0929,0.02
muonsam,5700,0.0878,0.02
muonsam,5750,0.1027,0.02
muonsam,5800,0.1018,0.02
muonsam,5850,0.1084,0.02
muonsam,5900,0.0979,0.02
muonsam,5950,0.0830,0.02
muonsam,6000,0.0822,0.02
muonsam,6050,0.0777,0.02
muonsam,6100,0.0786,0.02
muonsam,6150,0.0904,0.02
muonsam,6200,0.0923,0.02
muonsam,6250,0.0953,0.02
muonsam,6300,0.0859,0.02
muonsam,6350,0.0841,0.02
muonsam,6400,0.0874,0.02
muonsam,6450,0.0904,0.02
muonsam,6500,0.0887,0.02
muonsam,6550,0.0927,0.02
muonsam,6600,0.0967,0.02
muonsam,6650,0.0917,0.02
muonsam,6700,0.0809,0.02
muonsam,6750,0.0806,0.02
muonsam,6800,0.0898,0.02
muonsam,6850,0.0804,0.02
muonsam,6900,0.0766,0.02
muonsam,6950,0.0833,0.02
muonsam,7000,0.0864,0.02
muonsam,7050,0.0811,0.02
muonsam,7100,0.0628,0.02
muonsam,7150,0.0710,0.02
muonsam,7200,0.0766,0.02
muonsam,7250,0.0734,0.02
muonsam,7300,0.0815,0.02
muonsam,7350,0.0844,0.02
muonsam,7400,0.0848,0.02
muonsam,7450,0.0823,0.02
muonsam,7500,0.0604,0.02
muonsam,7550,0.0627,0.02
muonsam,7600,0.0763,0.02
muonsam,7650,0.0694,0.02
muonsam,7700,0.0660,0.02
muonsam,7750,0.0761,0.02
muonsam,7800,0.0861,0.02
muonsam,7850,0.0805,0.02
muonsam,7900,0.0609,0.02
muonsam,7950,0.0674,0.02
muonsam,8000,0.0676,0.02
muonsam,8050,0.0801,0.02
muonsam,8100,0.0781,0.02
muonsam,8150,0.0701,0.02
muonsam,8200,0.0722,0.02
muonsam,8250,0.0622,0.02
muonsam,8300,0.0623,0.02
muonsam,8350,0.0645,0.02
muonsam,8400,0.0601,0.02
muonsam,8450,0.0706,0.02
muonsam,8500,0.0661,0.02
muonsam,8550,0.0715,0.02
muonsam,8600,0.0733,0.02
muonsam,8650,0.0645,0.02
muonsam,8700,0.0647,0.02
muonsam,8750,0.0673,0.02
muonsam,8800,0.0640,0.02
muonsam,8850,0.0610,0.02
muonsam,8900,0.0727,0.02
muonsam,8950,0.0579,0.02
muonsam,9000,0.0639,0.02
muonsam,9050,0.0544,0.02
muonsam,9100,0.0532,0.02
muonsam,9150,0.0524,0.02
muonsam,9200,0.0601,0.02
muonsam,9250,0.0527,0.02
muonsam,9300,0.0637,0.02
muonsam,9350,0.0620,0.02
muonsam,9400,0.0534,0.02
muonsam,9450,0.0513,0.02
muonsam,9500,0.0464,0.02
muonsam,9550,0.0562,0.02
muonsam,9600,0.0565,0.02
muonsam,9650,0.0587,0.02
muonsam,9700,0.0679,0.02
muonsam,9750,0.0538,0.02
muonsam,9800,0.0498,0.02
muonsam,9850,0.0568,0.02
muonsam,9900,0.0519,0.02
muonsam,9950,0.0529,0.02
muonsam,10000,0.0520,0.02
muonsam,10050,0.0618,0.02
muonsam,10100,0.0609,0.02
muonsam,10150,0.0505,0.02
muonsam,10200,0.0507,0.02
muonsam,10250,0.0444,0.02
muonsam,10300,0.0533,0.02
muonsam,10350,0.0463,0.02
muonsam,10400,0.0550,0.02
muonsam,10450,0.0641,0.02
muonsam,10500,0.0515,0.02
muonsam,10550,0.0508,0.02
muonsam,10600,0.0411,0.02
muonsam,10650,0.0523,0.02
muonsam,10700,0.0462,0.02
muonsam,10750,0.0540,0.02
muonsam,10800,0.0491,0.02
muonsam,10850,0.0492,0.02
muonsam,10900,0.0587,0.02
muonsam,10950,0.0477,0.02
muonsam,11000,0.0411,0.02
