# dataset=cifar100 px=32 epochs=50 seed=1 batch=128 wd=0.0005 rho_max=0.4 rho_aux=0.01 torch=2.10.0+cu128
optimizer,epoch,train_loss,test_acc,test_loss,time_s,lr
muonsam,1,3.0541,40.33,2.2601,71.6,0.02
muonsam,2,1.8774,51.56,1.7834,143.0,0.02
muonsam,3,1.4559,56.50,1.6064,214.6,0.02
muonsam,4,1.2125,61.66,1.3841,286.2,0.02
muonsam,5,1.0209,63.14,1.3505,357.9,0.02
muonsam,6,0.8791,65.81,1.2490,429.5,0.02
muonsam,7,0.7504,67.15,1.2126,501.1,0.02
muonsam,8,0.6488,67.25,1.2587,572.7,0.02
muonsam,9,0.5542,68.66,1.2579,644.3,0.02
muonsam,10,0.4759,68.52,1.2914,716.0,0.02
muonsam,11,0.4200,69.31,1.2689,787.5,0.02
muonsam,12,0.3643,69.20,1.3577,858.9,0.02
muonsam,13,0.3213,69.50,1.3775,930.4,0.02
muonsam,14,0.2977,69.36,1.4337,1002.1,0.02
muonsam,15,0.2577,69.31,1.4477,1073.8,0.02
muonsam,16,0.2391,70.34,1.2884,1181.8,0.02
muonsam,17,0.2159,70.80,1.1624,1289.7,0.02
muonsam,18,0.2046,71.52,1.0740,1397.8,0.02
muonsam,19,0.2092,72.24,1.0150,1506.0,0.02
muonsam,20,0.2068,72.17,0.9992,1614.1,0.02
muonsam,21,0.2122,73.38,0.9546,1722.3,0.02
muonsam,22,0.2114,73.53,0.9458,1830.3,0.02
muonsam,23,0.2121,72.99,0.9501,1938.7,0.02
muonsam,24,0.2059,73.03,0.9551,2046.7,0.02
muonsam,25,0.2023,73.66,0.9265,2154.9,0.02
muonsam,26,0.2003,74.18,0.9175,2263.0,0.02
muonsam,27,0.1995,74.53,0.9066,2371.0,0.02
muonsam,28,0.1953,74.07,0.9178,2479.1,0.02
muonsam,29,0.1890,74.12,0.9269,2586.9,0.02
muonsam,30,0.1865,74.25,0.9050,2695.4,0.02
muonsam,31,0.1822,74.59,0.8982,2803.4,0.02
muonsam,32,0.1751,74.19,0.9077,2911.5,0.02
muonsam,33,0.1754,75.20,0.8943,3019.4,0.02
muonsam,34,0.1690,74.60,0.9060,3127.5,0.02
muonsam,35,0.1627,74.87,0.8905,3235.8,0.02
muonsam,36,0.1650,74.77,0.9099,3343.8,0.02
muonsam,37,0.1567,75.29,0.8930,3451.9,0.02
muonsam,38,0.1554,74.78,0.8950,3559.8,0.02
muonsam,39,0.1485,74.87,0.8939,3668.0,0.02
muonsam,40,0.1409,75.19,0.8975,3776.1,0.02
muonsam,41,0.1390,75.32,0.8857,3884.2,0.02
muonsam,42,0.1327,75.39,0.8954,3992.4,0.02
muonsam,43,0.1264,75.43,0.8922,4100.3,0.02
muonsam,44,0.1174,75.17,0.9079,4208.4,0.02
muonsam,45,0.1083,75.38,0.8845,4316.6,0.02
muonsam,46,0.0929,75.12,0.9036,4424.6,0.02
muonsam,47,0.0793,76.03,0.9244,4532.6,0.02
muonsam,48,0.0648,75.33,0.9458,4640.6,0.02
muonsam,49,0.0552,75.82,0.9856,4748.9,0.02
muonsam,50,0.0472,75.16,0.9752,4856.9,0.02
