# train_loss is the mean over the preceding 50 batches
optimizer,step,train_loss,lr
muonsam,50,1.7636,0.02
muonsam,100,1.3680,0.02
muonsam,150,1.1257,0.02
muonsam,200,0.9628,0.02
muonsam,250,0.8608,0.02
muonsam,300,0.7836,0.02
muonsam,350,0.7391,0.02
muonsam,400,0.6861,0.02
muonsam,450,0.6081,0.02
muonsam,500,0.5875,0.02
muonsam,550,0.5621,0.02
muonsam,600,0.5464,0.02
muonsam,650,0.5367,0.02
muonsam,700,0.5195,0.02
muonsam,750,0.5153,0.02
muonsam,800,0.4474,0.02
muonsam,850,0.4461,0.02
muonsam,900,0.4285,0.02
muonsam,950,0.4454,0.02
muonsam,1000,0.4136,0.02
muonsam,1050,0.4050,0.02
muonsam,1100,0.4075,0.02
muonsam,1150,0.3986,0.02
muonsam,1200,0.3527,0.02
muonsam,1250,0.3398,0.02
muonsam,1300,0.3344,0.02
muonsam,1350,0.3587,0.02
muonsam,1400,0.3500,0.02
muonsam,1450,0.3422,0.02
muonsam,1500,0.3605,0.02
muonsam,1550,0.3401,0.02
muonsam,1600,0.2849,0.02
muonsam,1650,0.2868,0.02
muonsam,1700,0.2847,0.02
muonsam,1750,0.2978,0.02
muonsam,1800,0.3023,0.02
muonsam,1850,0.2784,0.02
muonsam,1900,0.2848,0.02
muonsam,1950,0.2752,0.02
muonsam,2000,0.2492,0.02
muonsam,2050,0.2353,0.02
muonsam,2100,0.2368,0.02
muonsam,2150,0.2636,0.02
muonsam,2200,0.2314,0.02
muonsam,2250,0.2416,0.02
muonsam,2300,0.2490,0.02
muonsam,2350,0.2646,0.02
muonsam,2400,0.2095,0.02
muonsam,2450,0.2067,0.02
muonsam,2500,0.2115,0.02
muonsam,2550,0.2047,0.02
muonsam,2600,0.2083,0.02
muonsam,2650,0.2268,0.02
muonsam,2700,0.2340,0.02
muonsam,2750,0.1981,0.02
muonsam,2800,0.1901,0.02
muonsam,2850,0.1895,0.02
muonsam,2900,0.1677,0.02
muonsam,2950,0.1792,0.02
muonsam,3000,0.1870,0.02
muonsam,3050,0.2030,0.02
muonsam,3100,0.1938,0.02
muonsam,3150,0.1826,0.02
muonsam,3200,0.1654,0.02
muonsam,3250,0.1519,0.02
muonsam,3300,0.1675,0.02
muonsam,3350,0.1842,0.02
muonsam,3400,0.1772,0.02
muonsam,3450,0.1713,0.02
muonsam,3500,0.1596,0.02
muonsam,3550,0.1514,0.02
muonsam,3600,0.1436,0.02
muonsam,3650,0.1481,0.02
muonsam,3700,0.1523,0.02
muonsam,3750,0.1502,0.02
muonsam,3800,0.1434,0.02
muonsam,3850,0.1645,0.02
muonsam,3900,0.1556,0.02
muonsam,3950,0.1405,0.02
muonsam,4000,0.1297,0.02
muonsam,4050,0.1300,0.02
muonsam,4100,0.1272,0.02
muonsam,4150,0.1340,0.02
muonsam,4200,0.1385,0.02
muonsam,4250,0.1465,0.02
muonsam,4300,0.1430,0.02
muonsam,4350,0.1122,0.02
muonsam,4400,0.1229,0.02
muonsam,4450,0.1186,0.02
muonsam,4500,0.1223,0.02
muonsam,4550,0.1182,0.02
muonsam,4600,0.1264,0.02
muonsam,4650,0.1312,0.02
muonsam,4700,0.1262,0.02
muonsam,4750,0.0970,0.02
muonsam,4800,0.1048,0.02
muonsam,4850,0.1094,0.02
muonsam,4900,0.1073,0.02
muonsam,4950,0.1148,0.02
muonsam,5000,0.1233,0.02
muonsam,5050,0.1142,0.02
muonsam,5100,0.1112,0.02
muonsam,5150,0.0936,0.02
muonsam,5200,0.0961,0.02
muonsam,5250,0.1012,0.02
muonsam,5300,0.1082,0.02
muonsam,5350,0.1151,0.02
muonsam,5400,0.1075,0.02
muonsam,5450,0.1223,0.02
muonsam,5500,0.0933,0.02
muonsam,5550,0.0860,0.02
muonsam,5600,0.0857,0.02
muonsam,5650,0.0939,0.02
muonsam,5700,0.0901,0.02
muonsam,5750,0.1004,0.02
muonsam,5800,0.1037,0.02
muonsam,5850,0.0988,0.02
muonsam,5900,0.0863,0.02
muonsam,5950,0.0842,0.02
muonsam,6000,0.0862,0.02
muonsam,6050,0.0873,0.02
muonsam,6100,0.0856,0.02
muonsam,6150,0.0897,0.02
muonsam,6200,0.0777,0.02
muonsam,6250,0.0931,0.02
muonsam,6300,0.0851,0.02
muonsam,6350,0.0787,0.02
muonsam,6400,0.0933,0.02
muonsam,6450,0.0814,0.02
muonsam,6500,0.0840,0.02
muonsam,6550,0.0966,0.02
muonsam,6600,0.0930,0.02
muonsam,6650,0.0989,0.02
muonsam,6700,0.0747,0.02
muonsam,6750,0.0855,0.02
muonsam,6800,0.0866,0.02
muonsam,6850,0.0964,0.02
muonsam,6900,0.0868,0.02
muonsam,6950,0.0914,0.02
muonsam,7000,0.0966,0.02
muonsam,7050,0.0882,0.02
muonsam,7100,0.0778,0.02
muonsam,7150,0.0761,0.02
muonsam,7200,0.0827,0.02
muonsam,7250,0.0784,0.02
muonsam,7300,0.0733,0.02
muonsam,7350,0.0840,0.02
muonsam,7400,0.0853,0.02
muonsam,7450,0.0706,0.02
muonsam,7500,0.0764,0.02
muonsam,7550,0.0742,0.02
muonsam,7600,0.0857,0.02
muonsam,7650,0.0814,0.02
muonsam,7700,0.0829,0.02
muonsam,7750,0.0790,0.02
muonsam,7800,0.0726,0.02
muonsam,7850,0.0674,0.02
muonsam,7900,0.0636,0.02
muonsam,7950,0.0675,0.02
muonsam,8000,0.0741,0.02
muonsam,8050,0.0752,0.02
muonsam,8100,0.0726,0.02
muonsam,8150,0.0840,0.02
muonsam,8200,0.0786,0.02
muonsam,8250,0.0645,0.02
muonsam,8300,0.0588,0.02
muonsam,8350,0.0664,0.02
muonsam,8400,0.0674,0.02
muonsam,8450,0.0739,0.02
muonsam,8500,0.0722,0.02
muonsam,8550,0.0715,0.02
muonsam,8600,0.0750,0.02
muonsam,8650,0.0650,0.02
muonsam,8700,0.0625,0.02
muonsam,8750,0.0624,0.02
muonsam,8800,0.0689,0.02
muonsam,8850,0.0667,0.02
muonsam,8900,0.0649,0.02
muonsam,8950,0.0588,0.02
muonsam,9000,0.0705,0.02
muonsam,9050,0.0711,0.02
muonsam,9100,0.0561,0.02
muonsam,9150,0.0599,0.02
muonsam,9200,0.0654,0.02
muonsam,9250,0.0731,0.02
muonsam,9300,0.0705,0.02
muonsam,9350,0.0686,0.02
muonsam,9400,0.0661,0.02
muonsam,9450,0.0624,0.02
muonsam,9500,0.0563,0.02
muonsam,9550,0.0630,0.02
muonsam,9600,0.0653,0.02
muonsam,9650,0.0591,0.02
muonsam,9700,0.0596,0.02
muonsam,9750,0.0676,0.02
muonsam,9800,0.0528,0.02
muonsam,9850,0.0490,0.02
muonsam,9900,0.0512,0.02
muonsam,9950,0.0580,0.02
muonsam,10000,0.0592,0.02
muonsam,10050,0.0544,0.02
muonsam,10100,0.0627,0.02
muonsam,10150,0.0602,0.02
muonsam,10200,0.0506,0.02
muonsam,10250,0.0490,0.02
muonsam,10300,0.0472,0.02
muonsam,10350,0.0543,0.02
muonsam,10400,0.0657,0.02
muonsam,10450,0.0568,0.02
muonsam,10500,0.0684,0.02
muonsam,10550,0.0584,0.02
muonsam,10600,0.0541,0.02
muonsam,10650,0.0461,0.02
muonsam,10700,0.0477,0.02
muonsam,10750,0.0570,0.02
muonsam,10800,0.0562,0.02
muonsam,10850,0.0520,0.02
muonsam,10900,0.0570,0.02
muonsam,10950,0.0653,0.02
muonsam,11000,0.0503,0.02
muonsam,11050,0.0459,0.02
muonsam,11100,0.0471,0.02
muonsam,11150,0.0518,0.02
muonsam,11200,0.0577,0.02
muonsam,11250,0.0463,0.02
muonsam,11300,0.0557,0.02
muonsam,11350,0.0530,0.02
muonsam,11400,0.0481,0.02
muonsam,11450,0.0469,0.02
muonsam,11500,0.0466,0.02
muonsam,11550,0.0519,0.02
muonsam,11600,0.0501,0.02
muonsam,11650,0.0506,0.02
muonsam,11700,0.0565,0.02
muonsam,11750,0.0557,0.02
muonsam,11800,0.0450,0.02
muonsam,11850,0.0438,0.02
muonsam,11900,0.0493,0.02
muonsam,11950,0.0530,0.02
muonsam,12000,0.0493,0.02
muonsam,12050,0.0516,0.02
muonsam,12100,0.0546,0.02
muonsam,12150,0.0495,0.02
muonsam,12200,0.0533,0.02
muonsam,12250,0.0462,0.02
muonsam,12300,0.0475,0.02
muonsam,12350,0.0444,0.02
muonsam,12400,0.0476,0.02
muonsam,12450,0.0446,0.02
