# train_loss is the mean over the preceding 50 batches
optimizer,step,train_loss,lr
muonsam,50,1.5681,0.02
muonsam,100,1.0459,0.02
muonsam,150,0.8674,0.02
muonsam,200,0.7541,0.02
muonsam,250,0.6434,0.02
muonsam,300,0.6089,0.02
muonsam,350,0.5084,0.02
muonsam,400,0.4796,0.02
muonsam,450,0.4706,0.02
muonsam,500,0.4102,0.02
muonsam,550,0.3794,0.02
muonsam,600,0.3371,0.02
muonsam,650,0.3224,0.02
muonsam,700,0.3000,0.02
muonsam,750,0.2972,0.02
muonsam,800,0.2462,0.02
muonsam,850,0.2236,0.02
muonsam,900,0.2358,0.02
muonsam,950,0.2466,0.02
muonsam,1000,0.2064,0.02
muonsam,1050,0.2114,0.02
muonsam,1100,0.1817,0.02
muonsam,1150,0.1724,0.02
muonsam,1200,0.1763,0.02
muonsam,1250,0.1785,0.02
muonsam,1300,0.1608,0.02
muonsam,1350,0.1730,0.02
muonsam,1400,0.1948,0.02
muonsam,1450,0.1909,0.02
muonsam,1500,0.2029,0.02
muonsam,1550,0.1842,0.02
muonsam,1600,0.1673,0.02
muonsam,1650,0.1489,0.02
muonsam,1700,0.1498,0.02
muonsam,1750,0.1447,0.02
muonsam,1800,0.1436,0.02
muonsam,1850,0.1385,0.02
muonsam,1900,0.1421,0.02
muonsam,1950,0.1291,0.02
muonsam,2000,0.1172,0.02
muonsam,2050,0.1018,0.02
muonsam,2100,0.1272,0.02
muonsam,2150,0.1116,0.02
muonsam,2200,0.0988,0.02
muonsam,2250,0.1064,0.02
muonsam,2300,0.1097,0.02
muonsam,2350,0.0961,0.02
muonsam,2400,0.1055,0.02
muonsam,2450,0.0850,0.02
muonsam,2500,0.0829,0.02
muonsam,2550,0.0980,0.02
muonsam,2600,0.0915,0.02
muonsam,2650,0.0883,0.02
muonsam,2700,0.0709,0.02
muonsam,2750,0.0831,0.02
muonsam,2800,0.0804,0.02
muonsam,2850,0.0795,0.02
muonsam,2900,0.0777,0.02
muonsam,2950,0.0673,0.02
muonsam,3000,0.0720,0.02
muonsam,3050,0.0737,0.02
muonsam,3100,0.0758,0.02
muonsam,3150,0.0716,0.02
muonsam,3200,0.0659,0.02
muonsam,3250,0.0698,0.02
muonsam,3300,0.0628,0.02
muonsam,3350,0.0653,0.02
muonsam,3400,0.0650,0.02
muonsam,3450,0.0740,0.02
muonsam,3500,0.0711,0.02
muonsam,3550,0.0635,0.02
muonsam,3600,0.0604,0.02
muonsam,3650,0.0632,0.02
muonsam,3700,0.0586,0.02
