# train_loss is the mean over the preceding 50 batches
optimizer,step,train_loss,lr
muonsam,50,4.2592,0.02
muonsam,100,3.6750,0.02
muonsam,150,3.3116,0.02
muonsam,200,3.0876,0.02
muonsam,250,2.8287,0.02
muonsam,300,2.5775,0.02
muonsam,350,2.4374,0.02
muonsam,400,2.2686,0.02
muonsam,450,2.0592,0.02
muonsam,500,1.9769,0.02
muonsam,550,1.9674,0.02
muonsam,600,1.8778,0.02
muonsam,650,1.8483,0.02
muonsam,700,1.7614,0.02
muonsam,750,1.7316,0.02
muonsam,800,1.6409,0.02
muonsam,850,1.4763,0.02
muonsam,900,1.5101,0.02
muonsam,950,1.4775,0.02
muonsam,1000,1.4689,0.02
muonsam,1050,1.4668,0.02
muonsam,1100,1.4188,0.02
muonsam,1150,1.4148,0.02
muonsam,1200,1.3128,0.02
muonsam,1250,1.1942,0.02
muonsam,1300,1.2535,0.02
muonsam,1350,1.2530,0.02
muonsam,1400,1.2065,0.02
muonsam,1450,1.1986,0.02
muonsam,1500,1.2207,0.02
muonsam,1550,1.2012,0.02
muonsam,1600,1.0885,0.02
muonsam,1650,1.0181,0.02
muonsam,1700,1.0346,0.02
muonsam,1750,1.0421,0.02
muonsam,1800,1.0062,0.02
muonsam,1850,1.0351,0.02
muonsam,1900,1.0498,0.02
muonsam,1950,1.0325,0.02
muonsam,2000,0.8555,0.02
muonsam,2050,0.8711,0.02
muonsam,2100,0.8664,0.02
muonsam,2150,0.9055,0.02
muonsam,2200,0.8987,0.02
muonsam,2250,0.9012,0.02
muonsam,2300,0.8823,0.02
muonsam,2350,0.8929,0.02
muonsam,2400,0.7131,0.02
muonsam,2450,0.6863,0.02
muonsam,2500,0.7425,0.02
muonsam,2550,0.7431,0.02
muonsam,2600,0.7865,0.02
muonsam,2650,0.7757,0.02
muonsam,2700,0.7937,0.02
muonsam,2750,0.7398,0.02
muonsam,2800,0.5981,0.02
muonsam,2850,0.6327,0.02
muonsam,2900,0.6313,0.02
muonsam,2950,0.6509,0.02
muonsam,3000,0.6734,0.02
muonsam,3050,0.6722,0.02
muonsam,3100,0.6734,0.02
muonsam,3150,0.5997,0.02
muonsam,3200,0.5228,0.02
muonsam,3250,0.5418,0.02
muonsam,3300,0.5321,0.02
muonsam,3350,0.5839,0.02
muonsam,3400,0.5825,0.02
muonsam,3450,0.5558,0.02
muonsam,3500,0.6101,0.02
muonsam,3550,0.4984,0.02
muonsam,3600,0.4464,0.02
muonsam,3650,0.4492,0.02
muonsam,3700,0.4781,0.02
muonsam,3750,0.4853,0.02
muonsam,3800,0.4913,0.02
muonsam,3850,0.5260,0.02
muonsam,3900,0.5257,0.02
muonsam,3950,0.4078,0.02
muonsam,4000,0.3908,0.02
muonsam,4050,0.3864,0.02
muonsam,4100,0.4116,0.02
muonsam,4150,0.4444,0.02
muonsam,4200,0.4415,0.02
muonsam,4250,0.4587,0.02
muonsam,4300,0.4487,0.02
muonsam,4350,0.3212,0.02
muonsam,4400,0.3377,0.02
muonsam,4450,0.3755,0.02
muonsam,4500,0.3755,0.02
muonsam,4550,0.3774,0.02
muonsam,4600,0.3702,0.02
muonsam,4650,0.4041,0.02
muonsam,4700,0.3777,0.02
muonsam,4750,0.2835,0.02
muonsam,4800,0.3021,0.02
muonsam,4850,0.3148,0.02
muonsam,4900,0.3192,0.02
muonsam,4950,0.3425,0.02
muonsam,5000,0.3372,0.02
muonsam,5050,0.3745,0.02
muonsam,5100,0.3241,0.02
muonsam,5150,0.2497,0.02
muonsam,5200,0.2718,0.02
muonsam,5250,0.2845,0.02
muonsam,5300,0.3105,0.02
muonsam,5350,0.3220,0.02
muonsam,5400,0.3147,0.02
muonsam,5450,0.3217,0.02
muonsam,5500,0.2780,0.02
muonsam,5550,0.2293,0.02
muonsam,5600,0.2407,0.02
muonsam,5650,0.2496,0.02
muonsam,5700,0.2573,0.02
muonsam,5750,0.2816,0.02
muonsam,5800,0.2892,0.02
muonsam,5850,0.2826,0.02
muonsam,5900,0.2418,0.02
muonsam,5950,0.2269,0.02
muonsam,6000,0.2389,0.02
muonsam,6050,0.2406,0.02
muonsam,6100,0.2471,0.02
muonsam,6150,0.2378,0.02
muonsam,6200,0.2636,0.02
muonsam,6250,0.2656,0.02
muonsam,6300,0.2032,0.02
muonsam,6350,0.2081,0.02
muonsam,6400,0.2290,0.02
muonsam,6450,0.2119,0.02
muonsam,6500,0.2261,0.02
muonsam,6550,0.2405,0.02
muonsam,6600,0.2466,0.02
muonsam,6650,0.2401,0.02
muonsam,6700,0.1725,0.02
muonsam,6750,0.1974,0.02
muonsam,6800,0.2075,0.02
muonsam,6850,0.2129,0.02
muonsam,6900,0.2230,0.02
muonsam,6950,0.2226,0.02
muonsam,7000,0.2311,0.02
muonsam,7050,0.2205,0.02
muonsam,7100,0.1797,0.02
muonsam,7150,0.1936,0.02
muonsam,7200,0.1948,0.02
muonsam,7250,0.2145,0.02
muonsam,7300,0.2105,0.02
muonsam,7350,0.2287,0.02
muonsam,7400,0.2367,0.02
muonsam,7450,0.2138,0.02
muonsam,7500,0.1810,0.02
muonsam,7550,0.1932,0.02
muonsam,7600,0.2101,0.02
muonsam,7650,0.2226,0.02
muonsam,7700,0.2238,0.02
muonsam,7750,0.2352,0.02
muonsam,7800,0.2330,0.02
muonsam,7850,0.2101,0.02
muonsam,7900,0.1944,0.02
muonsam,7950,0.1975,0.02
muonsam,8000,0.2089,0.02
muonsam,8050,0.2187,0.02
muonsam,8100,0.2276,0.02
muonsam,8150,0.2334,0.02
muonsam,8200,0.2460,0.02
muonsam,8250,0.2012,0.02
muonsam,8300,0.1812,0.02
muonsam,8350,0.2049,0.02
muonsam,8400,0.2222,0.02
muonsam,8450,0.2318,0.02
muonsam,8500,0.2299,0.02
muonsam,8550,0.2289,0.02
muonsam,8600,0.2372,0.02
muonsam,8650,0.1968,0.02
muonsam,8700,0.1942,0.02
muonsam,8750,0.1969,0.02
muonsam,8800,0.2125,0.02
muonsam,8850,0.2147,0.02
muonsam,8900,0.2316,0.02
muonsam,8950,0.2340,0.02
muonsam,9000,0.2290,0.02
muonsam,9050,0.1872,0.02
muonsam,9100,0.1971,0.02
muonsam,9150,0.2061,0.02
muonsam,9200,0.2105,0.02
muonsam,9250,0.2255,0.02
muonsam,9300,0.2298,0.02
muonsam,9350,0.2332,0.02
muonsam,9400,0.2144,0.02
muonsam,9450,0.1927,0.02
muonsam,9500,0.1948,0.02
muonsam,9550,0.1946,0.02
muonsam,9600,0.2127,0.02
muonsam,9650,0.2135,0.02
muonsam,9700,0.2148,0.02
muonsam,9750,0.2312,0.02
muonsam,9800,0.2118,0.02
muonsam,9850,0.1928,0.02
muonsam,9900,0.1996,0.02
muonsam,9950,0.1942,0.02
muonsam,10000,0.2015,0.02
muonsam,10050,0.2152,0.02
muonsam,10100,0.2179,0.02
muonsam,10150,0.2134,0.02
muonsam,10200,0.2009,0.02
muonsam,10250,0.1859,0.02
muonsam,10300,0.1901,0.02
muonsam,10350,0.2066,0.02
muonsam,10400,0.2084,0.02
muonsam,10450,0.2099,0.02
muonsam,10500,0.2109,0.02
muonsam,10550,0.2297,0.02
muonsam,10600,0.1950,0.02
muonsam,10650,0.1874,0.02
muonsam,10700,0.1861,0.02
muonsam,10750,0.1867,0.02
muonsam,10800,0.2050,0.02
muonsam,10850,0.2158,0.02
muonsam,10900,0.2115,0.02
muonsam,10950,0.2250,0.02
muonsam,11000,0.1776,0.02
muonsam,11050,0.1787,0.02
muonsam,11100,0.1843,0.02
muonsam,11150,0.1914,0.02
muonsam,11200,0.1927,0.02
muonsam,11250,0.1933,0.02
muonsam,11300,0.2030,0.02
muonsam,11350,0.2049,0.02
muonsam,11400,0.1704,0.02
muonsam,11450,0.1727,0.02
muonsam,11500,0.1810,0.02
muonsam,11550,0.2004,0.02
muonsam,11600,0.1989,0.02
muonsam,11650,0.1985,0.02
muonsam,11700,0.2035,0.02
muonsam,11750,0.1909,0.02
muonsam,11800,0.1752,0.02
muonsam,11850,0.1698,0.02
muonsam,11900,0.1849,0.02
muonsam,11950,0.1828,0.02
muonsam,12000,0.1856,0.02
muonsam,12050,0.1941,0.02
muonsam,12100,0.1973,0.02
muonsam,12150,0.1795,0.02
muonsam,12200,0.1601,0.02
muonsam,12250,0.1711,0.02
muonsam,12300,0.1750,0.02
muonsam,12350,0.1915,0.02
muonsam,12400,0.1810,0.02
muonsam,12450,0.1841,0.02
muonsam,12500,0.2043,0.02
muonsam,12550,0.1731,0.02
muonsam,12600,0.1672,0.02
muonsam,12650,0.1674,0.02
muonsam,12700,0.1747,0.02
muonsam,12750,0.1768,0.02
muonsam,12800,0.1851,0.02
muonsam,12850,0.1780,0.02
muonsam,12900,0.1886,0.02
muonsam,12950,0.1583,0.02
muonsam,13000,0.1572,0.02
muonsam,13050,0.1625,0.02
muonsam,13100,0.1654,0.02
muonsam,13150,0.1663,0.02
muonsam,13200,0.1774,0.02
muonsam,13250,0.1893,0.02
muonsam,13300,0.1871,0.02
muonsam,13350,0.1639,0.02
muonsam,13400,0.1557,0.02
muonsam,13450,0.1590,0.02
muonsam,13500,0.1593,0.02
muonsam,13550,0.1702,0.02
muonsam,13600,0.1660,0.02
muonsam,13650,0.1765,0.02
muonsam,13700,0.1735,0.02
muonsam,13750,0.1545,0.02
muonsam,13800,0.1533,0.02
muonsam,13850,0.1550,0.02
muonsam,13900,0.1617,0.02
muonsam,13950,0.1725,0.02
muonsam,14000,0.1721,0.02
muonsam,14050,0.1763,0.02
muonsam,14100,0.1656,0.02
muonsam,14150,0.1487,0.02
muonsam,14200,0.1545,0.02
muonsam,14250,0.1523,0.02
muonsam,14300,0.1554,0.02
muonsam,14350,0.1611,0.02
muonsam,14400,0.1645,0.02
muonsam,14450,0.1668,0.02
muonsam,14500,0.1564,0.02
muonsam,14550,0.1456,0.02
muonsam,14600,0.1480,0.02
muonsam,14650,0.1464,0.02
muonsam,14700,0.1488,0.02
muonsam,14750,0.1591,0.02
muonsam,14800,0.1581,0.02
muonsam,14850,0.1700,0.02
muonsam,14900,0.1415,0.02
muonsam,14950,0.1407,0.02
muonsam,15000,0.1421,0.02
muonsam,15050,0.1454,0.02
muonsam,15100,0.1543,0.02
muonsam,15150,0.1566,0.02
muonsam,15200,0.1627,0.02
muonsam,15250,0.1645,0.02
muonsam,15300,0.1396,0.02
muonsam,15350,0.1352,0.02
muonsam,15400,0.1408,0.02
muonsam,15450,0.1490,0.02
muonsam,15500,0.1419,0.02
muonsam,15550,0.1507,0.02
muonsam,15600,0.1446,0.02
muonsam,15650,0.1408,0.02
muonsam,15700,0.1278,0.02
muonsam,15750,0.1394,0.02
muonsam,15800,0.1389,0.02
muonsam,15850,0.1395,0.02
muonsam,15900,0.1383,0.02
muonsam,15950,0.1450,0.02
muonsam,16000,0.1526,0.02
muonsam,16050,0.1504,0.02
muonsam,16100,0.1258,0.02
muonsam,16150,0.1324,0.02
muonsam,16200,0.1413,0.02
muonsam,16250,0.1386,0.02
muonsam,16300,0.1401,0.02
muonsam,16350,0.1500,0.02
muonsam,16400,0.1467,0.02
muonsam,16450,0.1389,0.02
muonsam,16500,0.1283,0.02
muonsam,16550,0.1237,0.02
muonsam,16600,0.1283,0.02
muonsam,16650,0.1329,0.02
muonsam,16700,0.1273,0.02
muonsam,16750,0.1397,0.02
muonsam,16800,0.1410,0.02
