# train_loss is the mean over the preceding 50 batches
optimizer,step,train_loss,lr
muonsam,50,1.8003,0.02
muonsam,100,1.3564,0.02
muonsam,150,1.1406,0.02
muonsam,200,0.9405,0.02
muonsam,250,0.8515,0.02
muonsam,300,0.7913,0.02
muonsam,350,0.6923,0.02
muonsam,400,0.6695,0.02
muonsam,450,0.5996,0.02
muonsam,500,0.5612,0.02
muonsam,550,0.5777,0.02
muonsam,600,0.5533,0.02
muonsam,650,0.5135,0.02
muonsam,700,0.5157,0.02
muonsam,750,0.4993,0.02
muonsam,800,0.4789,0.02
muonsam,850,0.4495,0.02
muonsam,900,0.4157,0.02
muonsam,950,0.4273,0.02
muonsam,1000,0.4118,0.02
muonsam,1050,0.4185,0.02
muonsam,1100,0.4044,0.02
muonsam,1150,0.3784,0.02
muonsam,1200,0.3607,0.02
muonsam,1250,0.3329,0.02
muonsam,1300,0.3547,0.02
muonsam,1350,0.3334,0.02
muonsam,1400,0.3396,0.02
muonsam,1450,0.3543,0.02
muonsam,1500,0.3473,0.02
muonsam,1550,0.3405,0.02
muonsam,1600,0.3008,0.02
muonsam,1650,0.2936,0.02
muonsam,1700,0.2896,0.02
muonsam,1750,0.2775,0.02
muonsam,1800,0.2777,0.02
muonsam,1850,0.2805,0.02
muonsam,1900,0.2948,0.02
muonsam,1950,0.2704,0.02
muonsam,2000,0.2378,0.02
muonsam,2050,0.2483,0.02
muonsam,2100,0.2477,0.02
muonsam,2150,0.2440,0.02
muonsam,2200,0.2479,0.02
muonsam,2250,0.2372,0.02
muonsam,2300,0.2454,0.02
muonsam,2350,0.2335,0.02
muonsam,2400,0.2086,0.02
muonsam,2450,0.2081,0.02
muonsam,2500,0.2132,0.02
muonsam,2550,0.2028,0.02
muonsam,2600,0.2024,0.02
muonsam,2650,0.2335,0.02
muonsam,2700,0.2282,0.02
muonsam,2750,0.2015,0.02
muonsam,2800,0.1818,0.02
muonsam,2850,0.1662,0.02
muonsam,2900,0.1980,0.02
muonsam,2950,0.2048,0.02
muonsam,3000,0.1897,0.02
muonsam,3050,0.1985,0.02
muonsam,3100,0.1976,0.02
muonsam,3150,0.1926,0.02
muonsam,3200,0.1524,0.02
muonsam,3250,0.1567,0.02
muonsam,3300,0.1664,0.02
muonsam,3350,0.1725,0.02
muonsam,3400,0.1600,0.02
muonsam,3450,0.1925,0.02
muonsam,3500,0.1739,0.02
muonsam,3550,0.1500,0.02
muonsam,3600,0.1397,0.02
muonsam,3650,0.1488,0.02
muonsam,3700,0.1381,0.02
muonsam,3750,0.1511,0.02
muonsam,3800,0.1551,0.02
muonsam,3850,0.1579,0.02
muonsam,3900,0.1489,0.02
muonsam,3950,0.1319,0.02
muonsam,4000,0.1355,0.02
muonsam,4050,0.1383,0.02
muonsam,4100,0.1262,0.02
muonsam,4150,0.1412,0.02
muonsam,4200,0.1480,0.02
muonsam,4250,0.1294,0.02
muonsam,4300,0.1347,0.02
muonsam,4350,0.1124,0.02
