# dataset=cifar10 px=32 epochs=50 seed=2 batch=128 wd=0.0005 rho_max=0.4 rho_aux=0.01 torch=2.10.0+cu128
optimizer,epoch,train_loss,test_acc,test_loss,time_s,lr
muonsam,1,1.0440,75.13,0.7523,67.5,0.02
muonsam,2,0.5527,81.58,0.5539,139.7,0.02
muonsam,3,0.4202,86.16,0.4165,211.6,0.02
muonsam,4,0.3416,86.40,0.4123,283.1,0.02
muonsam,5,0.2872,88.75,0.3488,355.0,0.02
muonsam,6,0.2478,89.54,0.3186,426.6,0.02
muonsam,7,0.2108,88.93,0.3519,498.5,0.02
muonsam,8,0.1871,90.39,0.3038,570.3,0.02
muonsam,9,0.1681,90.91,0.2983,642.2,0.02
muonsam,10,0.1496,90.54,0.3264,713.9,0.02
muonsam,11,0.1340,91.78,0.2876,785.8,0.02
muonsam,12,0.1218,91.44,0.3070,857.8,0.02
muonsam,13,0.1129,92.08,0.2820,929.5,0.02
muonsam,14,0.1053,91.60,0.2897,1001.4,0.02
muonsam,15,0.0921,91.69,0.3277,1073.2,0.02
muonsam,16,0.0878,91.48,0.2521,1181.8,0.02
muonsam,17,0.0998,92.63,0.2224,1290.6,0.02
muonsam,18,0.1000,92.64,0.2163,1399.3,0.02
muonsam,19,0.0873,92.96,0.2101,1508.1,0.02
muonsam,20,0.0863,92.93,0.2103,1617.1,0.02
muonsam,21,0.0838,93.17,0.2091,1725.9,0.02
muonsam,22,0.0774,93.55,0.2007,1834.7,0.02
muonsam,23,0.0744,93.58,0.2002,1943.3,0.02
muonsam,24,0.0742,93.13,0.2152,2052.1,0.02
muonsam,25,0.0722,93.74,0.1930,2161.0,0.02
muonsam,26,0.0652,93.86,0.1938,2269.5,0.02
muonsam,27,0.0653,94.06,0.1879,2378.1,0.02
muonsam,28,0.0604,93.07,0.2139,2486.8,0.02
muonsam,29,0.0567,94.09,0.1964,2595.7,0.02
muonsam,30,0.0580,93.96,0.1904,2704.5,0.02
muonsam,31,0.0569,94.47,0.1795,2813.1,0.02
muonsam,32,0.0552,93.78,0.2031,2921.9,0.02
muonsam,33,0.0509,93.98,0.1947,3030.6,0.02
muonsam,34,0.0457,94.33,0.1853,3139.2,0.02
muonsam,35,0.0432,93.78,0.2056,3248.0,0.02
muonsam,36,0.0405,93.72,0.2163,3356.4,0.02
muonsam,37,0.0376,93.95,0.1980,3465.1,0.02
muonsam,38,0.0320,93.75,0.2012,3573.7,0.02
muonsam,39,0.0297,94.01,0.2106,3682.4,0.02
muonsam,40,0.0255,94.14,0.2041,3791.2,0.02
muonsam,41,0.0261,93.71,0.2362,3899.8,0.02
muonsam,42,0.0247,93.49,0.2435,4008.5,0.02
muonsam,43,0.0251,93.65,0.2401,4117.1,0.02
muonsam,44,0.0242,93.70,0.2386,4225.7,0.02
muonsam,45,0.0230,93.59,0.2243,4334.2,0.02
muonsam,46,0.0244,93.47,0.2401,4442.8,0.02
muonsam,47,0.0229,93.84,0.2351,4551.3,0.02
muonsam,48,0.0212,93.91,0.2576,4660.0,0.02
muonsam,49,0.0230,93.68,0.2609,4768.6,0.02
muonsam,50,0.0209,93.27,0.2742,4877.4,0.02
