# dataset=cifar10 px=32 epochs=50 seed=1 batch=128 wd=0.0005 rho_max=0.05 rho_aux=0.01 torch=2.10.0+cu128
optimizer,epoch,train_loss,test_acc,test_loss,time_s,lr
muonsam,39,0.0338,93.40,0.2180,3619.0,0.02
muonsam,40,0.0324,93.62,0.2213,3725.7,0.02
muonsam,41,0.0304,93.68,0.2117,3832.4,0.02
muonsam,42,0.0300,93.68,0.2183,3939.1,0.02
muonsam,43,0.0292,93.79,0.2075,4045.6,0.02
muonsam,44,0.0303,93.73,0.2099,4152.2,0.02
muonsam,45,0.0287,94.03,0.1965,4258.8,0.02
muonsam,46,0.0272,93.97,0.2091,4365.4,0.02
muonsam,47,0.0281,93.94,0.1959,4471.7,0.02
muonsam,48,0.0251,94.00,0.1931,4578.1,0.02
muonsam,49,0.0256,93.74,0.2070,4684.5,0.02
muonsam,50,0.0245,94.05,0.1902,4790.9,0.02
muonsam_nowarm,1,1.2250,71.13,0.8488,106.7,0.02
muonsam_nowarm,2,0.7124,80.81,0.6008,213.6,0.02
muonsam_nowarm,3,0.5466,85.50,0.4649,320.5,0.02
muonsam_nowarm,4,0.4459,86.04,0.4571,427.5,0.02
muonsam_nowarm,5,0.3924,86.93,0.4166,534.6,0.02
muonsam_nowarm,6,0.3414,88.65,0.3714,641.5,0.02
muonsam_nowarm,7,0.3095,89.60,0.3491,748.5,0.02
muonsam_nowarm,8,0.2728,89.22,0.3468,855.5,0.02
muonsam_nowarm,9,0.2445,90.89,0.3139,962.4,0.02
muonsam_nowarm,10,0.2239,89.77,0.3240,1069.5,0.02
muonsam_nowarm,11,0.2023,91.58,0.2784,1176.4,0.02
muonsam_nowarm,12,0.1879,92.01,0.2573,1283.5,0.02
muonsam_nowarm,13,0.1722,91.11,0.2932,1390.5,0.02
muonsam_nowarm,14,0.1591,91.73,0.2714,1497.5,0.02
muonsam_nowarm,15,0.1465,91.51,0.2732,1604.5,0.02
muonsam_nowarm,16,0.1379,91.73,0.2664,1711.4,0.02
muonsam_nowarm,17,0.1218,92.05,0.2577,1818.4,0.02
muonsam_nowarm,18,0.1190,91.68,0.2718,1925.3,0.02
muonsam_nowarm,19,0.1083,92.26,0.2620,2032.2,0.02
muonsam_nowarm,20,0.1029,92.71,0.2344,2139.2,0.02
muonsam_nowarm,21,0.0945,93.07,0.2259,2246.1,0.02
muonsam_nowarm,22,0.0881,92.49,0.2398,2353.0,0.02
muonsam_nowarm,23,0.0810,92.56,0.2472,2459.8,0.02
muonsam_nowarm,24,0.0813,92.13,0.2577,2566.7,0.02
muonsam_nowarm,25,0.0759,92.88,0.2409,2673.7,0.02
muonsam_nowarm,26,0.0697,92.71,0.2421,2780.4,0.02
muonsam_nowarm,27,0.0664,92.83,0.2265,2887.2,0.02
muonsam_nowarm,28,0.0615,92.69,0.2313,2993.8,0.02
muonsam_nowarm,29,0.0594,93.46,0.2203,3100.4,0.02
muonsam_nowarm,30,0.0569,93.00,0.2306,3207.2,0.02
muonsam_nowarm,31,0.0545,93.08,0.2323,3313.9,0.02
muonsam_nowarm,32,0.0528,92.53,0.2377,3420.6,0.02
muonsam_nowarm,33,0.0491,93.37,0.2165,3527.2,0.02
muonsam_nowarm,34,0.0459,93.09,0.2242,3633.7,0.02
muonsam_nowarm,35,0.0441,92.87,0.2437,3740.3,0.02
muonsam_nowarm,36,0.0417,93.38,0.2279,3846.6,0.02
muonsam_nowarm,37,0.0407,93.27,0.2385,3952.9,0.02
muonsam_nowarm,38,0.0391,93.30,0.2235,4059.2,0.02
muonsam_nowarm,39,0.0383,93.22,0.2130,4165.3,0.02
muonsam_nowarm,40,0.0356,93.45,0.2169,4271.7,0.02
muonsam_nowarm,41,0.0350,93.36,0.2309,4377.8,0.02
muonsam_nowarm,42,0.0346,93.29,0.2299,4483.8,0.02
muonsam_nowarm,43,0.0342,93.55,0.2199,4589.9,0.02
muonsam_nowarm,44,0.0312,93.20,0.2338,4695.9,0.02
muonsam_nowarm,45,0.0330,93.81,0.2039,4802.0,0.02
muonsam_nowarm,46,0.0302,93.65,0.2185,4908.0,0.02
muonsam_nowarm,47,0.0295,93.55,0.2139,5013.8,0.02
muonsam_nowarm,48,0.0283,93.38,0.2281,5119.7,0.02
muonsam_nowarm,49,0.0290,93.65,0.2224,5225.6,0.02
muonsam_nowarm,50,0.0284,93.60,0.2073,5331.5,0.02
muonsam_gsam,1,1.0507,73.05,0.8342,70.5,0.02
muonsam_gsam,2,0.5474,82.92,0.4909,141.1,0.02
muonsam_gsam,3,0.4168,85.21,0.4389,211.8,0.02
muonsam_gsam,4,0.3404,86.36,0.4113,282.4,0.02
muonsam_gsam,5,0.2890,87.42,0.3719,352.9,0.02
muonsam_gsam,6,0.2412,89.83,0.3099,423.4,0.02
muonsam_gsam,7,0.2133,89.24,0.3408,494.1,0.02
muonsam_gsam,8,0.1887,89.31,0.3436,564.7,0.02
muonsam_gsam,9,0.1682,90.35,0.3194,635.3,0.02
muonsam_gsam,10,0.1499,90.83,0.2995,705.7,0.02
muonsam_gsam,11,0.1314,91.22,0.3090,776.2,0.02
muonsam_gsam,12,0.1238,90.78,0.3158,846.8,0.02
muonsam_gsam,13,0.1124,91.16,0.3119,917.4,0.02
muonsam_gsam,14,0.1052,90.99,0.3275,987.9,0.02
muonsam_gsam,15,0.0961,91.32,0.3287,1058.7,0.02
muonsam_gsam,16,0.0924,92.35,0.2321,1170.1,0.02
muonsam_gsam,17,0.1043,92.72,0.2204,1281.7,0.02
muonsam_gsam,18,0.0997,92.32,0.2318,1393.4,0.02
muonsam_gsam,19,0.0962,92.87,0.2352,1505.0,0.02
muonsam_gsam,20,0.0919,93.37,0.2126,1616.9,0.02
muonsam_gsam,21,0.0870,93.29,0.2146,1728.5,0.02
muonsam_gsam,22,0.0830,93.53,0.2218,1840.1,0.02
muonsam_gsam,23,0.0788,93.06,0.2209,1951.7,0.02
muonsam_gsam,24,0.0779,92.86,0.2199,2063.3,0.02
muonsam_gsam,25,0.0770,92.70,0.2475,2175.2,0.02
muonsam_gsam,26,0.0765,93.39,0.2212,2286.8,0.02
muonsam_gsam,27,0.0703,93.01,0.2181,2398.5,0.02
muonsam_gsam,28,0.0692,93.22,0.2233,2510.1,0.02
muonsam_gsam,29,0.0712,93.36,0.2254,2621.7,0.02
muonsam_gsam,30,0.0672,93.03,0.2269,2733.4,0.02
muonsam_gsam,31,0.0698,93.26,0.2191,2845.0,0.02
muonsam_gsam,32,0.0651,93.36,0.2101,2956.4,0.02
muonsam_gsam,33,0.0612,93.42,0.2077,3067.9,0.02
muonsam_gsam,34,0.0605,93.53,0.2091,3179.3,0.02
muonsam_gsam,35,0.0645,93.37,0.2088,3290.8,0.02
muonsam_gsam,36,0.0606,93.54,0.2072,3402.2,0.02
muonsam_gsam,37,0.0606,93.42,0.2153,3513.5,0.02
muonsam_gsam,38,0.0578,93.63,0.2083,3624.8,0.02
muonsam_gsam,39,0.0526,93.45,0.2107,3735.9,0.02
muonsam_gsam,40,0.0559,93.77,0.2109,3847.1,0.02
muonsam_gsam,41,0.0533,93.67,0.2043,3958.0,0.02
muonsam_gsam,42,0.0522,93.48,0.2146,4069.1,0.02
muonsam_gsam,43,0.0543,93.19,0.2217,4179.8,0.02
muonsam_gsam,44,0.0529,93.57,0.2117,4290.6,0.02
muonsam_gsam,45,0.0524,93.73,0.2016,4401.4,0.02
muonsam_gsam,46,0.0514,93.40,0.2112,4512.0,0.02
muonsam_gsam,47,0.0495,93.67,0.2124,4622.6,0.02
muonsam_gsam,48,0.0460,93.93,0.2031,4733.1,0.02
muonsam_gsam,49,0.0505,93.88,0.2027,4843.5,0.02
muonsam_gsam,50,0.0465,93.85,0.1950,4954.0,0.02
muonsam_asam,1,1.0490,74.21,0.8025,70.6,0.02
muonsam_asam,2,0.5477,83.62,0.4847,141.3,0.02
muonsam_asam,3,0.4166,86.28,0.4119,211.8,0.02
muonsam_asam,4,0.3413,86.88,0.4046,282.4,0.02
muonsam_asam,5,0.2903,88.47,0.3448,352.9,0.02
muonsam_asam,6,0.2492,89.49,0.3322,423.5,0.02
muonsam_asam,7,0.2146,90.19,0.3222,494.1,0.02
muonsam_asam,8,0.1879,89.87,0.3307,564.7,0.02
muonsam_asam,9,0.1705,90.54,0.3161,635.2,0.02
muonsam_asam,10,0.1513,90.69,0.3133,705.9,0.02
muonsam_asam,11,0.1340,90.97,0.3010,776.4,0.02
muonsam_asam,12,0.1238,90.67,0.3298,847.0,0.02
muonsam_asam,13,0.1131,91.14,0.3158,917.5,0.02
muonsam_asam,14,0.1056,91.31,0.3154,988.0,0.02
muonsam_asam,15,0.0958,91.89,0.2924,1058.6,0.02
muonsam_asam,16,0.0836,92.74,0.2228,1165.5,0.02
muonsam_asam,17,0.0962,93.00,0.2094,1272.4,0.02
muonsam_asam,18,0.0972,91.82,0.2458,1379.4,0.02
muonsam_asam,19,0.0924,93.29,0.2074,1486.5,0.02
muonsam_asam,20,0.0898,93.49,0.2011,1593.8,0.02
muonsam_asam,21,0.0830,93.51,0.2012,1701.0,0.02
muonsam_asam,22,0.0809,93.25,0.2066,1808.1,0.02
muonsam_asam,23,0.0826,93.93,0.1967,1915.2,0.02
muonsam_asam,24,0.0802,93.24,0.2120,2022.3,0.02
muonsam_asam,25,0.0773,93.54,0.2151,2129.6,0.02
muonsam_asam,26,0.0758,94.10,0.1926,2236.6,0.02
muonsam_asam,27,0.0701,93.74,0.2103,2343.6,0.02
muonsam_asam,28,0.0675,93.95,0.2015,2450.6,0.02
muonsam_asam,29,0.0615,93.82,0.2026,2557.7,0.02
muonsam_asam,30,0.0603,93.83,0.1994,2664.7,0.02
muonsam_asam,31,0.0543,93.79,0.2050,2771.7,0.02
muonsam_asam,32,0.0485,93.99,0.1945,2878.8,0.02
muonsam_asam,33,0.0403,94.09,0.1982,2985.7,0.02
muonsam_asam,34,0.0347,93.69,0.2298,3092.8,0.02
muonsam_asam,35,0.0324,93.42,0.2407,3200.0,0.02
muonsam_asam,36,0.0310,93.69,0.2360,3306.8,0.02
muonsam_asam,37,0.0299,93.72,0.2500,3413.8,0.02
muonsam_asam,38,0.0281,93.89,0.2462,3520.7,0.02
muonsam_asam,39,0.0272,93.68,0.2506,3627.7,0.02
muonsam_asam,40,0.0291,93.72,0.2266,3734.8,0.02
muonsam_asam,41,0.0277,93.67,0.2449,3841.9,0.02
muonsam_asam,42,0.0277,93.48,0.2624,3948.8,0.02
muonsam_asam,43,0.0266,93.28,0.2682,4055.9,0.02
muonsam_asam,44,0.0280,93.23,0.2684,4162.9,0.02
muonsam_asam,45,0.0247,93.49,0.2536,4270.0,0.02
muonsam_asam,46,0.0266,93.74,0.2539,4377.1,0.02
muonsam_asam,47,0.0263,93.67,0.2539,4484.0,0.02
muonsam_asam,48,0.0253,93.32,0.2733,4590.9,0.02
muonsam_asam,49,0.0249,93.50,0.2665,4698.0,0.02
muonsam_asam,50,0.0230,93.56,0.2591,4805.1,0.02
