# train_loss is the mean over the preceding 50 batches
optimizer,step,train_loss,lr
adamw,50,1.8485,0.001
adamw,100,1.5686,0.001
adamw,150,1.4278,0.001
adamw,200,1.3147,0.001
adamw,250,1.2205,0.001
adamw,300,1.1220,0.001
adamw,350,1.1052,0.001
adamw,400,1.0349,0.001
adamw,450,0.9555,0.001
adamw,500,0.9461,0.001
adamw,550,0.8666,0.001
adamw,600,0.8649,0.001
adamw,650,0.8603,0.001
adamw,700,0.8104,0.001
adamw,750,0.7997,0.001
adamw,800,0.7324,0.001
adamw,850,0.7173,0.001
adamw,900,0.6978,0.001
adamw,950,0.6995,0.001
adamw,1000,0.6649,0.001
adamw,1050,0.6489,0.001
adamw,1100,0.6645,0.001
adamw,1150,0.6269,0.001
adamw,1200,0.5917,0.001
adamw,1250,0.5905,0.001
adamw,1300,0.5839,0.001
adamw,1350,0.5861,0.001
adamw,1400,0.5720,0.001
adamw,1450,0.5548,0.001
adamw,1500,0.5852,0.001
adamw,1550,0.5438,0.001
adamw,1600,0.5052,0.001
adamw,1650,0.5050,0.001
adamw,1700,0.5250,0.001
adamw,1750,0.4886,0.001
adamw,1800,0.5028,0.001
adamw,1850,0.4926,0.001
adamw,1900,0.4946,0.001
adamw,1950,0.4889,0.001
adamw,2000,0.4552,0.001
adamw,2050,0.4237,0.001
adamw,2100,0.4331,0.001
adamw,2150,0.4541,0.001
adamw,2200,0.4332,0.001
adamw,2250,0.4452,0.001
adamw,2300,0.4445,0.001
adamw,2350,0.4613,0.001
adamw,2400,0.4009,0.001
adamw,2450,0.3867,0.001
adamw,2500,0.3973,0.001
adamw,2550,0.3907,0.001
adamw,2600,0.3847,0.001
adamw,2650,0.4020,0.001
adamw,2700,0.3985,0.001
adamw,2750,0.3964,0.001
adamw,2800,0.3659,0.001
adamw,2850,0.3677,0.001
adamw,2900,0.3530,0.001
adamw,2950,0.3530,0.001
adamw,3000,0.3771,0.001
adamw,3050,0.3662,0.001
adamw,3100,0.3574,0.001
adamw,3150,0.3363,0.001
adamw,3200,0.3224,0.001
adamw,3250,0.3396,0.001
adamw,3300,0.3436,0.001
adamw,3350,0.3537,0.001
adamw,3400,0.3461,0.001
adamw,3450,0.3401,0.001
adamw,3500,0.3117,0.001
adamw,3550,0.3207,0.001
adamw,3600,0.2805,0.001
adamw,3650,0.3205,0.001
adamw,3700,0.3283,0.001
adamw,3750,0.3000,0.001
adamw,3800,0.2975,0.001
adamw,3850,0.3195,0.001
adamw,3900,0.2963,0.001
adamw,3950,0.2840,0.001
adamw,4000,0.2672,0.001
adamw,4050,0.2873,0.001
adamw,4100,0.2667,0.001
adamw,4150,0.2856,0.001
adamw,4200,0.2845,0.001
adamw,4250,0.2915,0.001
adamw,4300,0.3050,0.001
adamw,4350,0.2479,0.001
adamw,4400,0.2543,0.001
adamw,4450,0.2416,0.001
adamw,4500,0.2740,0.001
adamw,4550,0.2617,0.001
adamw,4600,0.2592,0.001
adamw,4650,0.2749,0.001
adamw,4700,0.2552,0.001
adamw,4750,0.2219,0.001
adamw,4800,0.2443,0.001
adamw,4850,0.2382,0.001
