# dataset=cifar10 px=32 epochs=50 seed=2 batch=128 wd=0.0005 rho_max=0.05 rho_aux=0.01 torch=2.10.0+cu128
optimizer,epoch,train_loss,test_acc,test_loss,time_s,lr
muon,24,0.0567,91.96,0.3504,1607.5,0.02
muon,25,0.0525,92.93,0.3175,1674.4,0.02
muon,26,0.0483,92.21,0.3509,1741.4,0.02
muon,27,0.0492,92.52,0.3494,1808.3,0.02
muon,28,0.0453,93.02,0.3140,1875.2,0.02
muon,29,0.0441,92.64,0.3459,1942.3,0.02
muon,30,0.0436,92.11,0.3822,2009.3,0.02
muon,31,0.0429,92.28,0.3684,2076.2,0.02
muon,32,0.0416,92.48,0.3528,2143.2,0.02
muon,33,0.0375,93.11,0.3461,2210.1,0.02
muon,34,0.0384,92.26,0.4053,2277.0,0.02
muon,35,0.0352,92.55,0.3671,2344.0,0.02
muon,36,0.0354,92.53,0.3636,2410.9,0.02
muon,37,0.0334,92.96,0.3517,2477.9,0.02
muon,38,0.0344,92.57,0.3771,2544.9,0.02
muon,39,0.0324,92.89,0.3609,2611.9,0.02
muon,40,0.0314,92.40,0.4005,2678.9,0.02
muon,41,0.0317,93.28,0.3683,2745.8,0.02
muon,42,0.0308,92.72,0.3810,2812.9,0.02
muon,43,0.0316,92.59,0.3809,2879.7,0.02
muon,44,0.0294,92.86,0.3820,2946.6,0.02
muon,45,0.0276,93.30,0.3559,3013.6,0.02
muon,46,0.0296,93.24,0.3586,3080.5,0.02
muon,47,0.0269,92.54,0.3973,3147.5,0.02
muon,48,0.0260,93.21,0.3715,3214.5,0.02
muon,49,0.0271,92.94,0.3813,3281.5,0.02
muon,50,0.0244,93.30,0.3671,3348.4,0.02
muon_nomom,1,1.1873,70.49,0.8796,66.5,0.02
muon_nomom,2,0.6552,78.20,0.6481,132.9,0.02
muon_nomom,3,0.4975,80.35,0.5945,199.4,0.02
muon_nomom,4,0.4040,82.58,0.5254,265.8,0.02
muon_nomom,5,0.3438,84.85,0.4615,332.4,0.02
muon_nomom,6,0.2993,87.71,0.3825,398.8,0.02
muon_nomom,7,0.2640,87.60,0.3859,465.1,0.02
muon_nomom,8,0.2361,88.35,0.3744,531.8,0.02
muon_nomom,9,0.2153,88.99,0.3469,598.1,0.02
muon_nomom,10,0.1912,88.54,0.3785,664.5,0.02
muon_nomom,11,0.1755,89.09,0.3614,731.0,0.02
muon_nomom,12,0.1603,89.83,0.3392,797.4,0.02
muon_nomom,13,0.1485,89.62,0.3472,863.9,0.02
muon_nomom,14,0.1372,90.66,0.3206,930.5,0.02
muon_nomom,15,0.1225,90.21,0.3630,996.9,0.02
muon_nomom,16,0.1175,90.22,0.3618,1063.4,0.02
muon_nomom,17,0.1108,90.29,0.3517,1129.7,0.02
muon_nomom,18,0.1028,90.88,0.3375,1196.3,0.02
muon_nomom,19,0.0946,89.00,0.4533,1262.7,0.02
muon_nomom,20,0.0925,90.48,0.3874,1329.1,0.02
muon_nomom,21,0.0881,91.46,0.3355,1395.6,0.02
muon_nomom,22,0.0802,90.63,0.3672,1461.9,0.02
muon_nomom,23,0.0773,90.15,0.4131,1528.3,0.02
muon_nomom,24,0.0748,89.99,0.4203,1594.8,0.02
muon_nomom,25,0.0724,91.11,0.3799,1661.1,0.02
muon_nomom,26,0.0673,91.77,0.3392,1727.6,0.02
muon_nomom,27,0.0646,90.91,0.3639,1794.0,0.02
muon_nomom,28,0.0633,91.02,0.3678,1860.4,0.02
muon_nomom,29,0.0601,90.92,0.3705,1926.9,0.02
muon_nomom,30,0.0579,91.38,0.3741,1993.2,0.02
muon_nomom,31,0.0578,90.81,0.3957,2059.8,0.02
muon_nomom,32,0.0539,91.48,0.3812,2126.1,0.02
muon_nomom,33,0.0540,90.94,0.4015,2192.6,0.02
muon_nomom,34,0.0510,90.96,0.4013,2259.1,0.02
muon_nomom,35,0.0485,90.56,0.4430,2325.4,0.02
muon_nomom,36,0.0492,90.50,0.4278,2391.8,0.02
muon_nomom,37,0.0472,90.65,0.4250,2458.2,0.02
muon_nomom,38,0.0470,90.41,0.5001,2524.5,0.02
muon_nomom,39,0.0444,91.11,0.4154,2590.9,0.02
muon_nomom,40,0.0445,91.42,0.3846,2657.3,0.02
muon_nomom,41,0.0425,90.61,0.4410,2723.7,0.02
muon_nomom,42,0.0427,90.35,0.4615,2790.2,0.02
muon_nomom,43,0.0445,91.31,0.3915,2856.5,0.02
muon_nomom,44,0.0403,90.95,0.4211,2923.1,0.02
muon_nomom,45,0.0429,90.92,0.4262,2989.4,0.02
muon_nomom,46,0.0406,90.82,0.4300,3055.7,0.02
muon_nomom,47,0.0395,90.53,0.4402,3122.2,0.02
muon_nomom,48,0.0391,91.10,0.4366,3188.5,0.02
muon_nomom,49,0.0385,90.93,0.4288,3254.9,0.02
muon_nomom,50,0.0380,90.41,0.4829,3321.3,0.02
muonsam_nomom,1,1.1948,72.46,0.8068,66.3,0.02
muonsam_nomom,2,0.6524,77.45,0.6768,132.8,0.02
muonsam_nomom,3,0.4920,82.82,0.5122,199.2,0.02
muonsam_nomom,4,0.3993,84.27,0.4704,265.7,0.02
muonsam_nomom,5,0.3372,85.33,0.4512,332.2,0.02
muonsam_nomom,6,0.2955,88.20,0.3743,398.5,0.02
muonsam_nomom,7,0.2624,88.18,0.3651,465.1,0.02
muonsam_nomom,8,0.2314,88.77,0.3696,531.6,0.02
muonsam_nomom,9,0.2103,90.00,0.3377,597.9,0.02
muonsam_nomom,10,0.1891,89.63,0.3402,664.4,0.02
muonsam_nomom,11,0.1722,89.50,0.3646,730.8,0.02
muonsam_nomom,12,0.1568,89.84,0.3566,797.3,0.02
muonsam_nomom,13,0.1430,90.03,0.3453,863.8,0.02
muonsam_nomom,14,0.1337,89.75,0.3673,930.3,0.02
muonsam_nomom,15,0.1236,89.77,0.3902,996.8,0.02
muonsam_nomom,16,0.1407,90.87,0.2860,1093.9,0.02
muonsam_nomom,17,0.1627,90.03,0.2997,1191.4,0.02
muonsam_nomom,18,0.1677,91.25,0.2694,1288.7,0.02
muonsam_nomom,19,0.1693,91.15,0.2867,1386.0,0.02
muonsam_nomom,20,0.1715,91.49,0.2715,1483.5,0.02
muonsam_nomom,21,0.1724,91.12,0.2857,1580.9,0.02
muonsam_nomom,22,0.1669,91.41,0.2770,1678.2,0.02
muonsam_nomom,23,0.1600,91.57,0.2634,1775.6,0.02
muonsam_nomom,24,0.1622,91.83,0.2586,1872.7,0.02
muonsam_nomom,25,0.1587,92.23,0.2562,1969.9,0.02
muonsam_nomom,26,0.1519,92.32,0.2462,2067.0,0.02
muonsam_nomom,27,0.1459,91.82,0.2552,2163.9,0.02
muonsam_nomom,28,0.1459,91.94,0.2437,2260.8,0.02
muonsam_nomom,29,0.1423,91.93,0.2505,2357.7,0.02
muonsam_nomom,30,0.1400,92.24,0.2470,2454.7,0.02
muonsam_nomom,31,0.1364,92.57,0.2417,2551.6,0.02
muonsam_nomom,32,0.1312,92.62,0.2465,2648.5,0.02
muonsam_nomom,33,0.1298,92.60,0.2379,2745.2,0.02
muonsam_nomom,34,0.1283,92.35,0.2426,2842.0,0.02
muonsam_nomom,35,0.1205,92.57,0.2395,2938.8,0.02
muonsam_nomom,36,0.1148,93.03,0.2309,3035.3,0.02
muonsam_nomom,37,0.1170,93.21,0.2278,3131.9,0.02
muonsam_nomom,38,0.1135,92.68,0.2347,3228.6,0.02
muonsam_nomom,39,0.1084,92.76,0.2355,3325.2,0.02
muonsam_nomom,40,0.1046,92.87,0.2319,3421.8,0.02
muonsam_nomom,41,0.1021,93.26,0.2303,3518.4,0.02
muonsam_nomom,42,0.0994,93.49,0.2153,3614.8,0.02
muonsam_nomom,43,0.1019,93.23,0.2273,3711.3,0.02
muonsam_nomom,44,0.0961,93.52,0.2137,3807.7,0.02
muonsam_nomom,45,0.0954,93.31,0.2220,3904.3,0.02
muonsam_nomom,46,0.0894,93.16,0.2280,4000.7,0.02
muonsam_nomom,47,0.0881,93.08,0.2258,4097.1,0.02
muonsam_nomom,48,0.0883,93.50,0.2182,4193.5,0.02
muonsam_nomom,49,0.0847,93.03,0.2334,4289.8,0.02
muonsam_nomom,50,0.0824,93.45,0.2108,4386.4,0.02
muonsam,1,1.0354,75.81,0.7161,66.9,0.02
muonsam,2,0.5520,82.37,0.5346,133.9,0.02
muonsam,3,0.4181,85.44,0.4402,200.9,0.02
muonsam,4,0.3411,87.07,0.3902,267.8,0.02
muonsam,5,0.2882,88.46,0.3444,334.8,0.02
muonsam,6,0.2477,89.01,0.3240,401.9,0.02
muonsam,7,0.2153,88.86,0.3590,468.8,0.02
muonsam,8,0.1914,90.39,0.3160,535.9,0.02
muonsam,9,0.1675,90.58,0.3167,602.9,0.02
muonsam,10,0.1516,90.79,0.3060,669.8,0.02
muonsam,11,0.1329,90.90,0.3330,736.9,0.02
muonsam,12,0.1236,90.77,0.3148,803.8,0.02
muonsam,13,0.1103,91.65,0.2952,870.9,0.02
muonsam,14,0.1059,92.30,0.2873,937.8,0.02
muonsam,15,0.0935,91.49,0.3212,1004.7,0.02
muonsam,16,0.0839,91.64,0.2654,1106.7,0.02
muonsam,17,0.0886,92.55,0.2198,1208.7,0.02
muonsam,18,0.0840,92.40,0.2302,1311.0,0.02
muonsam,19,0.0804,93.29,0.2137,1413.0,0.02
muonsam,20,0.0716,92.54,0.2380,1515.2,0.02
muonsam,21,0.0710,92.50,0.2461,1617.3,0.02
muonsam,22,0.0648,93.24,0.2149,1719.4,0.02
muonsam,23,0.0595,93.05,0.2189,1821.5,0.02
muonsam,24,0.0602,92.77,0.2372,1923.6,0.02
muonsam,25,0.0544,93.01,0.2255,2025.8,0.02
muonsam,26,0.0558,93.04,0.2232,2127.8,0.02
muonsam,27,0.0515,92.94,0.2259,2229.8,0.02
muonsam,28,0.0496,93.02,0.2197,2331.8,0.02
muonsam,29,0.0474,92.84,0.2385,2433.8,0.02
muonsam,30,0.0454,93.43,0.2201,2535.9,0.02
muonsam,31,0.0463,93.22,0.2158,2638.1,0.02
muonsam,32,0.0411,93.56,0.2168,2740.0,0.02
muonsam,33,0.0423,93.23,0.2295,2842.1,0.02
muonsam,34,0.0393,93.47,0.2157,2944.0,0.02
muonsam,35,0.0384,93.47,0.2130,3046.1,0.02
muonsam,36,0.0359,93.50,0.2103,3148.0,0.02
muonsam,37,0.0354,93.19,0.2296,3249.9,0.02
muonsam,38,0.0340,93.99,0.1995,3351.8,0.02
muonsam,39,0.0336,93.47,0.2241,3453.6,0.02
muonsam,40,0.0317,93.47,0.2175,3555.5,0.02
muonsam,41,0.0315,93.76,0.2135,3657.2,0.02
muonsam,42,0.0312,93.55,0.2188,3758.9,0.02
muonsam,43,0.0310,93.81,0.2048,3860.6,0.02
muonsam,44,0.0289,93.59,0.2177,3962.4,0.02
muonsam,45,0.0292,93.92,0.2088,4064.1,0.02
muonsam,46,0.0268,93.81,0.2123,4165.8,0.02
muonsam,47,0.0250,93.69,0.2100,4267.2,0.02
muonsam,48,0.0263,94.14,0.1986,4368.8,0.02
muonsam,49,0.0267,93.68,0.2168,4470.1,0.02
muonsam,50,0.0247,93.86,0.2017,4571.6,0.02
