# dataset=imagenette px=64 epochs=50 seed=2 batch=128 wd=0.0005 rho_max=0.4 rho_aux=0.01 torch=2.10.0+cu128
optimizer,epoch,train_loss,test_acc,test_loss,time_s,lr
muonsam,1,1.4281,56.79,1.4141,37.7,0.02
muonsam,2,0.9128,64.10,1.3222,75.5,0.02
muonsam,3,0.7369,74.17,0.8105,113.8,0.02
muonsam,4,0.6057,73.07,0.9139,151.9,0.02
muonsam,5,0.5131,78.96,0.6988,189.7,0.02
muonsam,6,0.4689,83.36,0.5414,227.8,0.02
muonsam,7,0.3925,84.46,0.4967,266.1,0.02
muonsam,8,0.3509,85.61,0.4707,304.4,0.02
muonsam,9,0.3211,83.67,0.5636,342.8,0.02
muonsam,10,0.2931,85.53,0.4781,381.2,0.02
muonsam,11,0.2465,85.89,0.4781,419.3,0.02
muonsam,12,0.2346,86.42,0.4525,457.2,0.02
muonsam,13,0.2341,85.78,0.4966,495.2,0.02
muonsam,14,0.2012,87.21,0.4322,533.2,0.02
muonsam,15,0.1740,86.11,0.4817,571.4,0.02
muonsam,16,0.1858,86.96,0.4183,620.0,0.02
muonsam,17,0.1810,87.36,0.3966,669.1,0.02
muonsam,18,0.1946,88.76,0.3638,717.9,0.02
muonsam,19,0.2335,89.17,0.3699,766.4,0.02
muonsam,20,0.2465,88.66,0.3725,815.2,0.02
muonsam,21,0.2321,88.00,0.3863,863.6,0.02
muonsam,22,0.2330,90.14,0.3322,912.7,0.02
muonsam,23,0.2028,90.09,0.3545,961.7,0.02
muonsam,24,0.2102,90.14,0.3389,1010.8,0.02
muonsam,25,0.1941,89.10,0.3630,1059.9,0.02
muonsam,26,0.2051,89.73,0.3480,1108.5,0.02
muonsam,27,0.1892,88.38,0.3811,1157.7,0.02
muonsam,28,0.1658,90.50,0.3301,1206.9,0.02
muonsam,29,0.1773,90.47,0.3333,1256.1,0.02
muonsam,30,0.1738,90.34,0.3349,1305.3,0.02
muonsam,31,0.1732,89.86,0.3551,1354.0,0.02
muonsam,32,0.1623,89.83,0.3451,1403.0,0.02
muonsam,33,0.1505,90.88,0.3000,1452.2,0.02
muonsam,34,0.1496,91.29,0.3003,1501.3,0.02
muonsam,35,0.1531,90.52,0.3318,1550.3,0.02
muonsam,36,0.1405,90.93,0.3049,1599.0,0.02
muonsam,37,0.1329,91.36,0.2904,1648.0,0.02
muonsam,38,0.1275,91.82,0.2784,1697.0,0.02
muonsam,39,0.1145,90.80,0.2917,1746.1,0.02
muonsam,40,0.1232,91.03,0.2931,1795.1,0.02
muonsam,41,0.1123,91.46,0.2822,1843.7,0.02
muonsam,42,0.1170,91.34,0.2900,1892.8,0.02
muonsam,43,0.1137,91.44,0.2970,1941.6,0.02
muonsam,44,0.1059,91.72,0.2718,1990.6,0.02
muonsam,45,0.1043,91.41,0.2770,2039.8,0.02
muonsam,46,0.0927,91.64,0.2945,2088.3,0.02
muonsam,47,0.1016,92.18,0.2668,2137.3,0.02
muonsam,48,0.0919,91.85,0.2721,2186.3,0.02
muonsam,49,0.0874,91.26,0.2767,2235.4,0.02
muonsam,50,0.0729,91.08,0.2892,2284.6,0.02
