# train_loss is the mean over the preceding 50 batches
optimizer,step,train_loss,lr
muonsam,50,1.5838,0.02
muonsam,100,1.0466,0.02
muonsam,150,0.8654,0.02
muonsam,200,0.7234,0.02
muonsam,250,0.6425,0.02
muonsam,300,0.5744,0.02
muonsam,350,0.4908,0.02
muonsam,400,0.4673,0.02
muonsam,450,0.4392,0.02
muonsam,500,0.3916,0.02
muonsam,550,0.3848,0.02
muonsam,600,0.3531,0.02
muonsam,650,0.3204,0.02
muonsam,700,0.3123,0.02
muonsam,750,0.2936,0.02
muonsam,800,0.2736,0.02
muonsam,850,0.2391,0.02
muonsam,900,0.2587,0.02
muonsam,950,0.2184,0.02
muonsam,1000,0.1972,0.02
muonsam,1050,0.2111,0.02
muonsam,1100,0.1848,0.02
muonsam,1150,0.1731,0.02
muonsam,1200,0.1814,0.02
muonsam,1250,0.1850,0.02
muonsam,1300,0.2109,0.02
muonsam,1350,0.2552,0.02
muonsam,1400,0.2767,0.02
muonsam,1450,0.2553,0.02
muonsam,1500,0.2998,0.02
muonsam,1550,0.2728,0.02
muonsam,1600,0.2520,0.02
muonsam,1650,0.2508,0.02
muonsam,1700,0.2580,0.02
muonsam,1750,0.2479,0.02
muonsam,1800,0.2517,0.02
muonsam,1850,0.2667,0.02
muonsam,1900,0.2210,0.02
muonsam,1950,0.2574,0.02
muonsam,2000,0.2282,0.02
muonsam,2050,0.2253,0.02
muonsam,2100,0.2581,0.02
muonsam,2150,0.2111,0.02
muonsam,2200,0.2083,0.02
muonsam,2250,0.2085,0.02
muonsam,2300,0.1981,0.02
muonsam,2350,0.1807,0.02
muonsam,2400,0.1764,0.02
muonsam,2450,0.1851,0.02
muonsam,2500,0.1510,0.02
muonsam,2550,0.1480,0.02
muonsam,2600,0.1587,0.02
muonsam,2650,0.1548,0.02
muonsam,2700,0.1329,0.02
muonsam,2750,0.1295,0.02
muonsam,2800,0.1282,0.02
muonsam,2850,0.1156,0.02
muonsam,2900,0.1041,0.02
muonsam,2950,0.1012,0.02
muonsam,3000,0.0992,0.02
muonsam,3050,0.0837,0.02
muonsam,3100,0.0859,0.02
muonsam,3150,0.0807,0.02
muonsam,3200,0.0705,0.02
muonsam,3250,0.0736,0.02
muonsam,3300,0.0642,0.02
muonsam,3350,0.0641,0.02
muonsam,3400,0.0570,0.02
muonsam,3450,0.0588,0.02
muonsam,3500,0.0606,0.02
muonsam,3550,0.0536,0.02
muonsam,3600,0.0532,0.02
muonsam,3650,0.0525,0.02
muonsam,3700,0.0469,0.02
